Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_DEC_OVERGROWNTEMPLEFLOORTILE,,Overgrown Temple Floor Tile,生い茂った寺院の床タイル,Überwucherter Tempelbodenfliese,Dalle de Sol du Temple Envahi par la Végétation,Baldosa de Suelo del Templo Cubierto de Vegetación,Ladrilho de Templo Coberto de Vegetação,Плитка Заросшего Храма,Piastrella del Pavimento del Tempio Invaso dalla Vegetazione,雜草叢生的神廟地磚,荒蔓神庙地砖,우거진 사원 바닥 타일,Kafelka Podłogi Zarośniętej Świątyni,Плитка Підлоги Зарослого Храму,Overwoekerde Tempelvloertegel,Aşırı Büyümüş Tapınak Zemin Karosu
L_DEC_LANDOFBREATH&BALANCEFLOORTILE,,Land of Breath & Balance Floor Tile,息吹と均衡の地 床タイル,Land des Atems & Gleichgewichts Bodenfliese,Dalle de Sol du Pays du Souffle et de l'Équilibre,Baldosa del Suelo de la Tierra del Aliento y Equilibrio,Azulejo do Piso da Terra da Respiração e Equilíbrio,Плитка Земли Дыхания и Равновесия,Piastrella del Pavimento della Terra del Respiro e dell'Equilibrio,氣息與平衡之地地磚,调息之地地砖,숨결과 균형의 땅 바닥 타일,Kafelka Podłogowa Krainy Oddechu i Równowagi,Плитка Землі Подиху й Рівноваги,Land van Adem & Balans Vloertegel,Nefes ve Denge Diyarı Zemin Karosu
L_DEC_FORBIDDENDEPTHSFLOORTILE,,Forbidden Depths Floor Tile,禁断の深淵の床タイル,Verbotene Tiefen Bodenfliese,Dalle des Profondeurs Interdites,Baldosa del Suelo de las Profundidades Prohibidas,Ladrilho das Profundezas Proibidas,Плитка Запретных Глубин,Piastrella del Pavimento delle Profondità Proibite,禁忌深淵地磚,深渊禁地地砖,금지된 심연 바닥 타일,Kafelka Podłogowa Zakazanych Głębin,Плитка Підлоги Заборонених Глибин,Verboden Diepten Vloertegel,Yasak Derinlikler Zemin Karosu
L_DEC_DAMARELFLOORTILE,,Damarel Floor Tile,ダマレル床タイル,Damarel-Bodenfliese,Dalle de Sol Damarel,Baldosa de Damarel,Ladrilho do Piso de Damarel,Плитка Дамарель,Piastrella del Pavimento di Damarel,達瑪雷爾地磚,达玛瑞尔地砖,다마렐 바닥 타일,Kafelka Podłogowa Damarel,Плитка для підлоги Дамарель,Damarel Vloertegel,Damarel Yer Karosu
L_DEC_AMALGAMGARDENSFLOORTILE,,Amalgam Gardens Floor Tile,アマルガム庭園の床タイル,Amalgam-Gärten Bodenfliese,Carreau de Sol des Jardins d'Amalgame,Baldosa del Jardín Amalgama,Ladrilho do Jardim Amalgamado,Плитка для пола «Сады Амальгамы»,Piastrella del Giardino degli Amalgami,混合花園地磚,融合花园地砖,혼합 정원 바닥 타일,Kafelka Podłogowa Amalgamatowych Ogrodów,"Плитка для підлоги ""Сади Амальгами""",Amalgaamtuinen Vloertegel,Amalgam Bahçeleri Zemin Karosu
L_DEC_FORGOTTENLABFLOORTILE,,Forgotten Lab Floor Tile,忘れられた研究所の床タイル,Vergessene Laborfliese,Dalle de Sol du Laboratoire Oublié,Baldosa del Laboratorio Olvidado,Ladrilho do Laboratório Esquecido,Плитка Пола Забытой Лаборатории,Piastrella del Laboratorio Dimenticato,遺忘實驗室地磚,被遗忘的实验室地砖,잊혀진 연구실 바닥 타일,Kafelka Podłogowa z Zapomnianego Laboratorium,Плитка Підлоги Забутої Лабораторії,Vergeten Laboratoriumvloertegel,Unutulmuş Laboratuvar Zemin Karosu
L_DEC_LANDOFB&BROBES,,Land of B&B Robes,B&Bローブの地,Land der B&B-Roben,Terre des Robes B&B,Tierra de Túnicas B&B,Terra das Vestes B&B,Земля Мантий Б&Б,Terra delle Vesti B&B,床與早餐長袍之地,调息之地长袍,B&B 로브의 땅,Kraina Szat B&B,Земля Мантій Б&Б,Land van B&B Gewaden,B&B Cüppeleri Diyarı
L_DEC_LANDOFB&BSCALELEFT,,Land of B&B Scale (Left),B&B スケールの地 (左),Land der B&B-Skala (Links),Échelle du Pays de B&B (Gauche),Tierra de Escala B&B (Izquierda),Terra da Escala B&B (Esquerda),Шкала Земли Б&Б (Левая),Terra della Scala B&B (Sinistra),床與早餐之地秤（左）,调息之地天平（左）,B&B 스케일의 땅 (왼쪽),Skala Krainy B&B (Lewa),Шкала Землі Б&Б (Ліворуч),Land van B&B Schaal (Links),B&B Ölçeği Diyarı (Sol)
L_DEC_LANDOFB&BSCALERIGHT,,Land of B&B Scale (Right),ビースケールの地（右）,Land der B&B-Skala (Rechts),Échelle du Pays de B&B (Droite),Tierra de Escala B&B (Derecha),Terra da Escala B&B (Direita),Земля Шкалы Б&Б (Правая),Terra della Scala B&B (Destra),比例尺之地（右）,调息之地天平（右）,B&B 스케일의 땅 (오른쪽),Kraina Skali B&B (Prawa),Земля шкали Б&Б (Права),Land van B&B Schaal (Rechts),B&B Ölçeği Diyarı (Sağ)
L_DEC_LANDOFB&BBOOKBLUE,,Land of B&B Book (Blue),ランドオブB&Bの書（青）,Land der B&B Bücher (Blau),Livre du Pays des B&B (Bleu),Libro de la Tierra de B&B (Azul),Terra do Livro B&B (Azul),Книга Страны Б&Б (Синяя),Terra del Libro B&B (Blu),藍色B&B之地書籍,调息之地书本（蓝）,B&B의 땅 책 (파란색),Księga Krainy B&B (Niebieska),Книга Землі Б&Б (Синя),Land van B&B Boek (Blauw),B&B Diyarı Kitabı (Mavi)
L_DEC_LANDOFB&BBOOKRED,,Land of B&B Book (Red),B&B本（赤）,Land der B&B Bücher (Rot),Livre du Pays des B&B (Rouge),Libro de la Tierra de B&B (Rojo),Terra do Livro B&B (Vermelho),Книга Страны Б&Б (Красная),Libro della Terra di B&B (Rosso),紅色B&B之地書籍,调息之地书本（红）,B&B의 땅 책 (빨강),Księga Krainy B&B (Czerwona),Книга Землі Б&Б (Червона),Land van B&B Boek (Rood),B&B Diyarı Kitabı (Kırmızı)
L_DEC_LANDOFB&BBOOKYELLOW,,Land of B&B Book (Yellow),B&B本（黄）,Land der B&B Buch (Gelb),Livre du Pays des B&B (Jaune),Libro de la Tierra de B&B (Amarillo),Terra do B&B Livro (Amarelo),Книга Страны Б&Б (Жёлтая),Libro della Terra di B&B (Giallo),黃色B&B之地書籍,调息之地书本（黄）,B&B의 땅 책 (노란색),Księga Krainy B&B (Żółta),Книга Землі Б&Б (Жовта),Land van B&B Boek (Geel),B&B Diyarı Kitabı (Sarı)
L_DEC_LANDOFB&BBOOKSHELFRED,,Land of B&B Bookshelf (Red),B&Bの国の本棚（赤）,Land der B&B Bücherregal (Rot),Bibliothèque du Pays des B&B (Rouge),Estantería de la Tierra de B&B (Roja),Terra de B&B Estante (Vermelha),Книжная полка Страны Б&Б (Красная),Terra di B&B Libreria (Rossa),紅色B&B之地書架,调息之地书架（红）,B&B 땅의 책장 (빨강),Regał Krainy B&B (Czerwony),Книжкова полиця Країни Б&Б (Червона),Land van B&B Boekenkast (Rood),B&B Diyarı Kitaplığı (Kırmızı)
L_DEC_LANDOFB&BBOOKSHELFYELLOW,,Land of B&B Bookshelf (Yellow),B&Bの国の本棚（黄色）,Land der B&B Bücherregal (Gelb),Bibliothèque du Pays des B&B (Jaune),Estantería de la Tierra de B&B (Amarilla),Terra de B&B Estante (Amarela),Книжная полка Страны Б&Б (Жёлтая),Terra di B&B Libreria (Gialla),蜜蜂與早餐之地書架（黃色）,调息之地书架（黄）,B&B의 땅 책장 (노란색),Regał Krainy B&B (Żółty),Книжкова полиця Країни Б&Б (Жовта),Land van B&B Boekenkast (Geel),B&B Diyarı Kitaplığı (Sarı)
L_DEC_LANDOFB&BBOOKSHELFBLUE,,Land of B&B Bookshelf (Blue),B&Bの国の本棚（青）,Land der B&B Bücherregal (Blau),Bibliothèque du Pays des B&B (Bleue),Estantería de la Tierra de B&B (Azul),Terra de B&B Estante (Azul),Книжная полка Страны Б&Б (Синяя),Terra di B&B Libreria (Blu),藍色B&B之地書架,调息之地书架（蓝）,B&B의 땅 책장 (파란색),Regał Krainy B&B (Niebieski),Книжкова полиця Країни Б&Б (Синя),Land van B&B Boekenkast (Blauw),B&B Diyarı Kitaplığı (Mavi)
L_DEC_LANDOFB&BFIGURINE,,Land of B&B Figurine,B&B人形の国,Land der B&B-Figur,Figurine du Pays des B&B,Figurita de la Tierra de B&B,Estatueta da Terra de B&B,Фигурка Страны Б&Б,Statuetta della Terra di B&B,床與早餐之地塑像,调息之地雕像,B&B 피규어의 땅,Figurka Krainy B&B,Фігурка Землі Б&Б,Land van B&B Beeldje,B&B Figürini Diyarı
L_DEC_LANDOFB&BCARD1,,Land of B&B Card (1),B&Bカード (1),Land der B&B-Karte (1),Carte du Pays des B&B (1),Carta de Tierra de B&B (1),Carta da Terra de B&B (1),Карта Земли Б&Б (1),Carta della Terra di B&B (1),床與早餐之地卡片 (1),调息之地卡牌（1）,B&B 카드의 땅 (1),Karta Krainy B&B (1),Карта Землі Б&Б (1),Land van B&B Kaart (1),B&B Diyarı Kartı (1)
L_DEC_LANDOFB&BCARD2,,Land of B&B Card (2),B&B カード (2) の地,Land der B&B-Karte (2),Carte du Pays des B&B (2),Carta de Tierra de B&B (2),Carta da Terra de B&B (2),Карта Земли Б&Б (2),Carta della Terra di B&B (2),床與早餐之地卡片 (2),调息之地卡牌（2）,B&B 카드의 땅 (2),Karta Krainy B&B (2),Карта Землі Б&Б (2),Land van B&B Kaart (2),B&B Diyarı Kartı (2)
L_DEC_LANDOFB&BCARD3,,Land of B&B Card (3),B&B カード (3),Land der B&B-Karte (3),Carte du Pays des B&B (3),Carta de Tierra de B&B (3),Carta da Terra de B&B (3),Карта Земли Б&Б (3),Carta della Terra di B&B (3),床與早餐之地卡片 (3),调息之地卡牌（3）,B&B 카드의 땅 (3),Karta Krainy B&B (3),Карта Землі Б&Б (3),Land van B&B Kaart (3),B&B Diyarı Kartı (3)
L_DEC_LANDOFB&BSTATUEAQUARIUS,,Land of B&B Statue (Aquarius),B&B像の地 (アクエリアス),Land der B&B-Statue (Wassermann),Statue du Pays des B&B (Verseau),Estatua de la Tierra de B&B (Acuario),Terra da Estátua B&B (Aquário),Статуя Земли Б&Б (Водолей),Terra della Statua B&B (Acquario),民宿之地雕像（水瓶座）,调息之地雕像（水瓶座）,B&B 동상의 땅 (물병자리),Posąg Krainy B&B (Wodnik),Статуя Землі Б&Б (Водолій),Land van B&B Standbeeld (Waterman),B&B Heykeli Diyarı (Kova)
L_DEC_LANDOFB&BBOTTLE1,,Land of B&B Bottle (1),ビー＆ビーボトルの地 (1),Land der B&B-Flasche (1),Terre de la Bouteille B&B (1),Tierra de la Botella B&B (1),Terra da Garrafa B&B (1),Земля Бутылки Б&Б (1),Terra della Bottiglia B&B (1),瓶中小屋之地 (1),调息之地瓶子（1）,B&B 병의 땅 (1),Kraina Butelki B&B (1),Земля Пляшки Б&Б (1),Land van B&B Fles (1),B&B Şişesi Diyarı (1)
L_DEC_LANDOFB&BBOTTLE2,,Land of B&B Bottle (2),ビー＆ビーボトルの地 (2),Land der B&B-Flasche (2),Terre de la Bouteille B&B (2),Tierra de Botella B&B (2),Terra da Garrafa B&B (2),Земля Бутылки Б&Б (2),Terra della Bottiglia B&B (2),瓶中B&B之地 (2),调息之地瓶子（2）,B&B 병의 땅 (2),Kraina Butelki B&B (2),Земля Пляшки Б&Б (2),Land van B&B Fles (2),B&B Şişesi Diyarı (2)
L_DEC_LANDOFB&BFLOWERPOT1,,Land of B&B Flower Pot (1),B&Bの花瓶の地 (1),Land des B&B-Blumentopfs (1),Pays du Pot de Fleurs B&B (1),Maceta de Tierra de B&B (1),Terra do Vaso de Flores B&B (1),Земля Цветочного Горшка B&B (1),Terra del Vaso di Fiori B&B (1),B&B花盆之地 (1),调息之地花盆（1）,B&B 꽃병의 땅 (1),Kraina Doniczki B&B (1),Земля Квіткового Горщика B&B (1),Land van B&B Bloempot (1),B&B Çiçek Saksısı Diyarı (1)
L_DEC_LANDOFB&BFLOWERPOT2,,Land of B&B Flower Pot (2),B&Bの花瓶の地 (2),Land des B&B Blumentopfs (2),Pays du Pot de Fleurs B&B (2),Maceta de Tierra de B&B (2),Terra do Vaso de Flores B&B (2),Земля Цветочного Горшка B&B (2),Terra del Vaso di Fiori B&B (2),B&B花盆之地 (2),调息之地花盆（2）,B&B 꽃병의 땅 (2),Kraina Doniczki B&B (2),Земля Квіткового Горщика B&B (2),Land van B&B Bloempot (2),B&B Çiçek Saksısı Diyarı (2)
L_DEC_LANDOFB&BCOLUMN1,,Land of B&B Column (1),B&B専門コラム (1),Land der B&B-Kolumne (1),Chronique du Pays des B&B (1),Columna de la Tierra de B&B (1),Terra da Coluna B&B (1),"Колонка ""Страна B&B"" (1)",Terra della Colonna B&B (1),民宿之地專欄 (1),调息之地柱子（1）,B&B 칼럼의 땅 (1),Kolumna Krainy B&B (1),Колонка про Землю B&B (1),Land van B&B Kolom (1),B&B Sütunu Diyarı (1)
L_DEC_LANDOFB&BCOLUMN2,,Land of B&B Column (2),B&B専門コラム (2),Land der B&B-Kolumne (2),Chronique du Pays des B&B (2),Columna de la Tierra de B&B (2),Terra da Coluna B&B (2),"Колонка ""Страна B&B"" (2)",Terra della Colonna B&B (2),民宿之地專欄 (2),调息之地柱子（2）,B&B 칼럼 대지 (2),Kolumna Krainy B&B (2),Колонка Країни B&B (2),Land van B&B Kolom (2),B&B Sütunu Diyarı (2)
L_DEC_LANDOFB&BSTATUEARIES,,Land of B&B Statue (Aries),B&B像の地（牡羊座）,Land der B&B-Statue (Widder),Statue du Pays des B&B (Bélier),Estatua de la Tierra de B&B (Aries),Estátua da Terra de B&B (Áries),Статуя Земли Б&Б (Овен),Terra della Statua B&B (Ariete),民宿之地雕像（白羊座）,调息之地雕像（白羊座）,베드앤브렉퍼스트의 땅 석상 (양자리),Posąg Krainy B&B (Baran),Статуя Землі Б&Б (Овен),Land van B&B Standbeeld (Ram),B&B Heykeli Diyarı (Koç)
L_DEC_LANDOFB&BSTATUECANCER,,Land of B&B Statue (Cancer),B&B像の地 (かに座),Land der B&B-Statue (Krebs),Statue du Pays des B&B (Cancer),Estatua de la Tierra de B&B (Cáncer),Terra da Estátua B&B (Câncer),Статуя Земли Б&Б (Рак),Terra della Statua B&B (Cancro),床與早餐之地雕像（巨蟹座）,调息之地雕像（巨蟹座）,B&B 동상의 땅 (게자리),Posąg Krainy B&B (Rak),Статуя Землі Б&Б (Рак),Land van B&B Standbeeld (Kreeft),B&B Heykeli Diyarı (Yengeç)
L_DEC_LANDOFB&BSTATUECAPRICORN,,Land of B&B Statue (Capricorn),B&B像の地 (山羊座),Land der B&B-Statue (Steinbock),Statue du Pays des B&B (Capricorne),Estatua de la Tierra de B&B (Capricornio),Terra da Estátua B&B (Capricórnio),Статуя Земли Б&Б (Козерог),Terra della Statua B&B (Capricorno),山羊座B&B雕像之地,调息之地雕像（摩羯座）,비앤비 동상의 땅 (염소자리),Posąg Krainy B&B (Koziorożec),Статуя Землі Б&Б (Козеріг),Land van B&B Standbeeld (Steenbok),B&B Heykeli Diyarı (Oğlak)
L_DEC_LANDOFB&BSTATUEGEMINI,,Land of B&B Statue (Gemini),B&B像の地 (ジェミニ),Land der B&B-Statue (Gemini),Statue du Pays des B&B (Gémeaux),Estatua de la Tierra de B&B (Géminis),Terra da Estátua B&B (Gêmeos),Статуя Земли Б&Б (Близнецы),Terra della Statua B&B (Gemini),雙子座B&B雕像之地,调息之地雕像（双子座）,B&B 동상의 땅 (제미니),Posąg Krainy B&B (Bliźnięta),Статуя Землі Б&Б (Близнюки),Land van B&B Standbeeld (Gemini),B&B Heykeli Diyarı (İkizler)
L_DEC_LANDOFB&BSTATUELEO,,Land of B&B Statue (Leo),B&B像の国（レオ）,Land der B&B-Statue (Leo),Statue du Pays des B&B (Leo),Estatua de la Tierra de B&B (Leo),Estátua da Terra de B&B (Leo),Статуя Земли Б&Б (Лео),Terra della Statua B&B (Leo),獅子座B&B雕像之地,调息之地雕像（狮子座）,B&B 동상의 땅 (레오),Posąg Krainy B&B (Leo),Статуя Землі Б&Б (Лео),Land van B&B Standbeeld (Leo),B&B Heykeli Diyarı (Leo)
L_DEC_LANDOFB&BSTATUELIBRA,,Land of B&B Statue (Libra),B&B像の地 (てんびん座),Land der B&B-Statue (Waage),Statue du Pays des B&B (Balance),Estatua de la Tierra de B&B (Libra),Terra da Estátua B&B (Libra),Статуя Земли Б&Б (Весы),Terra della Statua B&B (Bilancia),天秤座B&B雕像之地,调息之地雕像（天秤座）,B&B 동상의 땅 (천칭자리),Posąg Krainy B&B (Waga),Статуя Землі Б&Б (Терези),Land van B&B Standbeeld (Weegschaal),B&B Heykeli Diyarı (Terazi)
L_DEC_LANDOFB&BSTATUEPISCES,,Land of B&B Statue (Pisces),B&B像の地 (うお座),Land der B&B-Statue (Fische),Statue du Pays des B&B (Poissons),Estatua de la Tierra de B&B (Piscis),Estátua da Terra de B&B (Peixes),Статуя Земли Б&Б (Рыбы),Terra della Statua B&B (Pesci),民宿之地雕像（雙魚座）,调息之地雕像（双鱼座）,비앤비 동상의 땅 (물고기자리),Posąg Krainy B&B (Ryby),Статуя Землі Б&Б (Риби),Land van B&B Standbeeld (Vissen),B&B Heykeli Diyarı (Balık)
L_DEC_LANDOFB&BSTATUESAGITARIUS,,Land of B&B Statue (Sagitarius),B&B像の地 (サジタリウス),Land der B&B-Statue (Schütze),Statue du Pays des B&B (Sagittaire),Estatua de la Tierra de B&B (Sagitario),Terra da Estátua B&B (Sagitário),Статуя Земли Б&Б (Стрелец),Terra della Statua B&B (Sagittario),民宿雕像（射手座）,调息之地雕像（射手座）,B&B 동상의 땅 (사수자리),Posąg Krainy B&B (Strzelec),Статуя Землі Б&Б (Стрілець),Land van B&B Standbeeld (Sagitarius),B&B Heykeli Diyarı (Yay Burcu)
L_DEC_LANDOFB&BSTATUESCORPIO,,Land of B&B Statue (Scorpio),B&B像の地 (スコーピオ),Land der B&B-Statue (Skorpion),Statue du Pays des B&B (Scorpion),Estatua de la Tierra de B&B (Escorpio),Terra da Estátua B&B (Escorpião),Статуя Земли Б&Б (Скорпион),Terra della Statua B&B (Scorpione),民宿雕像（天蠍座）,调息之地雕像（天蝎座）,B&B 동상의 땅 (전갈자리),Posąg Krainy B&B (Skorpion),Статуя Землі Б&Б (Скорпіон),Land van B&B Standbeeld (Schorpioen),B&B Heykeli Diyarı (Akrep)
L_DEC_LANDOFB&BSTATUETAURUS,,Land of B&B Statue (Taurus),ビーアンドビーの地の像（牡牛座）,Land der B&B-Statue (Stier),Statue du Pays des B&B (Taureau),Estatua de la Tierra de B&B (Tauro),Estátua da Terra de B&B (Touro),Статуя Земли Б&Б (Телец),Terra della Statua B&B (Toro),牛頭人B&B雕像（金牛座）,调息之地雕像（金牛座）,비앤비 동상의 땅 (황소자리),Posąg Krainy B&B (Byk),Статуя Землі Б&Б (Телець),Land van B&B Standbeeld (Taurus),B&B Heykeli Diyarı (Boğa)
L_DEC_LANDOFB&BSTATUEVIRGO,,Land of B&B Statue (Virgo),B&B像の地 (おとめ座),Land der B&B-Statue (Jungfrau),Statue du Pays des B&B (Vierge),Estatua de la Tierra de B&B (Virgo),Terra da Estátua B&B (Virgem),Статуя Земли Б&Б (Дева),Terra della Statua B&B (Vergine),民宿之地雕像（處女座）,调息之地雕像（处女座）,B&B 동상의 땅 (처녀자리),Posąg Krainy B&B (Panna),Статуя Землі Б&Б (Діва),Land van B&B Standbeeld (Maagd),B&B Heykeli Diyarı (Başak)
L_DEC_DAMARELCLOCK,,Damarel Clock,ダマレル時計,Damarel-Uhr,Horloge de Damarel,Reloj de Damarel,Relógio de Damarel,Часы Дамарела,Orologio di Damarel,達瑪雷爾時鐘,达玛瑞尔钟表,다마렐 시계,Zegar Damarel,Годинник Дамарела,Damarel Klok,Damarel Saati
L_DEC_DAMARELBATTERY,,Damarel Battery,ダマレル電池,Damarel-Batterie,Batterie de Damarel,Batería de Damarel,Bateria de Damarel,Батарея Дамарел,Batteria di Damarel,達瑪雷爾電池,达玛瑞尔电池,다마렐 배터리,Bateria Damarel,Батарея Дамарел,Damarel Batterij,Damarel Bataryası
L_DEC_DAMARELPORTAL,,Damarel Portal,ダマレル・ポータル,Damarel-Portal,Portail de Damarel,Portal de Damarel,Portal de Damarel,Портал Дамарел,Portale di Damarel,達瑪雷爾傳送門,达玛瑞尔传送门,다마렐 포탈,Portal Damarel,Портал Дамарел,Damarel Portaal,Damarel Portalı
L_DEC_DAMARELSCRAP,,Damarel Scrap,ダマレル・スクラップ,Damarel-Schrott,Débris de Damarel,Chatarra de Damarel,Sucata de Damarel,Лом Дамарела,Translator: Rottame di Damarel,達瑪雷爾廢料,达玛瑞尔废料,다마렐 고철,Złom Damarelu,Брухт Дамарела,Damarel Schroot,Damarel Hurda
L_DEC_DAMARELGENERATOR,,Damarel Generator,ダマレル・ジェネレーター,Damarel-Generator,Générateur de Damarel,Generador de Damarel,Gerador de Damarel,Генератор Дамарел,Generatore di Damarel,達瑪雷爾發電機,达玛瑞尔发电机,다마렐 발전기,Generator Damarelu,Генератор Дамарела,Damarel Generator,Damarel Jeneratörü
L_DEC_DAMARELGIANTGEARS,,Damarel Giant Gears,ダマレル巨大歯車,Damarel-Riesenzahnräder,Engrenages Géants de Damarel,Engranajes Gigantes de Damarel,Engrenagens Gigantes de Damarel,Гигантские Шестерни Дамарела,Ingranaggi Giganti di Damarel,達瑪雷爾巨型齒輪,达玛瑞尔巨型齿轮,다마렐 거대 기어,Gigantyczne Tryby Damarel,Гігантські Шестерні Дамарела,Reuzentandwielen van Damarel,Damarel Dev Dişliler
L_DEC_DAMARELSHINYGEAR,,Damarel Shiny Gear,ダマレルの輝く装備,Damarels Glänzende Ausrüstung,Équipement Brillant de Damarel,Equipo Brillante de Damarel,Equipamento Brilhante de Damarel,Сверкающее снаряжение Дамарела,Equipaggiamento Lucente di Damarel,達瑪雷爾閃亮裝備,达玛瑞尔闪亮齿轮,다마렐 반짝이는 장비,Lśniący Ekwipunek Damarel,Блискуче спорядження Дамарела,Damarel Glanzende Uitrusting,Damarel Parlak Teçhizat
L_DEC_DAMARELCOGS1,,Damarel Cogs (1),ダマレル・コグ (1),Damarel-Zahnräder (1),Rouages de Damarel (1),Engranajes de Damarel (1),Engrenagens de Damarel (1),Шестерни Дамареля (1),Ingranaggi di Damarel (1),達瑪雷爾齒輪 (1),达玛瑞尔齿轮（1）,다마렐 톱니바퀴 (1),Zębatki Damarela (1),Шестерні Дамареля (1),Damarel Tandwielen (1),Damarel Dişlileri (1)
L_DEC_DAMARELCOGS2,,Damarel Cogs (2),ダマレル・コグ (2),Damarel-Zahnräder (2),Rouages de Damarel (2),Engranajes de Damarel (2),Engrenagens de Damarel (2),Шестерни Дамарела (2),Ingranaggi di Damarel (2),達瑪雷爾齒輪 (2),达玛瑞尔齿轮（2）,다마렐 톱니바퀴 (2),Zębatki Damarela (2),Шестерні Дамареля (2),Damarel Tandwielen (2),Damarel Dişlileri (2)
L_DEC_DAMARELCOGS3,,Damarel Cogs (3),ダマレル・コグ (3),Damarel-Zahnräder (3),Rouages de Damarel (3),Engranajes de Damarel (3),Engrenagens de Damarel (3),Шестерни Дамареля (3),Ingranaggi di Damarel (3),達瑪雷爾齒輪 (3),达玛瑞尔齿轮（3）,다마렐 톱니바퀴 (3),Zębatki Damarela (3),Шестерні Дамареля (3),Damarel Tandwielen (3),Damarel Dişlileri (3)
L_DEC_DAMARELWIRE1,,Damarel Wire (1),ダマレル・ワイヤー (1),Damarel-Draht (1),Fil de Damarel (1),Cable de Damarel (1),Fio de Damarel (1),Проволока Дамарела (1),Filo di Damarel (1),達瑪雷爾金屬絲 (1),达玛瑞尔电线（1）,다마렐 와이어 (1),Drut Damarelski (1),Дротик Дамарела (1),Damarel Draad (1),Damarel Teli (1)
L_DEC_DAMARELWIRE2,,Damarel Wire (2),ダマレルワイヤー (2),Damarel-Draht (2),Fil de Damarel (2),Cable de Damarel (2),Fio de Damarel (2),Проволока Дамарела (2),Filo di Damarel (2),達瑪雷爾鐵絲 (2),达玛瑞尔电线（2）,다마렐 와이어 (2),Drut Damarelski (2),Дротик Дамарела (2),Damarel Draad (2),Damarel Teli (2)
L_DEC_AMALGAMGARDENSBRAZIER,,Amalgam Gardens Brazier,アマルガム庭園の火鉢,Amalgam-Gärten Kohlenbecken,Brasero des Jardins d'Amalgame,Brasero de los Jardines Amalgama,Braseiro dos Jardins Amalgamados,Жаровня Садов Амальгамы,Braciere dei Giardini Amalgama,混合花園火盆,融合花园火盆,혼합 정원 화로,Kadzielnica Ogrodów Amalgamatu,Жаровня Садів Амальгами,Amalgaamtuinen Vuurbekken,Amalgam Bahçeleri Mangalı
L_DEC_AMALGAMGARDENSNEONROSES,,Amalgam Gardens Neon Roses,アマルガム・ガーデンズ ネオンローズ,Amalgam-Gärten Neonrosen,Jardins d'Amalgame Roses Néon,Jardines Amalgama Rosas de Neón,Jardins Amalgamados Rosas Neon,Сады Амальгамы Неоновые Розы,Giardini di Amalgama Rose al Neon,混合花園霓虹玫瑰,融合花园霓虹玫瑰,혼합 정원 네온 장미,Ogrody Amalgamatu Neonowe Róże,Неонові Троянди Амальгамних Садів,Amalgaam Tuinen Neon Rozen,Amalgam Bahçeleri Neon Güller
L_DEC_AMALGAMGARDENSPORTAL,,Amalgam Gardens Portal,アマルガム庭園の門,Amalgam-Gärten Portal,Portail des Jardins d'Amalgame,Jardín de Amalgamas Portal,Portão dos Jardins Amalgamados,Портал Амальгамных Садов,Portale dei Giardini Amalgama,混合花園傳送門,融合花园传送门,혼합 정원 포탈,Portal do Ogrodów Amalgamatu,Портал Амальгамних Садів,Amalgaamtuinen Portaal,Amalgam Bahçeleri Portalı
L_DEC_AMALGAMGARDENSCAVE,,Amalgam Gardens Cave,アマルガム・ガーデンの洞窟,Höhle der Amalgam-Gärten,Grotte des Jardins d'Amalgame,Cueva de los Jardines Amalgama,Caverna dos Jardins Amalgamados,Пещера Амальгамных Садов,Grotta dei Giardini Amalgama,混合花園洞穴,融合花园洞穴,혼합 정원 동굴,Jaskinia Amalgamowych Ogrodów,Печера Амальгамних Садів,Grot van de Amalgaamtuinen,Amalgam Bahçeleri Mağarası
L_DEC_AMALGAMGARDENSRUNESTONERED,,Amalgam Gardens Runestone (Red),アマルガム庭園の石碑（赤）,Amalgam-Gärten-Runenstein (Rot),Pierre runique des Jardins d'Amalgame (Rouge),Piedra Rúnica de los Jardines Amalgama (Roja),Pedra Rúnica dos Jardins Amalgamados (Vermelha),Рунный камень Амальгамных Садов (Красный),Runestone dei Giardini Amalgama (Rosso),混合花園符石（紅）,融合花园符石（红）,혼합 정원 룬스톤 (적색),Runiczny Kamień Amalgamowych Ogrodów (Czerwony),Рунічний камінь Амальгамних Садів (Червоний),Amalgaamtuinen Runesteen (Rood),Birleşik Bahçeler Rün Taşı (Kırmızı)
L_DEC_AMALGAMGARDENSRUNESTONEBLUE,,Amalgam Gardens Runestone (Blue),アマルガム庭園の石碑（青）,Amalgam-Gärten-Runenstein (Blau),Pierre runique des Jardins d'Amalgame (Bleu),Piedra Rúnica de los Jardines Amalgama (Azul),Pedra Rúnica dos Jardins Amalgamados (Azul),Рунный камень Амальгамных садов (Синий),Runestone dei Giardini Amalgama (Blu),混合花園符石（藍）,融合花园符石（蓝）,혼합 정원 룬스톤 (파랑),Runiczny Kamień Amalgamowych Ogrodów (Niebieski),Рунічний камінь Амальгамних Садів (Синій),Amalgaamtuinen Runesteen (Blauw),Birleşik Bahçeler Rün Taşı (Mavi)
