Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_PROJN_GODSPAWN_ICONUS,,Godspawn: Iconus,ゴッドスポーン：イコナス,Gottesbrut: Iconus,Progéniture Divine : Iconus,Vástago Divino: Iconus,Progênie Divina: Iconus,Богорожденный: Иконус,Progenie Divina: Iconus,神裔：聖像,神裔：伊科洛斯,신의 자손: 이코누스,Bożęta: Iconus,Богонароджений: Іконус,Godskind: Iconus,Tanrıdoğan: İkonus
L_PROJD_GODSPAWN_ICONUS,,"After completing this Project, you will gain enough Mana to summon Iconus. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、イコヌスを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Iconus zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Iconus. Afin de compléter ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Iconus. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Iconus. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Иконуса. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Iconus. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此專案後，你將獲得足夠的魔力來召喚艾科諾斯。要完成此專案，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤伊科洛斯。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 이코누스를 소환할 만한 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Iconusa. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Іконуса. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project, krijg je genoeg Mana om Iconus op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Iconus'u çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_KALASAG,,Godspawn: Kalasag,ゴッドスポーン：カラサグ,Gottesbrut: Kalasag,Progéniture Divine : Kalasag,Vástago Divino: Kalasag,Progênie Divina: Kalasag,Богорожденный: Каласаг,Progenie Divina: Kalasag,神裔：卡拉薩格,神裔：卡拉萨格,신의 자손: 칼라삭,Bożęta: Kalasag,Богонароджений: Каласаг,Godenkind: Kalasag,Tanrıdoğumu: Kalasag
L_PROJD_GODSPAWN_KALASAG,,"After completing this Project, you will gain enough Mana to summon Kalasag. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、カラサグを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Kalasag zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Kalasag. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Kalasag. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Kalasag. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Каласага. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Kalasag. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚卡拉薩格。為了完成此計劃，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤卡拉萨格。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 칼라삭을 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Kalasag. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Каласаґа. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project, krijg je genoeg Mana om Kalasag op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Kalasag'ı çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_KAPRE,,Godspawn: Kapre,ゴッドスポーン：カプレ,Gottesbrut: Kapre,Progéniture Divine : Kapre,Vástago Divino: Kapre,Progênie Divina: Kapre,Богорожденный: Капре,Progenie Divina: Kapre,神裔：卡普雷,神裔：卡普雷,신의 자손: 카프레,Boski Pomiot: Kapre,Богонароджений: Капре,Godenkind: Kapre,Tanrıdoğumu: Kapre
L_PROJD_GODSPAWN_KAPRE,,"After completing this Project, you will gain enough Mana to summon Kapre. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、カプレを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Kapre zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Kapre. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Kapre. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Kapre. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Капре. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Kapre. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此專案後，你將獲得足夠的魔力來召喚卡普雷。要完成此專案，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤卡普雷。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 카프레를 소환할 만한 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Kapre. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Капре. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project krijg je genoeg Mana om Kapre op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Kapre'yi çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_LAGLOR,,Godspawn: Laglor,ゴッドスポーン：ラグロア,Gottesbrut: Laglor,Progéniture Divine : Laglor,Vástago Divino: Laglor,Progênie Divina: Laglor,Богорожденный: Лаглор,Progenie Divina: Laglor,神裔：拉格洛,神裔：拉格洛尔,신의 자손: 라글로르,Bożęta: Laglor,Богонароджений: Лаглор,Godenkind: Laglor,Tanrıdoğumu: Laglor
L_PROJD_GODSPAWN_LAGLOR,,"After completing this Project, you will gain enough Mana to summon Laglor. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、ラグロールを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Laglor zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Laglor. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Laglor. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Laglor. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Лаглора. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Laglor. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此專案後，你將獲得足夠的魔力來召喚拉格洛爾。為了完成此專案，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤拉格洛尔。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 라글로르를 소환할 만한 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Laglora. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Лаглора. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project krijg je genoeg Mana om Laglor op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Laglor'u çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_LINTA,,Godspawn: Linta,ゴッドスポーン：リンタ,Gottesbrut: Linta,Progéniture Divine : Linta,Vástago Divino: Linta,Progênie Divina: Linta,Богорожденный: Линта,Progenie Divina: Linta,神裔：琳塔,神裔：林塔,신의 자손: 린타,Bożęta: Linta,Богонароджений: Лінта,Godenkind: Linta,Tanrıdoğumu: Linta
L_PROJD_GODSPAWN_LINTA,,"After completing this Project, you will gain enough Mana to summon Linta. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、リンタを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Linta zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Linta. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Linta. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Linta. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Линты. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Linta. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚琳塔。為了完成此計劃，你必須從{1}購買一件物品。,完成此工程后，你将获得足够的法力来召唤林塔。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 린타를 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Lintę. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Лінту. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project krijg je genoeg Mana om Linta op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Linta'yı çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_MUMU,,Godspawn: Mumu,ゴッドスポーン：ムム,Gottesbrut: Mumu,Progéniture Divine : Mumu,Vástago Divino: Mumu,Progênie Divina: Mumu,Богорожденный: Муму,Progenie Divina: Mumu,神之子：姆姆,神裔：姆姆,신의 자손: 무무,Boski Pomiot: Mumu,Богонароджений: Муму,Godenkind: Mumu,Tanrıdoğumu: Mumu
L_PROJD_GODSPAWN_MUMU,,"After completing this Project, you will gain enough Mana to summon Mumu. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、ムムを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Mumu zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Mumu. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Mumu. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Mumu. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Муму. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Mumu. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此專案後，你將獲得足夠的魔力來召喚姆姆。要完成此專案，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤姆姆。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 무무를 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Mumu. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Муму. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project krijg je genoeg Mana om Mumu op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Mumu'yu çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_NOXPIT,,Godspawn: Noxpit,ゴッドスポーン：ノックスピット,Gottesbrut: Noxpit,Progéniture Divine : Noxpit,Vástago Divino: Noxpit,Progênie Divina: Noxpit,Богорожденный: Ноксит,Progenie Divina: Noxpit,神裔：毒淵,神裔：诺克斯皮特,신의 자손: 녹스핏,Bożęta: Noxpit,Богонароджений: Нокспіт,Godenkind: Noxpit,Tanrıdoğan: Zehirçukur
L_PROJD_GODSPAWN_NOXPIT,,"After completing this Project, you will gain enough Mana to summon Noxpit. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、ノックスピットを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Noxpit zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Noxpit. Pour compléter ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Noxpit. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Noxpit. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Ноксита. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Noxpit. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚諾克斯皮特。為了完成此計劃，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤诺克斯皮特。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 녹스핏을 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Noxpita. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Нокспіта. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project, krijg je genoeg Mana om Noxpit op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Noxpit'i çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_OTTUM,,Godspawn: Ottum,ゴッドスポーン：オタム,Gottesbrut: Ottum,Progéniture Divine : Ottum,Vástago Divino: Ottum,Progênie Divina: Ottum,Богорожденный: Оттум,Progenie Divina: Ottum,神裔：奧特姆,神裔：奥图姆,신의 자손: 오텀,Bożęta: Ottum,Богонароджений: Оттум,Godenkind: Ottum,Tanrıdoğumu: Ottum
L_PROJD_GODSPAWN_OTTUM,,"After completing this Project, you will gain enough Mana to summon Ottum. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、オッタムを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Ottum zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Ottum. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Ottum. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Ottum. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Оттума. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Ottum. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚奧特姆。為了完成此計劃，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤奥图姆。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 오툼을 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Ottum. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Оттума. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project krijg je genoeg Mana om Ottum op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Ottum'u çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_TENBRAN,,Godspawn: Tenbran,ゴッドスポーン：テンブラン,Gottesbrut: Tenbran,Progéniture Divine : Tenbran,Vástago Divino: Tenbran,Progênie Divina: Tenbran,Богорожденный: Тенбран,Progenie Divina: Tenbran,神裔：天燃,神裔：坦布兰,신의 자손: 텐브란,Bożęta: Tenbran,Богонароджений: Тенбран,Godskind: Tenbran,Tanrıdoğan: Tenbran
L_PROJD_GODSPAWN_TENBRAN,,"After completing this Project, you will gain enough Mana to summon Tenbran. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、テンブランを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Tenbran zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Tenbran. Pour terminer ce Projet, vous devez acheter un objet auprès de {1}.","Después de completar este Proyecto, obtendrás suficiente Maná para invocar a Tenbran. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Tenbran. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Тенбрана. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Tenbran. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚天布蘭。為了完成此計劃，你必須從{1}購買一個物品。,完成此工程后，你将获得足够的法力来召唤坦布兰。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 텐브란을 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Tenbrana. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Тенбрана. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project, krijg je genoeg Mana om Tenbran op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Tenbran'ı çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_THE_LOST,,Godspawn: The Lost,ゴッドスポーン：ザ・ロスト,Gottesbrut: Die Verlorenen,Godspawn: Les Égarés,Godspawn: El Perdido,Progênie Divina: O Perdido,Богорожденные: Потерянные,Progenie Divina: I Perduti,神裔：失落者,神裔：迷失者,신의 자손: 잃어버린 자,Bożęta: Zagubieni,Богонароджені: Загублені,Godspawn: De Verlorene,Tanrıdoğan: Kayıp
L_PROJD_GODSPAWN_THE_LOST,,"After completing this Project, you will gain enough Mana to summon The Lost. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、「迷いし者」を召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Die Verlorenen zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Les Perdus. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, obtendrás suficiente Maná para invocar a Los Perdidos. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar O Perdido. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Потерянного. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Il Perduto. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚「迷失者」。要完成此計劃，你必須從{1}購買一件物品。,完成此工程后，你将获得足够的法力来召唤迷失者。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 잃어버린 자를 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Zagubionych. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Загубленого. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project, krijg je genoeg Mana om The Lost op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Kayıp'ı çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_TISYA,,Godspawn: Tisya,ゴッドスポーン：ティシア,Gottgeborene: Tisya,Progéniture Divine : Tisya,Vástago divino: Tisya,Progênie Divina: Tisya,Богорожденная: Тисья,Progenie Divina: Tisya,神裔：提西亞,神裔：缇丝娅,신의 자손: 티시아,Bożę Nasienie: Tisya,Богонароджена: Тісія,Godenkind: Tisya,Tanrıdoğumu: Tisya
L_PROJD_GODSPAWN_TISYA,,"After completing this Project, you will gain enough Mana to summon Tisya. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、ティシャを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Tisya zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Tisya. Pour terminer ce Projet, vous devez acheter un objet à {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Tisya. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Tisya. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны для призыва Тисьи. Чтобы завершить этот Проект, вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Tisya. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚提西亞。為了完成此計劃，你必須從{1}購買一件物品。,完成此工程后，你将获得足够的法力来召唤缇丝娅。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 티샤를 소환할 수 있는 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Tisyę. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Тісю. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project krijg je genoeg Mana om Tisya op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Tisya'yı çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_UGAT,,Godspawn: Ugat,ゴッドスポーン：ウガト,Gottesbrut: Ugat,Progéniture Divine : Ugat,Vástago Divino: Ugat,Progênie Divina: Ugat,Богорожденный: Угат,Progenie Divina: Ugat,神裔：烏加特,神裔：乌加特,신의 자손: 우갓,Bożęta: Ugat,Богонароджений: Угат,Godenkind: Ugat,Tanrıdoğumu: Ugat
