Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_CARD_GORGON3,,Enemies with {CONDNAME_DEBUFF_STONE} receive 25% less stat gains.,{CONDNAME_DEBUFF_STONE}状態の敵は、ステータス上昇が25%減少する。,Feinde mit {CONDNAME_DEBUFF_STONE} erhalten 25% weniger Attribute.,Les ennemis avec {CONDNAME_DEBUFF_STONE} reçoivent 25% de gains de statistiques en moins.,Los enemigos con {CONDNAME_DEBUFF_STONE} reciben un 25% menos de ganancias de estadísticas.,Inimigos com {CONDNAME_DEBUFF_STONE} recebem 25% menos ganhos de atributos.,Враги с {CONDNAME_DEBUFF_STONE} получают на 25% меньше прироста характеристик.,I nemici con {CONDNAME_DEBUFF_STONE} ricevono il 25% in meno di incrementi alle statistiche.,帶有{CONDNAME_DEBUFF_STONE}的敵人獲得的屬性提升減少25%。,带有{CONDNAME_DEBUFF_STONE}的敌人获得的属性值提升减少25%。,{CONDNAME_DEBUFF_STONE} 상태인 적은 스탯 증가량이 25% 감소합니다.,Wrogowie z {CONDNAME_DEBUFF_STONE} otrzymują o 25% mniej premii do statystyk.,Вороги з {CONDNAME_DEBUFF_STONE} отримують на 25% менше підвищення характеристик.,Vijanden met {CONDNAME_DEBUFF_STONE} ontvangen 25% minder statusverhogingen.,{CONDNAME_DEBUFF_STONE} olan düşmanlar %25 daha az istatistik kazanımı alır.
L_CARD_WIGHT1,,You gain 30% more {RES_GRANITE} from battles.,戦闘から得られる{RES_GRANITE}が30%増加する。,Du erhältst 30% mehr {RES_GRANITE} aus Kämpfen.,Vous gagnez 30% de {RES_GRANITE} en plus lors des combats.,Obtienes un 30% más de {RES_GRANITE} en las batallas.,Você ganha 30% mais {RES_GRANITE} em batalhas.,Вы получаете на 30% больше {RES_GRANITE} в битвах.,Ottieni il 30% in più di {RES_GRANITE} dalle battaglie.,你在戰鬥中獲得的{RES_GRANITE}增加30%。,你在战斗中获得的{RES_GRANITE}增加30%。,전투에서 {RES_GRANITE}을(를) 30% 더 획득합니다.,Zyskujesz 30% więcej {RES_GRANITE} z bitew.,Ви отримуєте на 30% більше {RES_GRANITE} з битв.,Je krijgt 30% meer {RES_GRANITE} uit gevechten.,Savaşlardan %30 daha fazla {RES_GRANITE} kazanırsın.
L_CARD_WIGHT2,,Increases the base amount of {RES_GRANITE} gained from battles by 15.,戦闘から獲得する{RES_GRANITE}の基本量を15増加させる。,"Erhöht die Basismenge an {RES_GRANITE}, die aus Kämpfen gewonnen wird, um 15.",Augmente de 15 la quantité de base de {RES_GRANITE} obtenue lors des combats.,Aumenta la cantidad base de {RES_GRANITE} obtenida en batallas en un 15.,Aumenta a quantidade base de {RES_GRANITE} obtida em batalhas em 15.,"Увеличивает базовое количество {RES_GRANITE}, получаемого в боях, на 15.",Aumenta del 15 la quantità base di {RES_GRANITE} ottenuta dalle battaglie.,增加從戰鬥中獲得的基礎{RES_GRANITE}數量15%。,从战斗中获取的基础{RES_GRANITE}数量提高15。,전투에서 획득하는 {RES_GRANITE}의 기본 양을 15만큼 증가시킵니다.,Zwiększa podstawową ilość {RES_GRANITE} zdobywanego w bitwach o 15.,"Збільшує базову кількість {RES_GRANITE}, отриману в боях, на 15.",Verhoogt de basishoeveelheid {RES_GRANITE} verkregen uit gevechten met 15.,Savaşlardan kazanılan {RES_GRANITE} temel miktarını %15 artırır.
L_CARD_WIGHT3,,You have a 15% chance to gain double {RES_GRANITE} from battles.,戦闘で{RES_GRANITE}を2倍獲得する確率が15%あります。,"Du hast eine 15% Chance, doppeltes {RES_GRANITE} aus Kämpfen zu erhalten.",Vous avez 15% de chances d'obtenir le double de {RES_GRANITE} lors des combats.,Tienes un 15% de probabilidad de obtener el doble de {RES_GRANITE} en las batallas.,Você tem 15% de chance de ganhar o dobro de {RES_GRANITE} em batalhas.,У вас есть 15% шанс получить вдвое больше {RES_GRANITE} в битвах.,Hai una probabilità del 15% di ottenere il doppio di {RES_GRANITE} dalle battaglie.,你有 15% 的機會在戰鬥中獲得雙倍的{RES_GRANITE}。,你有15%的概率从战斗中获取双倍{RES_GRANITE}。,전투에서 {RES_GRANITE}를 두 배로 획득할 확률이 15% 있습니다.,Masz 15% szansy na podwojenie {RES_GRANITE} z bitew.,У вас є 15% шанс отримати подвійну кількість {RES_GRANITE} з битв.,Je hebt 15% kans om dubbele {RES_GRANITE} te krijgen uit gevechten.,Savaşlardan iki kat {RES_GRANITE} kazanma şansınız %15.
L_CARD_SHADE1,,Your creatures take 15% less damage while they're {CONDNAME_BUFF_INVISIBLE}.,自分のクリーチャーは{CONDNAME_BUFF_INVISIBLE}の間、受けるダメージが15%減少する。,"Deine Kreaturen erleiden 15% weniger Schaden, während sie {CONDNAME_BUFF_INVISIBLE} sind.",Vos créatures subissent 15% de dégâts en moins lorsqu'elles sont {CONDNAME_BUFF_INVISIBLE}.,Tus criaturas reciben un 15% menos de daño mientras están {CONDNAME_BUFF_INVISIBLE}.,Suas criaturas recebem 15% menos dano enquanto estiverem {CONDNAME_BUFF_INVISIBLE}.,"Ваши существа получают на 15% меньше урона, пока они {CONDNAME_BUFF_INVISIBLE}.",Le tue creature subiscono il 15% in meno di danni mentre sono {CONDNAME_BUFF_INVISIBLE}.,當你的生物處於{CONDNAME_BUFF_INVISIBLE}狀態時，受到的傷害減少15%。,当处于{CONDNAME_BUFF_INVISIBLE}状态时，你的生物受到的伤害减少15%。,당신의 생물은 {CONDNAME_BUFF_INVISIBLE} 상태일 때 15% 적은 피해를 입습니다.,"Twoje stworzenia otrzymują o 15% mniej obrażeń, gdy są {CONDNAME_BUFF_INVISIBLE}.","Ваші істоти отримують на 15% менше шкоди, поки вони {CONDNAME_BUFF_INVISIBLE}.",Je wezens krijgen 15% minder schade terwijl ze {CONDNAME_BUFF_INVISIBLE} zijn.,Yaratıkların {CONDNAME_BUFF_INVISIBLE} durumdayken %15 daha az hasar alır.
L_CARD_SHADE2,,Your creatures have a 10% chance to not lose their {CONDNAME_BUFF_INVISIBLE} buff after they {ACTION_attack} or {ACTION_cast} spells.,あなたのクリーチャーが{ACTION_attack}または{ACTION_cast}呪文を使用した後、{CONDNAME_BUFF_INVISIBLE}バフを失わない確率が10%あります。,"Deine Kreaturen haben eine 10% Chance, ihren {CONDNAME_BUFF_INVISIBLE} Buff nicht zu verlieren, nachdem sie {ACTION_attack} oder {ACTION_cast} Zauber wirken.",Vos créatures ont 10% de chances de ne pas perdre leur buff {CONDNAME_BUFF_INVISIBLE} après avoir {ACTION_attack} ou {ACTION_cast} des sorts.,Tus criaturas tienen un 10% de probabilidad de no perder su beneficio de {CONDNAME_BUFF_INVISIBLE} después de {ACTION_attack} o {ACTION_cast} hechizos.,Suas criaturas têm 10% de chance de não perderem o bônus de {CONDNAME_BUFF_INVISIBLE} depois que {ACTION_attack} ou {ACTION_cast} magias.,"Ваши существа имеют 10% шанс не потерять эффект {CONDNAME_BUFF_INVISIBLE} после того, как они {ACTION_attack} или {ACTION_cast} заклинания.",Le tue creature hanno il 10% di probabilità di non perdere il buff {CONDNAME_BUFF_INVISIBLE} dopo che {ACTION_attack} o {ACTION_cast} incantesimi.,你的生物有 10% 的機率在{ACTION_attack}或{ACTION_cast}法術後不會失去{CONDNAME_BUFF_INVISIBLE}增益效果。,你的生物有10%几率在{ACTION_attack}或{ACTION_cast}法术后不会失去{CONDNAME_BUFF_INVISIBLE}增益。,당신의 생물들은 {ACTION_attack}하거나 주문을 {ACTION_cast}한 후에도 {CONDNAME_BUFF_INVISIBLE} 버프를 잃지 않을 확률이 10% 있습니다.,"Twoje stworzenia mają 10% szans, aby nie stracić wzmocnienia {CONDNAME_BUFF_INVISIBLE} po wykonaniu {ACTION_attack} lub {ACTION_cast} zaklęć.","Ваші істоти мають 10% шанс не втратити ефект {CONDNAME_BUFF_INVISIBLE} після того, як вони {ACTION_attack} або {ACTION_cast} заклинання.",Je wezens hebben 10% kans om hun {CONDNAME_BUFF_INVISIBLE} buff niet te verliezen nadat ze {ACTION_attack} of {ACTION_cast} spreuken.,Yaratıklarınızın {ACTION_attack} yaptıktan veya büyü {ACTION_cast} ettikten sonra {CONDNAME_BUFF_INVISIBLE} güçlendirmesini kaybetmeme şansı %10 artar.
L_CARD_SHADE3,,Your creatures take 15% less damage while they're {CONDNAME_BUFF_INVISIBLE}.,自分のクリーチャーは{CONDNAME_BUFF_INVISIBLE}の間、受けるダメージが15%減少する。,"Deine Kreaturen erleiden 15% weniger Schaden, während sie {CONDNAME_BUFF_INVISIBLE} sind.",Vos créatures subissent 15% de dégâts en moins lorsqu'elles sont {CONDNAME_BUFF_INVISIBLE}.,Tus criaturas reciben un 15% menos de daño mientras están {CONDNAME_BUFF_INVISIBLE}.,Suas criaturas recebem 15% menos dano enquanto estiverem {CONDNAME_BUFF_INVISIBLE}.,"Ваши существа получают на 15% меньше урона, пока они {CONDNAME_BUFF_INVISIBLE}.",Le tue creature subiscono il 15% in meno di danni mentre sono {CONDNAME_BUFF_INVISIBLE}.,當你的生物處於{CONDNAME_BUFF_INVISIBLE}狀態時，受到的傷害減少15%。,当处于{CONDNAME_BUFF_INVISIBLE}状态时，你的生物受到的伤害减少15%。,당신의 생물은 {CONDNAME_BUFF_INVISIBLE} 상태일 때 15% 적은 피해를 받습니다.,"Twoje stworzenia otrzymują o 15% mniej obrażeń, gdy są {CONDNAME_BUFF_INVISIBLE}.","Ваші істоти отримують на 15% менше шкоди, поки вони {CONDNAME_BUFF_INVISIBLE}.",Je wezens krijgen 15% minder schade terwijl ze {CONDNAME_BUFF_INVISIBLE} zijn.,Yaratıkların {CONDNAME_BUFF_INVISIBLE} durumdayken %15 daha az hasar alır.
L_CARD_MASOCHIST1,,Your creatures take 3% less damage.,自分のクリーチャーが受けるダメージが3%減少する。,Deine Kreaturen erleiden 3% weniger Schaden.,Vos créatures subissent 3% de dégâts en moins.,Tus criaturas reciben un 3% menos de daño.,Suas criaturas recebem 3% menos de dano.,Ваши существа получают на 3% меньше урона.,Le tue creature subiscono il 3% di danni in meno.,你的生物受到的傷害減少3%。,你的生物受到的伤害减少3%。,당신의 생물들이 받는 피해가 3% 감소합니다.,Twoje stworzenia otrzymują o 3% mniej obrażeń.,Ваші істоти отримують на 3% менше шкоди.,Je wezens nemen 3% minder schade.,Yaratıkların %3 daha az hasar alır.
L_CARD_MASOCHIST2,,Your creatures take 3% less damage.,自分のクリーチャーが受けるダメージが3%減少する。,Deine Kreaturen erleiden 3% weniger Schaden.,Vos créatures subissent 3% de dégâts en moins.,Tus criaturas reciben un 3% menos de daño.,Suas criaturas recebem 3% menos de dano.,Ваши существа получают на 3% меньше урона.,Le tue creature subiscono il 3% di danni in meno.,你的生物受到的傷害減少3%。,你的生物受到的伤害减少3%。,당신의 생물들이 받는 피해가 3% 감소합니다.,Twoje stworzenia otrzymują o 3% mniej obrażeń.,Ваші істоти отримують на 3% менше шкоди.,Je wezens krijgen 3% minder schade.,Yaratıkların %3 daha az hasar alır.
L_CARD_MASOCHIST3,,Your creatures take 3% less damage.,自分のクリーチャーが受けるダメージが3%減少する。,Deine Kreaturen erleiden 3% weniger Schaden.,Vos créatures subissent 3% de dégâts en moins.,Tus criaturas reciben un 3% menos de daño.,Suas criaturas recebem 3% menos de dano.,Ваши существа получают на 3% меньше урона.,Le tue creature subiscono il 3% di danni in meno.,你的生物受到的傷害減少3%。,你的生物受到的伤害减少3%。,당신의 생물들이 받는 피해가 3% 감소합니다.,Twoje stworzenia otrzymują o 3% mniej obrażeń.,Ваші істоти отримують на 3% менше шкоди.,Je wezens krijgen 3% minder schade.,Yaratıkların %3 daha az hasar alır.
L_CARD_TREMOR1,,Enemies have 5% less {STAT_intelligence}.,敵の{STAT_intelligence}が5%減少する。,Gegner haben 5% weniger {STAT_intelligence}.,Les ennemis ont 5% de {STAT_intelligence} en moins.,Los enemigos tienen un 5% menos de {STAT_intelligence}.,Inimigos têm 5% menos {STAT_intelligence}.,Враги имеют на 5% меньше {STAT_intelligence}.,I nemici hanno il 5% in meno di {STAT_intelligence}.,敵人的{STAT_intelligence}降低5%。,敌人的{STAT_intelligence}降低5%。,적들의 {STAT_intelligence}가 5% 감소합니다.,Wrogowie mają o 5% mniej {STAT_intelligence}.,Вороги мають на 5% менше {STAT_intelligence}.,Vijanden hebben 5% minder {STAT_intelligence}.,Düşmanların {STAT_intelligence} değeri %5 daha düşüktür.
L_CARD_TREMOR2,,Enemies gain 25% less {STAT_intelligence}.,敵は{STAT_intelligence}が25%減少する。,Feinde erhalten 25% weniger {STAT_intelligence}.,Les ennemis gagnent 25% de {STAT_intelligence} en moins.,Los enemigos ganan un 25% menos de {STAT_intelligence}.,Inimigos ganham 25% menos {STAT_intelligence}.,Враги получают на 25% меньше {STAT_intelligence}.,I nemici ottengono il 25% in meno di {STAT_intelligence}.,敵人獲得的{STAT_intelligence}減少25%。,敌人获得的{STAT_intelligence}减少25%。,적들은 {STAT_intelligence}를 25% 덜 얻습니다.,Wrogowie zyskują o 25% mniej {STAT_intelligence}.,Вороги отримують на 25% менше {STAT_intelligence}.,Vijanden krijgen 25% minder {STAT_intelligence}.,Düşmanlar %25 daha az {STAT_intelligence} kazanır.
L_CARD_TREMOR3,,Enemies have 50% less benefit from their Artifacts' Stat Slots that boost their {STAT_intelligence}.,敵は{STAT_intelligence}を強化する彼らのアーティファクトのステータススロットからの恩恵が50%減少します。,"Feinde erhalten 50% weniger Nutzen aus den Attributsplätze ihrer Artefakte, die ihren {STAT_intelligence} verstärken.",Les ennemis bénéficient de 50% moins d'avantages des Emplacements de Statistiques de leurs Artéfacts qui augmentent leur {STAT_intelligence}.,Los enemigos obtienen un 50% menos de beneficio de los Espacios de Estadísticas de sus Artefactos que aumentan su {STAT_intelligence}.,Inimigos têm 50% menos benefício dos Slots de Atributos de seus Artefatos que aumentam sua {STAT_intelligence}.,"Враги получают на 50% меньше пользы от Слотов Характеристик своих Артефактов, которые усиливают их {STAT_intelligence}.",I nemici ottengono il 50% in meno di benefici dagli Slot Statistiche dei loro Artefatti che potenziano la loro {STAT_intelligence}.,敵人從他們的神器的能力槽位中獲得的{STAT_intelligence}加成效果降低50%。,敌人从其神器的属性值槽中获得的{STAT_intelligence}加成降低50%。,적들은 자신의 유물의 {STAT_intelligence}를 증가시키는 스탯 슬롯에서 50% 적은 혜택을 받습니다.,"Wrogowie otrzymują o 50% mniejsze korzyści ze Slotów Statystyk swoich Artefaktów, które zwiększają ich {STAT_intelligence}.","Вороги отримують на 50% менше користі від Слотів Характеристик своїх Артефактів, які підвищують їхній {STAT_intelligence}.",Vijanden hebben 50% minder voordeel van de Stat Slots van hun Artifacts die hun {STAT_intelligence} verhogen.,"Düşmanlar, {STAT_intelligence} değerlerini artıran Eser Özellik Yuvaları'ndan %50 daha az fayda sağlar."
L_CARD_ARACHNALISK1,,Enemies with {CONDNAME_DEBUFF_SNARED} have a 10% lower chance to break free.,{CONDNAME_DEBUFF_SNARED}状態の敵は、拘束から逃れる確率が10%低下する。,"Gegner mit {CONDNAME_DEBUFF_SNARED} haben eine 10% geringere Chance, sich zu befreien.",Les ennemis avec {CONDNAME_DEBUFF_SNARED} ont 10% moins de chances de se libérer.,Los enemigos con {CONDNAME_DEBUFF_SNARED} tienen un 10% menos de probabilidad de liberarse.,Inimigos com {CONDNAME_DEBUFF_SNARED} têm 10% menos chance de se libertarem.,Враги с {CONDNAME_DEBUFF_SNARED} имеют на 10% меньше шансов освободиться.,I nemici con {CONDNAME_DEBUFF_SNARED} hanno una probabilità del 10% inferiore di liberarsi.,帶有{CONDNAME_DEBUFF_SNARED}的敵人有10%較低的機率掙脫。,带有{CONDNAME_DEBUFF_SNARED}的敌人挣脱几率降低10%。,{CONDNAME_DEBUFF_SNARED} 상태의 적은 속박에서 벗어날 확률이 10% 감소합니다.,Wrogowie z {CONDNAME_DEBUFF_SNARED} mają o 10% mniejszą szansę na uwolnienie się.,Вороги з {CONDNAME_DEBUFF_SNARED} мають на 10% меншу ймовірність звільнитися.,Vijanden met {CONDNAME_DEBUFF_SNARED} hebben 10% minder kans om te ontsnappen.,{CONDNAME_DEBUFF_SNARED} olan düşmanların kurtulma şansı %10 daha düşüktür.
L_CARD_ARACHNALISK2,,Enemies with {CONDNAME_DEBUFF_SNARED} deal 20% less damage.,{CONDNAME_DEBUFF_SNARED}状態の敵は与えるダメージが20%減少する。,Gegner mit {CONDNAME_DEBUFF_SNARED} verursachen 20% weniger Schaden.,Les ennemis avec {CONDNAME_DEBUFF_SNARED} infligent 20% de dégâts en moins.,Los enemigos con {CONDNAME_DEBUFF_SNARED} infligen un 20% menos de daño.,Inimigos com {CONDNAME_DEBUFF_SNARED} causam 20% menos dano.,Враги с {CONDNAME_DEBUFF_SNARED} наносят на 20% меньше урона.,I nemici con {CONDNAME_DEBUFF_SNARED} infliggono il 20% di danni in meno.,帶有{CONDNAME_DEBUFF_SNARED}的敵人造成的傷害減少20%。,带有{CONDNAME_DEBUFF_SNARED}的敌人造成的伤害减少20%。,{CONDNAME_DEBUFF_SNARED} 상태의 적은 20% 더 적은 피해를 입힙니다.,Wrogowie z {CONDNAME_DEBUFF_SNARED} zadają o 20% mniej obrażeń.,Вороги з {CONDNAME_DEBUFF_SNARED} завдають на 20% менше шкоди.,Vijanden met {CONDNAME_DEBUFF_SNARED} doen 20% minder schade.,{CONDNAME_DEBUFF_SNARED} etkisi altındaki düşmanlar %20 daha az hasar verir.
L_CARD_ARACHNALISK3,,Enemies with {CONDNAME_DEBUFF_SNARED} have a 10% lower chance to break free.,{CONDNAME_DEBUFF_SNARED}状態の敵は、拘束から逃れる確率が10%低下する。,"Gegner mit {CONDNAME_DEBUFF_SNARED} haben eine 10% geringere Chance, sich zu befreien.",Les ennemis avec {CONDNAME_DEBUFF_SNARED} ont 10% moins de chances de se libérer.,Los enemigos con {CONDNAME_DEBUFF_SNARED} tienen un 10% menos de probabilidad de liberarse.,Inimigos com {CONDNAME_DEBUFF_SNARED} têm 10% menos chance de se libertarem.,Враги с {CONDNAME_DEBUFF_SNARED} имеют на 10% меньше шансов освободиться.,I nemici con {CONDNAME_DEBUFF_SNARED} hanno una probabilità del 10% inferiore di liberarsi.,帶有{CONDNAME_DEBUFF_SNARED}的敵人有10%較低的機率掙脫。,带有{CONDNAME_DEBUFF_SNARED}的敌人挣脱几率降低10%。,{CONDNAME_DEBUFF_SNARED} 상태의 적은 속박에서 벗어날 확률이 10% 감소합니다.,Wrogowie z {CONDNAME_DEBUFF_SNARED} mają o 10% mniejszą szansę na uwolnienie się.,Вороги з {CONDNAME_DEBUFF_SNARED} мають на 10% меншу ймовірність звільнитися.,Vijanden met {CONDNAME_DEBUFF_SNARED} hebben 10% minder kans om te ontsnappen.,{CONDNAME_DEBUFF_SNARED} olan düşmanların kurtulma şansı %10 daha düşüktür.
L_CARD_FAMILIAR1,,Your creatures deal 5% more damage with spells.,自分のクリーチャーは呪文で与えるダメージが5%増加する。,Deine Kreaturen verursachen 5% mehr Schaden mit Zaubern.,Vos créatures infligent 5% de dégâts supplémentaires avec les sorts.,Tus criaturas infligen un 5% más de daño con hechizos.,Suas criaturas causam 5% a mais de dano com magias.,Ваши существа наносят на 5% больше урона заклинаниями.,Le tue creature infliggono il 5% di danni in più con gli incantesimi.,你的生物使用法術造成的傷害提高5%。,你的生物使用法术造成的伤害提高5%。,당신의 생물들이 주문으로 5% 더 많은 피해를 입힙니다.,Twoje stworzenia zadają 5% więcej obrażeń czarami.,Ваші істоти завдають на 5% більше шкоди заклинаннями.,Je wezens doen 5% meer schade met spreuken.,Yaratıkların büyülerle %5 daha fazla hasar verir.
L_CARD_FAMILIAR2,,Your creatures deal 5% more damage with spells.,自分のクリーチャーは呪文で与えるダメージが5%増加する。,Deine Kreaturen verursachen 5% mehr Schaden mit Zaubern.,Vos créatures infligent 5% de dégâts supplémentaires avec les sorts.,Tus criaturas infligen un 5% más de daño con hechizos.,Suas criaturas causam 5% a mais de dano com magias.,Ваши существа наносят на 5% больше урона заклинаниями.,Le tue creature infliggono il 5% di danni in più con gli incantesimi.,你的生物使用法術造成的傷害提高5%。,你的生物使用法术造成的伤害提高5%。,당신의 생물들이 주문으로 5% 더 많은 피해를 입힙니다.,Twoje stworzenia zadają 5% więcej obrażeń czarami.,Ваші істоти завдають на 5% більше шкоди заклинаннями.,Je wezens doen 5% meer schade met spreuken.,Yaratıkların büyülerle %5 daha fazla hasar verir.
L_CARD_FAMILIAR3,,Your creatures deal 5% more damage with spells.,自分のクリーチャーは呪文で与えるダメージが5%増加する。,Deine Kreaturen verursachen 5% mehr Schaden mit Zaubern.,Vos créatures infligent 5% de dégâts supplémentaires avec les sorts.,Tus criaturas infligen un 5% más de daño con hechizos.,Suas criaturas causam 5% a mais de dano com magias.,Ваши существа наносят на 5% больше урона заклинаниями.,Le tue creature infliggono il 5% di danni in più con gli incantesimi.,你的生物使用法術造成的傷害提高5%。,你的生物使用法术造成的伤害提高5%。,당신의 생물들이 주문으로 5% 더 많은 피해를 입힙니다.,Twoje stworzenia zadają 5% więcej obrażeń czarami.,Ваші істоти завдають на 5% більше шкоди заклинаннями.,Je wezens doen 5% meer schade met spreuken.,Yaratıkların büyülerle %5 daha fazla hasar verir.
L_CARD_GARGANTUAN1,,Enemies have a 5% lower chance to Dodge attacks.,敵の攻撃回避率が5%低下する。,"Gegner haben eine 5% geringere Chance, Angriffen auszuweichen.",Les ennemis ont 5% moins de chances d'Esquiver les attaques.,Los enemigos tienen un 5% menos de probabilidad de Esquivar ataques.,Inimigos têm 5% menos chance de Esquivar ataques.,Враги имеют на 5% меньше шанса Уклониться от атак.,I nemici hanno il 5% in meno di probabilità di Schivare gli attacchi.,敵人閃避攻擊的機率降低5%。,敌人闪避攻击的几率降低5%。,적들은 공격을 회피할 확률이 5% 감소합니다.,Wrogowie mają o 5% mniejszą szansę na Unik przed atakami.,Вороги мають на 5% меншу ймовірність Ухилитися від атак.,Vijanden hebben 5% minder kans om aanvallen te Ontwijken.,Düşmanların saldırılardan Kaçınma şansı %5 daha düşüktür.
L_CARD_GARGANTUAN2,,Enemies have a 5% lower chance to Dodge attacks.,敵の攻撃回避率が5%低下する。,"Gegner haben eine 5% geringere Chance, Angriffen auszuweichen.",Les ennemis ont 5% moins de chances d'Esquiver les attaques.,Los enemigos tienen un 5% menos de probabilidad de Esquivar ataques.,Inimigos têm 5% menos chance de Esquivar ataques.,Враги имеют на 5% меньше шанса Уклониться от атак.,I nemici hanno il 5% in meno di probabilità di Schivare gli attacchi.,敵人閃避攻擊的機率降低5%。,敌人闪避攻击的几率降低5%。,적들은 공격을 회피할 확률이 5% 감소합니다.,Wrogowie mają o 5% mniejszą szansę na Unik przed atakami.,Вороги мають на 5% меншу ймовірність Ухилитися від атак.,Vijanden hebben 5% minder kans om aanvallen te Ontwijken.,Düşmanların saldırılardan Kaçınma şansı %5 daha düşüktür.
L_CARD_GARGANTUAN3,,Enemies have a 5% lower chance to Dodge attacks.,敵の攻撃回避率が5%低下する。,"Gegner haben eine 5% geringere Chance, Angriffen auszuweichen.",Les ennemis ont 5% moins de chances d'Esquiver les attaques.,Los enemigos tienen un 5% menos de probabilidad de Esquivar ataques.,Inimigos têm 5% menos chance de Esquivar ataques.,Враги имеют на 5% меньше шанса Уклониться от атак.,I nemici hanno il 5% in meno di probabilità di Schivare gli attacchi.,敵人閃避攻擊的機率降低5%。,敌人闪避攻击的几率降低5%。,적들은 공격을 회피할 확률이 5% 감소합니다.,Wrogowie mają o 5% mniejszą szansę na Unik przed atakami.,Вороги мають на 5% меншу ймовірність Ухилитися від атак.,Vijanden hebben 5% minder kans om aanvallen te Ontwijken.,Düşmanların saldırılardan Kaçınma şansı %5 daha düşüktür.
L_CARD_VORTEX1,,Your creatures take 15% less damage from {CLASS_Sorcery} spells.,あなたの生物は{CLASS_Sorcery}呪文からのダメージを15%軽減する。,Deine Kreaturen erleiden 15% weniger Schaden durch {CLASS_Sorcery}-Zauber.,Vos créatures subissent 15% de dégâts en moins des sorts de {CLASS_Sorcery}.,Tus criaturas reciben un 15% menos de daño de los hechizos de {CLASS_Sorcery}.,Suas criaturas recebem 15% menos dano de magias de {CLASS_Sorcery}.,Ваши существа получают на 15% меньше урона от заклинаний {CLASS_Sorcery}.,Le tue creature subiscono il 15% in meno di danni dagli incantesimi {CLASS_Sorcery}.,你的生物受到的{CLASS_Sorcery}法術傷害減少15%。,你的生物受到来自{CLASS_Sorcery}法术伤害减少15%。,당신의 생물들은 {CLASS_Sorcery} 주문으로부터 15% 적은 피해를 입습니다.,Twoje stworzenia otrzymują o 15% mniej obrażeń od zaklęć {CLASS_Sorcery}.,Ваші істоти отримують на 15% менше шкоди від заклинань {CLASS_Sorcery}.,Je wezens nemen 15% minder schade van {CLASS_Sorcery} spreuken.,Yaratıkların {CLASS_Sorcery} büyülerinden %15 daha az hasar alır.
L_CARD_VORTEX2,,Your creatures take 15% less damage from {CLASS_Sorcery} spells.,あなたの生物は{CLASS_Sorcery}呪文からのダメージを15%軽減する。,Deine Kreaturen erleiden 15% weniger Schaden durch {CLASS_Sorcery}-Zauber.,Vos créatures subissent 15% de dégâts en moins des sorts de {CLASS_Sorcery}.,Tus criaturas reciben un 15% menos de daño de los hechizos de {CLASS_Sorcery}.,Suas criaturas recebem 15% menos dano de magias de {CLASS_Sorcery}.,Ваши существа получают на 15% меньше урона от заклинаний {CLASS_Sorcery}.,Le tue creature subiscono il 15% in meno di danni dagli incantesimi {CLASS_Sorcery}.,你的生物受到的{CLASS_Sorcery}法術傷害減少15%。,你的生物受到来自{CLASS_Sorcery}法术伤害减少15%。,당신의 생물은 {CLASS_Sorcery} 주문으로부터 15% 적은 피해를 입습니다.,Twoje stworzenia otrzymują o 15% mniej obrażeń od zaklęć {CLASS_Sorcery}.,Ваші істоти отримують на 15% менше шкоди від заклинань {CLASS_Sorcery}.,Je wezens nemen 15% minder schade van {CLASS_Sorcery} spreuken.,Yaratıkların {CLASS_Sorcery} büyülerinden %15 daha az hasar alır.
L_CARD_VORTEX3,,Your creatures take 15% less damage from {CLASS_Sorcery} spells.,あなたの生物は{CLASS_Sorcery}呪文からのダメージを15%軽減する。,Deine Kreaturen erleiden 15% weniger Schaden durch {CLASS_Sorcery}-Zauber.,Vos créatures subissent 15% de dégâts en moins des sorts de {CLASS_Sorcery}.,Tus criaturas reciben un 15% menos de daño de los hechizos de {CLASS_Sorcery}.,Suas criaturas recebem 15% menos dano de magias de {CLASS_Sorcery}.,Ваши существа получают на 15% меньше урона от заклинаний {CLASS_Sorcery}.,Le tue creature subiscono il 15% in meno di danni dagli incantesimi {CLASS_Sorcery}.,你的生物受到的{CLASS_Sorcery}法術傷害減少15%。,你的生物受到来自{CLASS_Sorcery}法术伤害减少15%。,당신의 생물은 {CLASS_Sorcery} 주문으로부터 15% 적은 피해를 입습니다.,Twoje stworzenia otrzymują o 15% mniej obrażeń od zaklęć {CLASS_Sorcery}.,Ваші істоти отримують на 15% менше шкоди від заклинань {CLASS_Sorcery}.,Je wezens nemen 15% minder schade van {CLASS_Sorcery} spreuken.,Yaratıkların {CLASS_Sorcery} büyülerinden %15 daha az hasar alır.
