Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_TRAIT_NAME_MIRRORBLADES3,,Mirror Blades,ミラーブレード,Spiegelklingen,Lames Miroir,Hojas Espejo,Lâminas Espelhadas,Зеркальные Клинки,Lame Specchio,鏡刃,镜刃,거울 검,Ostrza Lustrzane,Дзеркальні Клинки,Spiegelmessen,Ayna Kılıçları
L_TRAIT_DESC_MIRRORBLADES3,,"After this creature takes damage from an enemy's attack or spell, all other creatures with this trait {ACTION_attack} the enemy who afflicted that damage 3 times. These attacks always deal critical damage and cannot be dodged.",この生物が敵の攻撃や呪文からダメージを受けた後、この特性を持つ他のすべての生物は、そのダメージを与えた敵に対して3回{ACTION_attack}する。これらの攻撃は常にクリティカルダメージを与え、回避することはできない。,"Nachdem diese Kreatur Schaden durch den Angriff oder Zauber eines Feindes erleidet, {ACTION_attack} alle anderen Kreaturen mit diesem Merkmal den Feind, der diesen Schaden verursacht hat, 3 Mal. Diese Angriffe verursachen immer kritischen Schaden und können nicht ausgewichen werden.","Après que cette créature subit des dégâts d'une attaque ou d'un sort ennemi, toutes les autres créatures avec ce trait {ACTION_attack} l'ennemi qui a infligé ces dégâts 3 fois. Ces attaques infligent toujours des dégâts critiques et ne peuvent pas être esquivées.","Después de que esta criatura reciba daño del ataque o hechizo de un enemigo, todas las demás criaturas con este rasgo {ACTION_attack} al enemigo que infligió ese daño 3 veces. Estos ataques siempre causan daño crítico y no pueden ser esquivados.","Após esta criatura sofrer dano do ataque ou feitiço de um inimigo, todas as outras criaturas com este traço {ACTION_attack} o inimigo que infligiu esse dano 3 vezes. Esses ataques sempre causam dano crítico e não podem ser esquivados.","После того как это существо получает урон от атаки или заклинания врага, все другие существа с этой особенностью {ACTION_attack} врага, нанесшего этот урон, 3 раза. Эти атаки всегда наносят критический урон и не могут быть уклонены.","Dopo che questa creatura subisce danni dall'attacco o dall'incantesimo di un nemico, tutte le altre creature con questo tratto {ACTION_attack} il nemico che ha inflitto quel danno 3 volte. Questi attacchi infliggono sempre danni critici e non possono essere schivati.",當此生物受到敵人的攻擊或法術傷害後，所有擁有此特性的其他生物會對造成該傷害的敵人{ACTION_attack}3次。這些攻擊必定造成暴擊傷害且無法被閃避。,这个生物受到敌人的攻击或法术伤害后，所有其他拥有此特性的生物{ACTION_attack}造成该伤害的敌人三次。这些攻击始终造成暴击伤害且无法被闪避。,"이 생물이 적의 공격이나 주문으로 피해를 입은 후, 이 특성을 가진 다른 모든 생물들이 그 피해를 입힌 적을 {ACTION_attack} 3번 공격합니다. 이 공격들은 항상 치명타 피해를 입히며 회피할 수 없습니다.","Po otrzymaniu obrażeń od ataku lub zaklęcia wroga, wszystkie inne stworzenia z tą cechą {ACTION_attack} wroga, który zadał te obrażenia, 3 razy. Te ataki zawsze zadają obrażenia krytyczne i nie można ich uniknąć.","Після того, як ця істота отримує пошкодження від атаки чи закляття ворога, всі інші істоти з цією рисою {ACTION_attack} ворога, який завдав цю шкоду, 3 рази. Ці атаки завжди завдають критичної шкоди і не можуть бути ухилені.","Nadat dit wezen schade heeft opgelopen door een aanval of spreuk van een vijand, zullen alle andere wezens met deze eigenschap de vijand die die schade heeft toegebracht 3 keer {ACTION_attack}. Deze aanvallen veroorzaken altijd kritieke schade en kunnen niet worden ontweken.","Bu yaratık bir düşmanın saldırısı veya büyüsünden hasar aldıktan sonra, bu özelliğe sahip diğer tüm yaratıklar o hasarı veren düşmana 3 kez {ACTION_attack} yapar. Bu saldırılar her zaman kritik hasar verir ve bunlardan kaçılamaz."
L_TRAIT_NAME_UNJUSTIFIEDEXPECTATIONS1,,Unjustified Expectations,不当な期待,Unbegründete Erwartungen,Attentes Injustifiées,Expectativas Injustificadas,Expectativas Injustificadas,Неоправданные Ожидания,Aspettative Ingiustificate,不合理的期望,不合理的期望,부당한 기대,Nieuzasadnione Oczekiwania,Невиправдані Очікування,Ongerechtvaardigde Verwachtingen,Haksız Beklentiler
L_TRAIT_DESC_UNJUSTIFIEDEXPECTATIONS1,,"At the start of this creature's turn, it transforms into a different type of {RACE_Slime}. Each type of {RACE_Slime} is immune to damage from attacks, spells, or both.",このクリーチャーのターン開始時に、別のタイプの{RACE_Slime}に変身する。各タイプの{RACE_Slime}は、攻撃、呪文、またはその両方からのダメージを受けない。,"Zu Beginn des Zuges dieser Kreatur verwandelt sie sich in einen anderen Typ von {RACE_Slime}. Jeder Typ von {RACE_Slime} ist immun gegen Schaden durch Angriffe, Zauber oder beides.","Au début du tour de cette créature, elle se transforme en un type différent de {RACE_Slime}. Chaque type de {RACE_Slime} est immunisé contre les dégâts des attaques, des sorts, ou des deux.","Al inicio del turno de esta criatura, se transforma en un tipo diferente de {RACE_Slime}. Cada tipo de {RACE_Slime} es inmune al daño de ataques, hechizos o ambos.","No início do turno desta criatura, ela se transforma em um tipo diferente de {RACE_Slime}. Cada tipo de {RACE_Slime} é imune a dano de ataques, magias ou ambos.","В начале хода этого существа оно превращается в другой тип {RACE_Slime}. Каждый тип {RACE_Slime} обладает иммунитетом к урону от атак, заклинаний или и того, и другого.","All'inizio del turno di questa creatura, si trasforma in un diverso tipo di {RACE_Slime}. Ogni tipo di {RACE_Slime} è immune ai danni da attacchi, incantesimi o entrambi.",在這個生物的回合開始時，它會變形為不同類型的{RACE_Slime}。每種類型的{RACE_Slime}都對來自攻擊、法術或兩者的傷害免疫。,在这个生物回合开始时，它会变形为另一种形态的{RACE_Slime}。一共可以变成三种形态的{RACE_Slime}，三种形态分别免疫来自攻击的伤害、来自法术的伤害或来自攻击和法术的伤害。,"이 생물의 턴이 시작될 때, 다른 유형의 {RACE_Slime}으로 변신합니다. 각 {RACE_Slime} 유형은 공격, 주문 또는 둘 다에 의한 피해에 면역입니다.","Na początku tury tego stworzenia, przemienia się ono w inny rodzaj {RACE_Slime}. Każdy rodzaj {RACE_Slime} jest odporny na obrażenia z ataków, zaklęć lub obu.","На початку ходу цієї істоти вона перетворюється на інший тип {RACE_Slime}. Кожен тип {RACE_Slime} має імунітет до пошкоджень від атак, заклинань або обох.","Bij het begin van de beurt van dit wezen, verandert het in een ander type {RACE_Slime}. Elk type {RACE_Slime} is immuun voor schade van aanvallen, spreuken, of beide.","Bu yaratığın sırasının başında, farklı bir tür {RACE_Slime}'a dönüşür. Her {RACE_Slime} türü, saldırılardan, büyülerden veya her ikisinden gelen hasara karşı bağışıktır."
L_TRAIT_NAME_UNJUSTIFIEDEXPECTATIONS3,,Unjustified Expectations,不当な期待,Unbegründete Erwartungen,Attentes Injustifiées,Expectativas Injustificadas,Expectativas Injustificadas,Неоправданные Ожидания,Aspettative Ingiustificate,不合理的期望,不合理的期望,부당한 기대,Nieuzasadnione Oczekiwania,Невиправдані Очікування,Ongerechtvaardigde Verwachtingen,Haksız Beklentiler
L_TRAIT_DESC_UNJUSTIFIEDEXPECTATIONS3,,"At the start of this creature's turn, it transforms into a different type of {RACE_Slime}. Each type of {RACE_Slime} is immune to damage from attacks, spells, or both. This creature is immune to indirect damage.",このクリーチャーのターン開始時に、別のタイプの{RACE_Slime}に変身する。各タイプの{RACE_Slime}は攻撃、呪文、またはその両方からのダメージを受けない。このクリーチャーは間接的なダメージを受けない。,"Zu Beginn des Zuges dieser Kreatur verwandelt sie sich in einen anderen Typ von {RACE_Slime}. Jeder Typ von {RACE_Slime} ist immun gegen Schaden durch Angriffe, Zauber oder beides. Diese Kreatur ist immun gegen indirekten Schaden.","Au début du tour de cette créature, elle se transforme en un type différent de {RACE_Slime}. Chaque type de {RACE_Slime} est immunisé contre les dégâts des attaques, des sorts, ou des deux. Cette créature est immunisée contre les dégâts indirects.","Al inicio del turno de esta criatura, se transforma en un tipo diferente de {RACE_Slime}. Cada tipo de {RACE_Slime} es inmune al daño de ataques, hechizos o ambos. Esta criatura es inmune al daño indirecto.","No início do turno desta criatura, ela se transforma em um tipo diferente de {RACE_Slime}. Cada tipo de {RACE_Slime} é imune a dano de ataques, magias ou ambos. Esta criatura é imune a dano indireto.","В начале хода этого существа оно превращается в другой тип {RACE_Slime}. Каждый тип {RACE_Slime} имеет иммунитет к урону от атак, заклинаний или обоих. Это существо имеет иммунитет к непрямому урону.","All'inizio del turno di questa creatura, si trasforma in un diverso tipo di {RACE_Slime}. Ogni tipo di {RACE_Slime} è immune ai danni da attacchi, incantesimi o entrambi. Questa creatura è immune ai danni indiretti.",在這個生物的回合開始時，它會變形為不同類型的{RACE_Slime}。每種類型的{RACE_Slime}都免疫來自攻擊、法術或兩者的傷害。這個生物免疫間接傷害。,在这个生物回合开始时，它会变形为另一种形态的{RACE_Slime}。一共可以变成三种形态的{RACE_Slime}，三种形态分别免疫来自攻击的伤害、来自法术的伤害或来自攻击和法术的伤害。这个生物免疫间接伤害。,"이 생물의 턴 시작 시, 다른 유형의 {RACE_Slime}으로 변신합니다. 각 유형의 {RACE_Slime}은 공격, 주문 또는 둘 다에 의한 피해에 면역입니다. 이 생물은 간접 피해에 면역입니다.","Na początku tury tego stworzenia, przemienia się ono w inny rodzaj {RACE_Slime}. Każdy rodzaj {RACE_Slime} jest odporny na obrażenia z ataków, zaklęć lub obu. To stworzenie jest odporne na obrażenia pośrednie.","На початку ходу цієї істоти вона перетворюється на інший тип {RACE_Slime}. Кожен тип {RACE_Slime} має імунітет до пошкоджень від атак, заклинань або обох. Ця істота має імунітет до непрямих пошкоджень.","Bij het begin van de beurt van dit wezen, verandert het in een ander type {RACE_Slime}. Elk type {RACE_Slime} is immuun voor schade van aanvallen, spreuken, of beide. Dit wezen is immuun voor indirecte schade.","Bu yaratığın sırasının başında, farklı bir tür {RACE_Slime}'a dönüşür. Her tür {RACE_Slime} saldırılardan, büyülerden veya her ikisinden gelen hasara karşı bağışıktır. Bu yaratık dolaylı hasara karşı bağışıktır."
L_TRAIT_NAME_SHACKLER'SREVENGE1,,Shackler's Revenge,シャックラーの復讐,Rache des Fesslers,Vengeance de l'Enchaîneur,Venganza del Encadenador,Vingança do Acorrentador,Месть Поработителя,Vendetta dell'Incatenatore,枷鎖者的復仇,束缚者的复仇,구속자의 복수,Zemsta Zakuwacza,Помста Поневолювача,Wraak van de Ketener,Prangacının İntikamı
L_TRAIT_DESC_SHACKLER'SREVENGE1,,"This creature is immune to damage from attacks and spells. In addition, this creature is resistant to debuffs.",この生物は攻撃や呪文によるダメージを受けない。さらに、この生物はデバフに対して耐性を持つ。,Diese Kreatur ist immun gegen Schaden durch Angriffe und Zauber. Außerdem ist diese Kreatur resistent gegen Debuffs.,"Cette créature est immunisée contre les dégâts des attaques et des sorts. De plus, cette créature est résistante aux affaiblissements.","Esta criatura es inmune al daño de ataques y hechizos. Además, esta criatura es resistente a los perjuicios.","Esta criatura é imune a danos de ataques e magias. Além disso, esta criatura é resistente a debuffs.","Это существо невосприимчиво к урону от атак и заклинаний. Кроме того, это существо устойчиво к дебаффам.","Questa creatura è immune ai danni da attacchi e incantesimi. Inoltre, questa creatura è resistente ai debuff.",此生物免疫來自攻擊和法術的傷害。此外，此生物對減益效果具有抗性。,这个生物免疫来自攻击和法术的伤害。此外，这个生物对减益具有抗性。,"이 생물은 공격과 주문으로부터의 피해에 면역입니다. 또한, 이 생물은 디버프에 저항력이 있습니다.",Ta istota jest odporna na obrażenia z ataków i zaklęć. Ponadto istota ta jest odporna na osłabienia.,"Ця істота несприйнятлива до пошкоджень від атак і заклинань. Крім того, ця істота стійка до дебафів.",Dit wezen is immuun voor schade van aanvallen en spreuken. Daarnaast is dit wezen resistent tegen verzwakkingen.,"Bu yaratık saldırılardan ve büyülerden gelen hasara karşı bağışıktır. Ayrıca, bu yaratık zayıflatıcı etkilere karşı dirençlidir."
L_TRAIT_NAME_SHACKLER'SREVENGE3,,Shackler's Revenge,シャックラーの復讐,Rache des Fesslers,Vengeance de l'Enchaîneur,Venganza del Encadenador,Vingança do Acorrentador,Месть Поработителя,Vendetta dell'Incatenatore,枷鎖者的復仇,束缚者的复仇,구속자의 복수,Zemsta Zakuwacza,Помста Поневолювача,Wraak van de Ketener,Zincirleyicinin İntikamı
L_TRAIT_DESC_SHACKLER'SREVENGE3,,"Your creatures are immune to damage from attacks and spells. In addition, your creatures are resistant to debuffs. At the start of this creature's turn, it removes a random debuff from its allies.",あなたのクリーチャーは攻撃や呪文からのダメージを受けない。さらに、あなたのクリーチャーはデバフに対して耐性を持つ。このクリーチャーのターン開始時、味方からランダムなデバフを1つ取り除く。,Deine Kreaturen sind immun gegen Schaden durch Angriffe und Zauber. Außerdem sind deine Kreaturen resistent gegen Debuffs. Zu Beginn des Zuges dieser Kreatur entfernt sie einen zufälligen Debuff von ihren Verbündeten.,"Vos créatures sont immunisées contre les dégâts des attaques et des sorts. De plus, vos créatures sont résistantes aux affaiblissements. Au début du tour de cette créature, elle supprime un affaiblissement aléatoire de ses alliés.","Tus criaturas son inmunes al daño de ataques y hechizos. Además, tus criaturas son resistentes a los perjuicios. Al inicio del turno de esta criatura, elimina un perjuicio aleatorio de sus aliados.","Suas criaturas são imunes a dano de ataques e magias. Além disso, suas criaturas são resistentes a debuffs. No início do turno desta criatura, ela remove um debuff aleatório de seus aliados.","Ваши существа невосприимчивы к урону от атак и заклинаний. Кроме того, ваши существа устойчивы к дебаффам. В начале хода этого существа оно снимает случайный дебафф со своих союзников.","Le tue creature sono immuni ai danni da attacchi e incantesimi. Inoltre, le tue creature sono resistenti ai debuff. All'inizio del turno di questa creatura, rimuove un debuff casuale dai suoi alleati.",你的生物免疫來自攻擊和法術的傷害。此外，你的生物對減益效果具有抗性。在此生物的回合開始時，它會移除其盟友身上的一個隨機減益效果。,你的生物免疫来自攻击和法术的伤害。此外，你的生物对减益具有抗性。在这个生物回合开始时，移除盟友身上的一个随机减益。,"당신의 생물들은 공격과 주문으로부터 받는 피해에 면역됩니다. 또한, 당신의 생물들은 디버프에 저항력이 있습니다. 이 생물의 턴이 시작될 때, 아군 중 하나에게서 무작위 디버프를 제거합니다.","Twoje stworzenia są odporne na obrażenia z ataków i zaklęć. Dodatkowo, twoje stworzenia są odporne na osłabienia. Na początku tury tego stworzenia, usuwa ono losowe osłabienie ze swoich sojuszników.","Ваші істоти несприйнятливі до пошкоджень від атак і заклинань. Крім того, ваші істоти стійкі до дебафів. На початку ходу ця істота знімає випадковий дебаф зі своїх союзників.",Je wezens zijn immuun voor schade van aanvallen en spreuken. Daarnaast zijn je wezens resistent tegen verzwakkingen. Aan het begin van de beurt van dit wezen verwijdert het een willekeurige verzwakking van zijn bondgenoten.,"Yaratıklarınız saldırılardan ve büyülerden gelen hasara karşı bağışıktır. Ayrıca, yaratıklarınız zayıflatıcı etkilere karşı dirençlidir. Bu yaratığın sırası başladığında, müttefiklerinden rastgele bir zayıflatıcı etkiyi kaldırır."
L_TRAIT_NAME_INHERITTHEEARTH1,,Inherit the Earth,大地を継ぐ者,Das Erbe der Erde,Hériter de la Terre,Heredar la Tierra,Herdar a Terra,Унаследовать Землю,Eredita la Terra,繼承大地,继承大地,대지를 물려받다,Odziedziczyć Ziemię,Успадкувати Землю,Erf de Aarde,Dünyayı Miras Al
L_TRAIT_DESC_INHERITTHEEARTH1,,All creatures always have {CONDNAME_DEBUFF_SCORN}. This debuff switches back and forth with {CONDNAME_DEBUFF_SILENCE} at the start of this creature's turn.,すべての生物は常に{CONDNAME_DEBUFF_SCORN}を持っています。このデバフは、この生物のターン開始時に{CONDNAME_DEBUFF_SILENCE}と交互に切り替わります。,Alle Kreaturen haben immer {CONDNAME_DEBUFF_SCORN}. Dieser Debuff wechselt sich am Anfang des Zuges dieser Kreatur mit {CONDNAME_DEBUFF_SILENCE} ab.,Toutes les créatures ont toujours {CONDNAME_DEBUFF_SCORN}. Ce malus alterne avec {CONDNAME_DEBUFF_SILENCE} au début du tour de cette créature.,Todas las criaturas siempre tienen {CONDNAME_DEBUFF_SCORN}. Este debuff se alterna con {CONDNAME_DEBUFF_SILENCE} al inicio del turno de esta criatura.,Todas as criaturas sempre têm {CONDNAME_DEBUFF_SCORN}. Este debuff alterna com {CONDNAME_DEBUFF_SILENCE} no início do turno desta criatura.,Все существа всегда имеют {CONDNAME_DEBUFF_SCORN}. Этот дебафф сменяется на {CONDNAME_DEBUFF_SILENCE} и обратно в начале хода этого существа.,Tutte le creature hanno sempre {CONDNAME_DEBUFF_SCORN}. Questo debuff si alterna con {CONDNAME_DEBUFF_SILENCE} all'inizio del turno di questa creatura.,所有生物始終擁有{CONDNAME_DEBUFF_SCORN}。此減益效果會在該生物回合開始時與{CONDNAME_DEBUFF_SILENCE}來回切換。,所有生物始终受到{CONDNAME_DEBUFF_SCORN}影响。这个减益在这个生物回合开始时会与{CONDNAME_DEBUFF_SILENCE}来回切换。,모든 생물은 항상 {CONDNAME_DEBUFF_SCORN}을 가집니다. 이 디버프는 이 생물의 턴이 시작될 때 {CONDNAME_DEBUFF_SILENCE}와 번갈아 전환됩니다.,Wszystkie stworzenia zawsze mają {CONDNAME_DEBUFF_SCORN}. Ten debuff zamienia się miejscami z {CONDNAME_DEBUFF_SILENCE} na początku tury tego stworzenia.,Усі істоти завжди мають {CONDNAME_DEBUFF_SCORN}. Цей дебаф чергується з {CONDNAME_DEBUFF_SILENCE} на початку ходу цієї істоти.,Alle wezens hebben altijd {CONDNAME_DEBUFF_SCORN}. Deze verzwakking wisselt heen en weer met {CONDNAME_DEBUFF_SILENCE} aan het begin van de beurt van dit wezen.,"Tüm yaratıklar her zaman {CONDNAME_DEBUFF_SCORN} etkisi altındadır. Bu zayıflatıcı etki, yaratığın sırası başladığında {CONDNAME_DEBUFF_SILENCE} ile dönüşümlü olarak değişir."
L_TRAIT_NAME_INHERITTHEEARTH3,,Inherit the Earth,大地を継ぐ者,Das Erbe der Erde,Hériter de la Terre,Heredar la Tierra,Herdar a Terra,Унаследовать Землю,Eredita la Terra,繼承大地,继承大地,대지를 물려받다,Odziedziczyć Ziemię,Успадкувати Землю,Erf de Aarde,Dünyayı Miras Al
L_TRAIT_DESC_INHERITTHEEARTH3,,Enemies always have {CONDNAME_DEBUFF_SCORN}. This debuff switches back and forth with {CONDNAME_DEBUFF_SILENCE} at the start of this creature's turn. Enemies can only {ACTION_attack} and {ACTION_cast} spells 1 time per turn.,敵は常に{CONDNAME_DEBUFF_SCORN}を持っています。このデバフは、このクリーチャーのターン開始時に{CONDNAME_DEBUFF_SILENCE}と交互に切り替わります。敵は1ターンにつき{ACTION_attack}と{ACTION_cast}を1回しか行えません。,Feinde haben immer {CONDNAME_DEBUFF_SCORN}. Dieser Debuff wechselt zu Beginn des Zuges dieser Kreatur zwischen {CONDNAME_DEBUFF_SCORN} und {CONDNAME_DEBUFF_SILENCE}. Feinde können pro Zug nur 1 Mal {ACTION_attack} und nur 1 Mal einen Zauber {ACTION_cast}.,Les ennemis ont toujours {CONDNAME_DEBUFF_SCORN}. Cette altération d'état alterne avec {CONDNAME_DEBUFF_SILENCE} au début du tour de cette créature. Les ennemis ne peuvent {ACTION_attack} et {ACTION_cast} des sorts qu'une seule fois par tour.,Los enemigos siempre tienen {CONDNAME_DEBUFF_SCORN}. Este debuff se alterna con {CONDNAME_DEBUFF_SILENCE} al inicio del turno de esta criatura. Los enemigos solo pueden {ACTION_attack} y {ACTION_cast} hechizos 1 vez por turno.,Inimigos sempre têm {CONDNAME_DEBUFF_SCORN}. Este debuff alterna com {CONDNAME_DEBUFF_SILENCE} no início do turno desta criatura. Inimigos só podem {ACTION_attack} e {ACTION_cast} magias 1 vez por turno.,Враги всегда имеют {CONDNAME_DEBUFF_SCORN}. Этот дебафф чередуется с {CONDNAME_DEBUFF_SILENCE} в начале хода этого существа. Враги могут только {ACTION_attack} и {ACTION_cast} заклинания 1 раз за ход.,I nemici hanno sempre {CONDNAME_DEBUFF_SCORN}. Questo debuff si alterna con {CONDNAME_DEBUFF_SILENCE} all'inizio del turno di questa creatura. I nemici possono solo {ACTION_attack} e {ACTION_cast} incantesimi 1 volta per turno.,敵人總是帶有{CONDNAME_DEBUFF_SCORN}。此減益效果在此生物的回合開始時會與{CONDNAME_DEBUFF_SILENCE}來回切換。敵人每回合只能{ACTION_attack}和{ACTION_cast}法術1次。,敌人始终受到{CONDNAME_DEBUFF_SCORN}影响。这个减益在这个生物回合开始时会与{CONDNAME_DEBUFF_SILENCE}来回切换。敌人每回合只能{ACTION_attack}和{ACTION_cast}法术一次。,적들은 항상 {CONDNAME_DEBUFF_SCORN}을 가지고 있습니다. 이 디버프는 이 생물의 턴 시작 시 {CONDNAME_DEBUFF_SILENCE}와 번갈아 전환됩니다. 적들은 턴당 {ACTION_attack}와 {ACTION_cast} 주문을 각각 1번만 사용할 수 있습니다.,Przeciwnicy zawsze mają {CONDNAME_DEBUFF_SCORN}. Ta negatywna przypadłość zamienia się miejscami z {CONDNAME_DEBUFF_SILENCE} na początku tury tego stworzenia. Przeciwnicy mogą tylko {ACTION_attack} i {ACTION_cast} zaklęcia 1 raz na turę.,Вороги завжди мають {CONDNAME_DEBUFF_SCORN}. Цей дебаф чергується з {CONDNAME_DEBUFF_SILENCE} на початку ходу цієї істоти. Вороги можуть {ACTION_attack} та {ACTION_cast} заклинання лише 1 раз за хід.,Vijanden hebben altijd {CONDNAME_DEBUFF_SCORN}. Deze debuff wisselt heen en weer met {CONDNAME_DEBUFF_SILENCE} aan het begin van de beurt van dit wezen. Vijanden kunnen slechts 1 keer per beurt {ACTION_attack} en spreuken {ACTION_cast}.,"Düşmanlar her zaman {CONDNAME_DEBUFF_SCORN} etkisi altındadır. Bu zayıflatıcı etki, bu yaratığın sırası başladığında {CONDNAME_DEBUFF_SILENCE} ile dönüşümlü olarak değişir. Düşmanlar tur başına sadece 1 kez {ACTION_attack} ve {ACTION_cast} büyüleri yapabilir."
L_TRAIT_NAME_TORNBETWIXT1,,Torn Betwixt,狭間に引き裂かれし者,Zwischen den Welten Zerrissen,Déchiré Entre-Deux,Desgarrado Entre Dos,Dividido Entre Dois,Разорванный Меж Двух Миров,Lacerato nel Mezzo,撕裂之間,撕裂之间,사이에 찢겨진,Rozdarty Pomiędzy,Розірваний Навпіл,Verscheurd Tussenin,İki Arada Bölünmüş
L_TRAIT_DESC_TORNBETWIXT1,,"After this creature is killed, its partner gains 200% of its stats.",この生物が倒されると、そのパートナーはステータスの200%を獲得する。,"Nachdem diese Kreatur getötet wurde, erhält ihr Partner 200% ihrer Werte.","Après la mort de cette créature, son partenaire gagne 200% de ses statistiques.","Después de que esta criatura muere, su compañero gana el 200% de sus estadísticas.","Após esta criatura ser morta, seu parceiro ganha 200% de seus atributos.",После гибели этого существа его партнёр получает 200% его характеристик.,"Dopo che questa creatura viene uccisa, il suo partner ottiene il 200% delle sue statistiche.",在這個生物被殺死後，其夥伴將獲得其屬性值的200%。,这个生物被杀死后，它的伙伴获得这个生物200%的属性值。,"이 생물이 죽으면, 그 파트너는 자신의 스탯의 200%를 얻습니다.","Po zabiciu tej istoty, jej partner zyskuje 200% jej statystyk.",Після загибелі цієї істоти її партнер отримує 200% її характеристик.,"Nadat dit wezen is gedood, krijgt zijn partner 200% van zijn statistieken.","Bu yaratık öldürüldükten sonra, ortağı onun özelliklerinin %200'ünü kazanır."
L_TRAIT_NAME_TORNBETWIXT3,,Torn Betwixt,狭間に引き裂かれし者,Zwischen den Welten Zerrissen,Déchiré Entre-Deux,Desgarrado Entre Dos,Dividido Entre Dois,Разорванный Меж Двух Миров,Lacerato nel Mezzo,撕裂之間,撕裂之间,사이에 찢겨진,Rozdarty Pomiędzy,Розірваний Навпіл,Verscheurd Tussenin,İki Arada Bölünmüş
L_TRAIT_DESC_TORNBETWIXT3,,"After this creature is killed, its partner gains 500% of its stats. In addition, while this creature's partner is dead, it deals 200% more damage and takes 80% less damage.",この生物が倒されると、そのパートナーはステータスの500%を獲得する。さらに、この生物のパートナーが死亡している間、200%多くのダメージを与え、80%少ないダメージを受ける。,"Nachdem diese Kreatur getötet wurde, erhält ihr Partner 500% ihrer Werte. Außerdem verursacht diese Kreatur 200% mehr Schaden und erleidet 80% weniger Schaden, während ihr Partner tot ist.","Après la mort de cette créature, son partenaire gagne 500% de ses statistiques. De plus, lorsque le partenaire de cette créature est mort, elle inflige 200% de dégâts supplémentaires et subit 80% de dégâts en moins.","Después de que esta criatura muere, su compañero gana el 500% de sus estadísticas. Además, mientras el compañero de esta criatura está muerto, inflige un 200% más de daño y recibe un 80% menos de daño.","Após esta criatura ser morta, seu parceiro ganha 500% de seus atributos. Além disso, enquanto o parceiro desta criatura estiver morto, ela causa 200% mais dano e recebe 80% menos dano.","После гибели этого существа его напарник получает 500% его характеристик. Кроме того, пока напарник этого существа мёртв, оно наносит на 200% больше урона и получает на 80% меньше урона.","Dopo che questa creatura viene uccisa, il suo partner ottiene il 500% delle sue statistiche. Inoltre, mentre il partner di questa creatura è morto, infligge il 200% di danni in più e subisce l'80% di danni in meno.",此生物被殺死後，其夥伴獲得其500%的屬性值。此外，當此生物的夥伴已死亡時，它造成的傷害提高200%，並減少80%受到的傷害。,这个生物被杀死后，它的伙伴获得这个生物500%的属性值。此外，这个生物的伙伴阵亡时，这个生物造成的伤害增加200%，承受的伤害减少80%。,"이 생물이 죽으면 파트너가 그 능력치의 500%를 얻습니다. 또한 이 생물의 파트너가 죽어있는 동안, 200% 더 많은 피해를 주고 80% 더 적은 피해를 받습니다.","Po zabiciu tej istoty jej partner zyskuje 500% jej statystyk. Dodatkowo, gdy partner tej istoty nie żyje, zadaje ona 200% więcej obrażeń i otrzymuje 80% mniej obrażeń.","Після загибелі цієї істоти її напарник отримує 500% її характеристик. Крім того, поки напарник цієї істоти мертвий, вона завдає на 200% більше шкоди та отримує на 80% менше шкоди.","Nadat dit wezen is gedood, krijgt zijn partner 500% van zijn statistieken. Bovendien, terwijl de partner van dit wezen dood is, veroorzaakt het 200% meer schade en ontvangt het 80% minder schade.","Bu yaratık öldürüldükten sonra, ortağı onun özelliklerinin %500'ünü kazanır. Ayrıca, bu yaratığın ortağı ölüyken, %200 daha fazla hasar verir ve %80 daha az hasar alır."
L_TRAIT_NAME_BONEYARD1,,Boneyard,骨の墓場,Knochenfeld,Cimetière,Osario,Cemitério de Ossos,Костбище,Ossario,骸骨墓園,骨场,뼈무덤,Cmentarzysko,Кісткове кладовище,Knekelveld,Mezarlık
