Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_P_HEX,,Hex,ヘックス,Hex,Hex,Hex,Hex,Гекс,Hex,妖術,妖术,헥스,Klątwa,Гекс,Hex,Büyü
L_P_HEX_DESC,,Enemies with {CONDNAME_DEBUFF_CONFUSED} have a <5>% chance to lower their allies' stats instead of increasing them.\n\n{CONDDESC_DEBUFF_CONFUSED},敵が{CONDNAME_DEBUFF_CONFUSED}状態の場合、<5>%の確率で味方のステータスを上昇させる代わりに低下させてしまいます。\n\n{CONDDESC_DEBUFF_CONFUSED},"Gegner mit {CONDNAME_DEBUFF_CONFUSED} haben eine <5>%-Chance, die Werte ihrer Verbündeten zu senken, anstatt sie zu erhöhen.\n\n{CONDDESC_DEBUFF_CONFUSED}",Les ennemis avec {CONDNAME_DEBUFF_CONFUSED} ont <5>% de chances de réduire les statistiques de leurs alliés au lieu de les augmenter.\n\n{CONDDESC_DEBUFF_CONFUSED},Los enemigos con {CONDNAME_DEBUFF_CONFUSED} tienen un <5>% de probabilidad de reducir las estadísticas de sus aliados en lugar de aumentarlas.\n\n{CONDDESC_DEBUFF_CONFUSED},Inimigos com {CONDNAME_DEBUFF_CONFUSED} têm <5>% de chance de reduzir os atributos de seus aliados em vez de aumentá-los.\n\n{CONDDESC_DEBUFF_CONFUSED},Враги с {CONDNAME_DEBUFF_CONFUSED} имеют <5>% шанс понизить характеристики своих союзников вместо их повышения.\n\n{CONDDESC_DEBUFF_CONFUSED},I nemici con {CONDNAME_DEBUFF_CONFUSED} hanno una probabilità del <5>% di abbassare le statistiche dei loro alleati invece di aumentarle.\n\n{CONDDESC_DEBUFF_CONFUSED},帶有{CONDNAME_DEBUFF_CONFUSED}的敵人有<5>%的機率降低而非提升其盟友的能力值。\n\n{CONDDESC_DEBUFF_CONFUSED},带有{CONDNAME_DEBUFF_CONFUSED}的敌人有<5>%几率降低而非增加其盟友的属性值。\n\n{CONDDESC_DEBUFF_CONFUSED},{CONDNAME_DEBUFF_CONFUSED} 상태인 적은 아군의 능력치를 올리는 대신 <5>% 확률로 낮출 수 있습니다.\n\n{CONDDESC_DEBUFF_CONFUSED},Wrogowie z {CONDNAME_DEBUFF_CONFUSED} mają <5>% szans na obniżenie statystyk swoich sojuszników zamiast ich zwiększenia.\n\n{CONDDESC_DEBUFF_CONFUSED},"Вороги з {CONDNAME_DEBUFF_CONFUSED} мають <5>% шанс знизити характеристики своїх союзників замість того, щоб підвищити їх.\n\n{CONDDESC_DEBUFF_CONFUSED}",Vijanden met {CONDNAME_DEBUFF_CONFUSED} hebben <5>% kans om de statistieken van hun bondgenoten te verlagen in plaats van te verhogen.\n\n{CONDDESC_DEBUFF_CONFUSED},"{CONDNAME_DEBUFF_CONFUSED} olan düşmanların, müttefiklerinin istatistiklerini yükseltmek yerine düşürme şansı <5>% olur.\n\n{CONDDESC_DEBUFF_CONFUSED}"
L_P_MUMBOJUMBO,,Mumbo Jumbo,マンボ・ジャンボ,Hokuspokus,Charabia,Mumbo Jumbo,Mumbo Jumbo,Мумбо-Джумбо,Mumbo Jumbo,巫毒咒語,巫术咒语,횡설수설,Abrakadabra,Мамбо-Джамбо,Hocus Pocus,Karmakarışık
L_P_MUMBOJUMBO_DESC,,Enemies with {CONDNAME_DEBUFF_CONFUSED} have a <5>% chance to afflict allies with a debuff instead of a buff.\n\n{CONDDESC_DEBUFF_CONFUSED},混乱状態の敵は、バフをかける代わりにデバフを味方に与える確率が<5>%あります。\n\n{CONDDESC_DEBUFF_CONFUSED},"Gegner mit {CONDNAME_DEBUFF_CONFUSED} haben eine <5>%-Chance, Verbündete mit einer Schwächung anstatt einer Stärkung zu belegen.\n\n{CONDDESC_DEBUFF_CONFUSED}",Les ennemis avec {CONDNAME_DEBUFF_CONFUSED} ont <5>% de chances d'infliger un affaiblissement aux alliés au lieu d'un bonus.\n\n{CONDDESC_DEBUFF_CONFUSED},Los enemigos con {CONDNAME_DEBUFF_CONFUSED} tienen un <5>% de probabilidad de infligir un perjuicio a los aliados en lugar de un beneficio.\n\n{CONDDESC_DEBUFF_CONFUSED},Inimigos com {CONDNAME_DEBUFF_CONFUSED} têm <5>% de chance de infligir penalidades aos aliados em vez de bônus.\n\n{CONDDESC_DEBUFF_CONFUSED},Враги с {CONDNAME_DEBUFF_CONFUSED} имеют <5>% шанс наложить на союзников дебафф вместо баффа.\n\n{CONDDESC_DEBUFF_CONFUSED},I nemici con {CONDNAME_DEBUFF_CONFUSED} hanno una probabilità del <5>% di infliggere debuff agli alleati invece di buff.\n\n{CONDDESC_DEBUFF_CONFUSED},帶有{CONDNAME_DEBUFF_CONFUSED}的敵人有<5>%的機率對盟友施加減益效果而非增益效果。\n\n{CONDDESC_DEBUFF_CONFUSED},带有{CONDNAME_DEBUFF_CONFUSED}的敌人有<5>%几率对盟友施加减益而非增益。\n\n{CONDDESC_DEBUFF_CONFUSED},혼란에 빠진 적은 버프 대신 디버프를 아군에게 부여할 확률이 <5>% 있습니다.\n\n{CONDDESC_DEBUFF_CONFUSED},Wrogowie z {CONDNAME_DEBUFF_CONFUSED} mają <5>% szans na nałożenie na sojuszników debuffa zamiast buffa.\n\n{CONDDESC_DEBUFF_CONFUSED},Вороги з {CONDNAME_DEBUFF_CONFUSED} мають <5>% шанс накласти дебаф на союзників замість бафу.\n\n{CONDDESC_DEBUFF_CONFUSED},Vijanden met {CONDNAME_DEBUFF_CONFUSED} hebben <5>% kans om bondgenoten te treffen met een verzwakking in plaats van een versterking.\n\n{CONDDESC_DEBUFF_CONFUSED},"Düşmanlar {CONDNAME_DEBUFF_CONFUSED} durumundayken, müttefiklerine güçlendirme yerine zayıflatma etkisi verme olasılıkları <5>% artar.\n\n{CONDDESC_DEBUFF_CONFUSED}"
L_P_MALEDICT,,Maledict,マレディクト,Maledict,Maledict,Maldecir,Maldito,Проклятие,Maledetto,詛咒,恶咒,저주,Przeklęty,Прокляття,Vervloekte,Lanetli
L_P_MALEDICT_DESC,,Enemies take additional damage equal to <5>% of the damage they've taken from their allies in the current battle.,敵は現在の戦闘で味方から受けたダメージの<5>%に等しい追加ダメージを受ける。,"Feinde erleiden zusätzlichen Schaden in Höhe von <5>% des Schadens, den sie von ihren Verbündeten in der aktuellen Schlacht erlitten haben.",Les ennemis subissent des dégâts supplémentaires égaux à <5>% des dégâts qu'ils ont reçus de leurs alliés durant le combat actuel.,Los enemigos reciben daño adicional igual al <5>% del daño que han recibido de sus aliados en la batalla actual.,Inimigos recebem dano adicional igual a <5>% do dano que sofreram de seus aliados na batalha atual.,"Враги получают дополнительный урон, равный <5>% от урона, полученного ими от своих союзников в текущем бою.",I nemici subiscono danni aggiuntivi pari al <5>% dei danni che hanno ricevuto dai loro alleati nella battaglia attuale.,敵人受到的傷害額外增加等同於當前戰鬥中他們從盟友處受到傷害的<5>%。,敌人可受到额外伤害，数值等同于它在当前战斗中已承受的来自其盟友的伤害的<5>%。,적들은 현재 전투에서 아군으로부터 받은 피해의 <5>%에 해당하는 추가 피해를 입습니다.,"Wrogowie otrzymują dodatkowe obrażenia równe <5>% obrażeń, które otrzymali od swoich sojuszników w obecnej walce.","Вороги отримують додаткову шкоду, що дорівнює <5>% від шкоди, яку вони отримали від своїх союзників у поточному бою.",Vijanden krijgen extra schade gelijk aan <5>% van de schade die ze hebben gekregen van hun bondgenoten in het huidige gevecht.,"Düşmanlar, mevcut savaşta müttefiklerinden aldıkları hasarın <5>% kadarına eşit ek hasar alırlar."
L_P_VISIONQUEST,,Vision Quest,ビジョンクエスト,Visionssuche,Quête de Vision,Búsqueda de Visión,Busca da Visão,Поиск Видений,Ricerca della Visione,幻視任務,通灵之旅,비전 퀘스트,Wizja Poszukiwań,Пошук Видіння,Visieopdracht,Vizyon Görevi
L_P_VISIONQUEST_DESC,,"At the start of battle, your creatures gain {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER}",戦闘開始時、あなたの生物は{CONDNAME_MINION_DOPPELGANGER}を獲得する。\n\n{CONDDESC_MINION_DOPPELGANGER},Zu Beginn des Kampfes erhalten deine Kreaturen {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER},"Au début du combat, vos créatures gagnent {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER}","Al inicio del combate, tus criaturas obtienen {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER}","No início da batalha, suas criaturas ganham {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER}",В начале боя ваши существа получают {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER},"All'inizio della battaglia, le tue creature ottengono {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER}",戰鬥開始時，你的生物獲得{CONDNAME_MINION_DOPPELGANGER}。\n\n{CONDDESC_MINION_DOPPELGANGER},战斗开始时，你的生物获得{CONDNAME_MINION_DOPPELGANGER}。\n\n{CONDDESC_MINION_DOPPELGANGER},"전투 시작 시, 당신의 생물들은 {CONDNAME_MINION_DOPPELGANGER}을(를) 얻습니다.\n\n{CONDDESC_MINION_DOPPELGANGER}","Na początku walki, twoje stworzenia zyskują {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER}",На початку бою ваші істоти отримують {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER},Bij het begin van het gevecht krijgen je wezens {CONDNAME_MINION_DOPPELGANGER}.\n\n{CONDDESC_MINION_DOPPELGANGER},"Savaşın başlangıcında, yaratıkların {CONDNAME_MINION_DOPPELGANGER} kazanır.\n\n{CONDDESC_MINION_DOPPELGANGER}"
L_P_BLINDEYE,,Blind Eye,盲目の眼,Blindes Auge,Œil Aveugle,Ojo Ciego,Olho Cego,Слепой Глаз,Occhio Cieco,盲目之眼,视而不见,맹목적 시선,Ślepe Oko,Сліпе Око,Blind Oog,Kör Göz
L_P_BLINDEYE_DESC,,Enemies cannot dodge attacks from their allies.,敵は味方からの攻撃を回避できない。,Feinde können Angriffen ihrer Verbündeten nicht ausweichen.,Les ennemis ne peuvent pas esquiver les attaques de leurs alliés.,Los enemigos no pueden esquivar ataques de sus aliados.,Inimigos não podem esquivar-se de ataques de seus aliados.,Враги не могут уклоняться от атак своих союзников.,I nemici non possono schivare gli attacchi dei loro alleati.,敵人無法閃避來自盟友的攻擊。,敌人无法闪避来自其盟友的攻击。,적들은 아군의 공격을 회피할 수 없습니다.,Wrogowie nie mogą unikać ataków od swoich sojuszników.,Вороги не можуть ухилятися від атак своїх союзників.,Vijanden kunnen aanvallen van hun bondgenoten niet ontwijken.,Düşmanlar müttefiklerinin saldırılarından kaçamaz.
L_P_BACKBITE,,Backbite,裏切り,Rückenbiss,Morsure sournoise,Mordisco Traicionero,Golpe Traiçoeiro,Подлый удар,Morso alle Spalle,背刺,背刺,배신의 일격,Zdrada,Підступний удар,Rugsteek,Arkadan Vurma
L_P_BACKBITE_DESC,,Enemies have a 100% greater chance to deal critical damage to their allies.,敵は味方にクリティカルダメージを与える確率が100%上昇する。,"Gegner haben eine 100% höhere Chance, kritischen Schaden an ihren Verbündeten zu verursachen.",Les ennemis ont 100% plus de chances d'infliger des dégâts critiques à leurs alliés.,Los enemigos tienen un 100% más de probabilidad de infligir daño crítico a sus aliados.,Inimigos têm 100% mais chance de causar dano crítico aos seus aliados.,Враги имеют на 100% больше шансов нанести критический урон своим союзникам.,I nemici hanno una probabilità del 100% maggiore di infliggere danni critici ai loro alleati.,敵人對其盟友造成暴擊傷害的機率提高100%。,敌人对其盟友造成暴击伤害的几率增加100%。,적들은 아군에게 치명타 피해를 입힐 확률이 100% 증가합니다.,Wrogowie mają o 100% większą szansę na zadanie obrażeń krytycznych swoim sojusznikom.,Вороги мають на 100% більший шанс завдати критичної шкоди своїм союзникам.,Vijanden hebben 100% meer kans om kritieke schade toe te brengen aan hun bondgenoten.,Düşmanların müttefiklerine kritik hasar verme şansı %100 daha fazladır.
L_P_TERRORIZE,,Terrorize,テロる,Terrorisieren,Terroriser,Aterrorizar,Aterrorizar,Терроризировать,Terrorizzare,恐嚇,恐慑,공포에 떨게 하다,Terroryzuj,Тероризувати,Terroriseren,Dehşete Düşür
L_P_TERRORIZE_DESC,,"After an enemy {ACTION_attacks} one of its allies, it afflicts the target with a random debuff.",敵が味方の一体に{ACTION_attacks}した後、対象にランダムな弱体効果を与える。,"Nachdem ein Feind einen seiner Verbündeten {ACTION_attacks}, belegt er das Ziel mit einem zufälligen Debuff.","Après qu'un ennemi {ACTION_attacks} l'un de ses alliés, il inflige à la cible une altération d'état négative aléatoire.","Después de que un enemigo {ACTION_attacks} a uno de sus aliados, aflige al objetivo con un debilitamiento aleatorio.","Depois que um inimigo {ACTION_attacks} um de seus aliados, ele aflige o alvo com uma penalidade aleatória.","После того как враг {ACTION_attacks} одного из своих союзников, он накладывает на цель случайный дебафф.","Dopo che un nemico {ACTION_attacks} uno dei suoi alleati, infligge al bersaglio un debuff casuale.",敵人{ACTION_attacks}其中一個盟友後，會使目標受到隨機減益效果的影響。,敌人{ACTION_attacks}其盟友后，它对目标施加一个随机减益。,"적이 아군 중 하나를 {ACTION_attacks}한 후, 대상에게 무작위 디버프를 부여합니다.","Po tym, jak wróg {ACTION_attacks} jednego ze swoich sojuszników, nakłada na cel losowy debuff.","Після того, як ворог {ACTION_attacks} одного зі своїх союзників, він накладає на ціль випадковий дебаф.","Nadat een vijand een van zijn bondgenoten {ACTION_attacks}, treft het doelwit een willekeurige verzwakking.","Bir düşman müttefiklerinden birine {ACTION_attacks} yaptıktan sonra, hedefi rastgele bir zayıflatıcı etkiye maruz bırakır."
L_P_BEWITCH,,Bewitch,魅了,Verzaubern,Ensorceler,Hechizar,Enfeitiçar,Околдовать,Ammaliare,蠱惑,蛊惑,매혹,Oczaruj,Зачарувати,Betoveren,Büyüle
L_P_BEWITCH_DESC,,"After an enemy {ACTION_attacks} one of its allies, your creatures gain a random buff.",敵が味方の一体を{ACTION_attacks}した後、あなたの生物はランダムな強化効果を得る。,"Nachdem ein Feind einen seiner Verbündeten {ACTION_attacks}, erhalten deine Kreaturen einen zufälligen Buff.","Après qu'un ennemi {ACTION_attacks} l'un de ses alliés, vos créatures obtiennent un bonus aléatoire.","Después de que un enemigo {ACTION_attacks} a uno de sus aliados, tus criaturas obtienen una mejora aleatoria.","Depois que um inimigo {ACTION_attacks} um de seus aliados, suas criaturas ganham um bônus aleatório.","После того как враг {ACTION_attacks} одного из своих союзников, ваши существа получают случайное усиление.","Dopo che un nemico {ACTION_attacks} uno dei suoi alleati, le tue creature ottengono un potenziamento casuale.",當一個敵人{ACTION_attacks}它的一個盟友後，你的生物獲得一個隨機增益效果。,敌人{ACTION_attacks}其盟友后，你的生物获得一个随机增益。,"적이 아군 중 하나를 {ACTION_attacks}한 후, 당신의 생물들은 무작위 버프를 얻습니다.","Po tym, jak wróg {ACTION_attacks} jednego ze swoich sojuszników, twoje stworzenia zyskują losowy wzmacniacz.","Після того, як ворог {ACTION_attacks} одного зі своїх союзників, ваші істоти отримують випадковий бафф.","Nadat een vijand een van zijn bondgenoten {ACTION_attacks}, krijgen jouw wezens een willekeurige buff.","Bir düşman müttefiklerinden birine {ACTION_attacks} yaptıktan sonra, yaratıklarınız rastgele bir güçlendirme kazanır."
L_P_ARMORSHRED,,Armor Shred,アーマーシュレッド,Rüstungszerreißen,Déchirure d'Armure,Desgarrar Armadura,Rasgar Armadura,Пробитие брони,Lacerazione d'Armatura,護甲撕裂,护甲撕裂,방어구 파쇄,Rozdarcie Zbroi,Пробиття броні,Pantserbreuk,Zırh Parçalama
L_P_ARMORSHRED_DESC,,Your creatures' attacks and spells ignore <1>% of the enemies' {STAT_defense}.,味方の生物の攻撃と呪文は、敵の{STAT_defense}を<1>%無視する。,Angriffe und Zauber deiner Kreaturen ignorieren <1>% der {STAT_defense} der Feinde.,Les attaques et sorts de vos créatures ignorent <1>% de la {STAT_defense} des ennemis.,Los ataques y hechizos de tus criaturas ignoran el <1>% de la {STAT_defense} de los enemigos.,Os ataques e magias de suas criaturas ignoram <1>% da {STAT_defense} dos inimigos.,Атаки и заклинания ваших существ игнорируют <1>% {STAT_defense} противников.,Gli attacchi e gli incantesimi delle tue creature ignorano il <1>% della {STAT_defense} dei nemici.,你的生物的攻擊和法術無視敵人<1>%的{STAT_defense}。,你的生物的攻击和法术无视敌人<1>%的{STAT_defense}。,당신의 생물들의 공격과 주문은 적의 {STAT_defense}를 <1>% 무시합니다.,Ataki i zaklęcia twoich stworzeń ignorują <1>% {STAT_defense} przeciwników.,Атаки та закляття ваших істот ігнорують <1>% {STAT_defense} ворогів.,Je wezens' aanvallen en spreuken negeren <1>% van de {STAT_defense} van de vijanden.,"Yaratıklarınızın saldırıları ve büyüleri, düşmanların {STAT_defense} değerinin <1>% kadarını görmezden gelir."
L_P_BARRICADE,,Barricade,バリケード,Barrikade,Barricade,Barricada,Barricada,Баррикада,Barricata,路障,壁垒,바리케이드,Barykada,Барикада,Barricade,Barikat
L_P_BARRICADE_DESC,,"While your creatures are {ACTION_defending}, the creatures adjacent to them take 50% less damage.",自分のクリーチャーが{ACTION_defending}している間、それに隣接するクリーチャーは受けるダメージが50%減少する。,"Während deine Kreaturen {ACTION_defending} sind, erleiden die Kreaturen neben ihnen 50% weniger Schaden.","Lorsque vos créatures sont {ACTION_defending}, les créatures adjacentes à elles subissent 50% de dégâts en moins.","Mientras tus criaturas están {ACTION_defending}, las criaturas adyacentes a ellas reciben un 50% menos de daño.","Enquanto suas criaturas estão {ACTION_defending}, as criaturas adjacentes a elas recebem 50% menos dano.","Пока ваши существа {ACTION_defending}, существа, находящиеся рядом с ними, получают на 50% меньше урона.","Mentre le tue creature stanno {ACTION_defending}, le creature adiacenti a loro subiscono il 50% di danni in meno.",當你的生物正在{ACTION_defending}時，與其相鄰的生物受到的傷害減少50%。,你的生物正在{ACTION_defending}时，与它相邻的生物承受的伤害减少50%。,"당신의 생물이 {ACTION_defending}하는 동안, 그들에게 인접한 생물들은 50% 적은 피해를 입습니다.","Gdy twoje stworzenia {ACTION_defending}, stworzenia sąsiadujące z nimi otrzymują o 50% mniej obrażeń.","Поки ваші істоти {ACTION_defending}, істоти, суміжні з ними, отримують на 50% менше пошкоджень.","Terwijl je wezens {ACTION_defending} zijn, nemen de wezens die aan hen grenzen 50% minder schade.","Yaratıklarınız {ACTION_defending} durumundayken, onlara bitişik olan yaratıklar %50 daha az hasar alır."
L_P_DEFENSIVESTANCE,,Defensive Stance,防御態勢,Verteidigungshaltung,Posture défensive,Postura Defensiva,Postura Defensiva,Оборонительная стойка,Posizione Difensiva,防禦姿態,防御姿态,방어 자세,Postawa Obronna,Оборонна стійка,Defensieve Houding,Savunma Duruşu
L_P_DEFENSIVESTANCE_DESC,,Your creatures take 5% less damage for each time they've {ACTION_defended} in the current battle.,現在の戦闘で{ACTION_defended}を行うたびに、あなたの生物が受けるダメージが5%ずつ減少する。,"Deine Kreaturen erleiden 5% weniger Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_defended} haben.",Vos créatures subissent 5% de dégâts en moins pour chaque fois qu'elles ont {ACTION_defended} dans la bataille actuelle.,Tus criaturas reciben un 5% menos de daño por cada vez que hayan {ACTION_defended} en la batalla actual.,Suas criaturas recebem 5% menos de dano para cada vez que elas {ACTION_defended} na batalha atual.,"Ваши существа получают на 5% меньше урона за каждый раз, когда они {ACTION_defended} в текущем бою.",Le tue creature subiscono il 5% di danni in meno per ogni volta che hanno {ACTION_defended} nella battaglia attuale.,你的生物在當前戰鬥中每{ACTION_defended}一次，所受傷害減少5%。,你的生物在当前战斗中每{ACTION_defended}一次，承受的伤害就减少5%。,당신의 생물들은 현재 전투에서 {ACTION_defended}한 횟수마다 5%의 피해를 덜 받습니다.,"Twoje stworzenia otrzymują o 5% mniej obrażeń za każdym razem, gdy {ACTION_defended} w obecnej bitwie.","Ваші істоти отримують на 5% менше шкоди за кожен раз, коли вони {ACTION_defended} в поточній битві.",Je wezens krijgen 5% minder schade voor elke keer dat ze {ACTION_defended} hebben in het huidige gevecht.,"Yaratıkların, mevcut savaşta her {ACTION_defended} yaptıklarında %5 daha az hasar alır."
L_P_EXPLOSIVEARMOR,,Explosive Armor,爆発アーマー,Explosive Rüstung,Armure Explosive,Armadura Explosiva,Armadura Explosiva,Взрывная броня,Armatura Esplosiva,爆裂護甲,爆炸护甲,폭발성 갑옷,Wybuchowa Zbroja,Вибухова Броня,Explosief Pantser,Patlayıcı Zırh
L_P_EXPLOSIVEARMOR_DESC,,"After your creatures {ACTION_defend}, they gain 10% {STAT_defense} and a {CONDNAME_BUFF_BARRIER} that absorbs the same amount of {STAT_defense}. If the creature already has a {CONDNAME_BUFF_BARRIER}, it explodes, dealing damage to enemies equal to 50% of the {CONDNAME_BUFF_BARRIER} strength.\n\n{CONDDESC_BUFF_BARRIER}",あなたのクリーチャーが{ACTION_defend}した後、{STAT_defense}が10%上昇し、同じ量の{STAT_defense}を吸収する{CONDNAME_BUFF_BARRIER}を獲得します。クリーチャーがすでに{CONDNAME_BUFF_BARRIER}を持っている場合、それは爆発し、{CONDNAME_BUFF_BARRIER}の強さの50%に等しいダメージを敵に与えます。\n\n{CONDDESC_BUFF_BARRIER},"Nachdem deine Kreaturen {ACTION_defend}, erhalten sie 10% {STAT_defense} und eine {CONDNAME_BUFF_BARRIER}, die die gleiche Menge an {STAT_defense} absorbiert. Wenn die Kreatur bereits eine {CONDNAME_BUFF_BARRIER} hat, explodiert diese und fügt Feinden Schaden in Höhe von 50% der {CONDNAME_BUFF_BARRIER}-Stärke zu.\n\n{CONDDESC_BUFF_BARRIER}","Après que vos créatures {ACTION_defend}, elles gagnent 10% de {STAT_defense} et une {CONDNAME_BUFF_BARRIER} qui absorbe la même quantité de {STAT_defense}. Si la créature possède déjà une {CONDNAME_BUFF_BARRIER}, celle-ci explose, infligeant aux ennemis des dégâts égaux à 50% de la puissance de la {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}","Después de que tus criaturas {ACTION_defend}, ganan 10% de {STAT_defense} y una {CONDNAME_BUFF_BARRIER} que absorbe la misma cantidad de {STAT_defense}. Si la criatura ya tiene una {CONDNAME_BUFF_BARRIER}, esta explota, causando daño a los enemigos igual al 50% de la fuerza de la {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}","Depois que suas criaturas {ACTION_defend}, elas ganham 10% de {STAT_defense} e uma {CONDNAME_BUFF_BARRIER} que absorve a mesma quantidade de {STAT_defense}. Se a criatura já tiver uma {CONDNAME_BUFF_BARRIER}, ela explode, causando dano aos inimigos igual a 50% da força da {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}","После того как ваши существа {ACTION_defend}, они получают 10% {STAT_defense} и {CONDNAME_BUFF_BARRIER}, который поглощает такое же количество {STAT_defense}. Если у существа уже есть {CONDNAME_BUFF_BARRIER}, он взрывается, нанося врагам урон, равный 50% от силы {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}","Dopo che le tue creature {ACTION_defend}, ottengono il 10% di {STAT_defense} e una {CONDNAME_BUFF_BARRIER} che assorbe la stessa quantità di {STAT_defense}. Se la creatura ha già una {CONDNAME_BUFF_BARRIER}, questa esplode, infliggendo danni ai nemici pari al 50% della forza della {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}",在你的生物{ACTION_defend}後，牠們獲得10%{STAT_defense}和一個{CONDNAME_BUFF_BARRIER}，可吸收相同數量的{STAT_defense}。如果生物已經有{CONDNAME_BUFF_BARRIER}，它會爆炸，對敵人造成等同於{CONDNAME_BUFF_BARRIER}強度50%的傷害。\n\n{CONDDESC_BUFF_BARRIER},你的生物{ACTION_defend}后，它获得10%{STAT_defense}并获得{CONDNAME_BUFF_BARRIER}，可吸收量等同于获得的{STAT_defense}。如果生物已经拥有{CONDNAME_BUFF_BARRIER}，它爆炸并对敌人造成等同于{CONDNAME_BUFF_BARRIER}强度50%的伤害。\n\n{CONDDESC_BUFF_BARRIER},"당신의 생물이 {ACTION_defend}한 후, 그들은 10% {STAT_defense}를 얻고 같은 양의 {STAT_defense}를 흡수하는 {CONDNAME_BUFF_BARRIER}를 얻습니다. 만약 생물이 이미 {CONDNAME_BUFF_BARRIER}를 가지고 있다면, 그것은 폭발하여 {CONDNAME_BUFF_BARRIER} 강도의 50%에 해당하는 피해를 적들에게 입힙니다.\n\n{CONDDESC_BUFF_BARRIER}","Po tym, jak twoje stworzenia {ACTION_defend}, zyskują 10% {STAT_defense} oraz {CONDNAME_BUFF_BARRIER}, która pochłania taką samą ilość {STAT_defense}. Jeśli stworzenie ma już {CONDNAME_BUFF_BARRIER}, eksploduje ona, zadając wrogom obrażenia równe 50% siły {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}","Після того, як ваші істоти {ACTION_defend}, вони отримують 10% {STAT_defense} та {CONDNAME_BUFF_BARRIER}, який поглинає таку ж кількість {STAT_defense}. Якщо істота вже має {CONDNAME_BUFF_BARRIER}, він вибухає, завдаючи ворогам шкоди, що дорівнює 50% сили {CONDNAME_BUFF_BARRIER}.\n\n{CONDDESC_BUFF_BARRIER}","Nadat je wezens {ACTION_defend}, krijgen ze 10% {STAT_defense} en een {CONDNAME_BUFF_BARRIER} die dezelfde hoeveelheid {STAT_defense} absorbeert. Als het wezen al een {CONDNAME_BUFF_BARRIER} heeft, explodeert deze en veroorzaakt schade aan vijanden gelijk aan 50% van de {CONDNAME_BUFF_BARRIER} sterkte.\n\n{CONDDESC_BUFF_BARRIER}","Yaratıkların {ACTION_defend} yaptıktan sonra, %10 {STAT_defense} kazanır ve aynı miktarda {STAT_defense} emen bir {CONDNAME_BUFF_BARRIER} elde ederler. Eğer yaratıkta zaten bir {CONDNAME_BUFF_BARRIER} varsa, patlar ve düşmanlara {CONDNAME_BUFF_BARRIER} gücünün %50'si kadar hasar verir.\n\n{CONDDESC_BUFF_BARRIER}"
L_P_INFORMATION,,In Formation,編成中,In Formation,En Formation,En Formación,Em Formação,В строю,In Formazione,隊形中,列阵,대형 중,W Szyku,У Формації,In Formatie,Oluşum Halinde
L_P_INFORMATION_DESC,,Your creatures start battles {ACTION_defending}.,味方のクリーチャーは戦闘開始時に{ACTION_defending}状態になる。,Deine Kreaturen beginnen Kämpfe {ACTION_defending}.,Vos créatures commencent les combats {ACTION_defending}.,Tus criaturas comienzan las batallas {ACTION_defending}.,Suas criaturas começam batalhas {ACTION_defending}.,Ваши существа начинают бои {ACTION_defending}.,Le tue creature iniziano le battaglie {ACTION_defending}.,你的生物開始戰鬥時處於{ACTION_defending}狀態。,你的生物开始战斗时处于{ACTION_defending}状态。,당신의 생물들은 전투를 {ACTION_defending} 상태로 시작합니다.,Twoje stworzenia rozpoczynają bitwy {ACTION_defending}.,Ваші істоти починають битви {ACTION_defending}.,Je wezens beginnen gevechten {ACTION_defending}.,Yaratıkların savaşlara {ACTION_defending} olarak başlar.
L_P_LASTSTAND,,Last Stand,最後の抵抗,Letzter Stand,Dernier Rempart,Última Resistencia,Último Confronto,Последний Рубеж,Ultima Resistenza,最後一搏,破釜沉舟,최후의 저항,Ostatni Bastion,Останній Рубіж,Laatste Stand,Son Direniş
