Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_D_TGOLEM_DEATH3,,"You raise the dagger and let it fall once more, this time putting your full strength behind the blow in an effort to finish it off once and for all. It writhes in agony. Tears gush from its eyes. Blood runs from its mouth and ears. But still, it lives on.",あなたは短剣を掲げ、今度は一度に終わらせようと全力で一撃を加える。それは苦悶にもだえる。目から涙があふれ出る。口や耳から血が流れる。しかし、それはまだ生きている。,"Du erhebst den Dolch und lässt ihn erneut niedersausen, diesmal mit deiner ganzen Kraft hinter dem Schlag, um es ein für alle Mal zu erledigen. Es windet sich vor Qualen. Tränen strömen aus seinen Augen. Blut rinnt aus seinem Mund und seinen Ohren. Doch es lebt immer noch.","Tu lèves le poignard et le laisses retomber une fois de plus, cette fois en mettant toute ta force derrière le coup pour tenter d'en finir une bonne fois pour toutes. Il se tord d'agonie. Des larmes jaillissent de ses yeux. Le sang coule de sa bouche et de ses oreilles. Mais pourtant, il continue de vivre.","Levantas la daga y la dejas caer una vez más, esta vez poniendo toda tu fuerza detrás del golpe en un esfuerzo por acabar con ello de una vez por todas. Se retuerce de agonía. Las lágrimas brotan de sus ojos. La sangre corre de su boca y oídos. Pero aún así, sigue vivo.","Você ergue a adaga e a deixa cair mais uma vez, desta vez colocando toda a sua força no golpe em um esforço para acabar com isso de uma vez por todas. Ele se contorce em agonia. Lágrimas jorram de seus olhos. Sangue escorre de sua boca e ouvidos. Mas ainda assim, continua vivo.","Вы поднимаете кинжал и снова опускаете его, на этот раз вкладывая всю свою силу в удар, чтобы покончить с этим раз и навсегда. Оно корчится от боли. Слёзы хлынули из его глаз. Кровь течёт изо рта и ушей. Но всё же оно продолжает жить.","Sollevi il pugnale e lo lasci cadere ancora una volta, questa volta mettendo tutta la tua forza nel colpo nel tentativo di finirlo una volta per tutte. Si contorce nell'agonia. Le lacrime sgorgano dai suoi occhi. Il sangue scorre dalla sua bocca e dalle orecchie. Ma ancora, continua a vivere.",你舉起匕首再次落下，這次使出全力一擊，試圖徹底了結它。它痛苦地扭動著。淚水從它眼中湧出。血從它的嘴巴和耳朵流出。但它仍然活著。,你举起匕首再次刺下，这次你用尽全力，试图彻底结束它的生命。它痛苦地扭动着。泪水从它的眼中涌出。血从它的嘴和耳朵流出。但它仍然活着。,"당신은 단검을 들어올려 다시 한번 내리치며, 이번에는 모든 힘을 실어 한 번에 끝장내려 합니다. 그것은 고통으로 몸부림칩니다. 눈에서 눈물이 쏟아집니다. 입과 귀에서 피가 흐릅니다. 하지만 여전히, 그것은 살아있습니다.","Podnosisz sztylet i pozwalasz mu opaść raz jeszcze, tym razem wkładając całą swoją siłę w cios, próbując zakończyć to raz na zawsze. Wije się w agonii. Łzy tryskają z jego oczu. Krew płynie z jego ust i uszu. Ale wciąż żyje.","Ви піднімаєте кинджал і знову опускаєте його, цього разу вкладаючи всю свою силу в удар, щоб покінчити з цим раз і назавжди. Воно корчиться від болю. Сльози струменіють з його очей. Кров тече з рота та вух. Але все ж воно продовжує жити.","Je heft de dolk op en laat hem nogmaals neerkomen, deze keer met je volle kracht achter de slag in een poging het voorgoed af te maken. Het kronkelt van pijn. Tranen stromen uit zijn ogen. Bloed loopt uit zijn mond en oren. Maar toch leeft het voort.","Hançeri kaldırıp bir kez daha indiriyorsun, bu sefer onu bir daha kalkmamak üzere bitirmek için tüm gücünü vuruşa katıyorsun. Acıyla kıvranıyor. Gözlerinden yaşlar boşanıyor. Ağzından ve kulaklarından kan akıyor. Ama yine de, yaşamaya devam ediyor."
L_D_TGOLEM_DEATH4,,"Panicking, you conjure a powerful spell that is sure to end the Treasure Golem for good this time. A horrific storm of fire, ice, and lightning cascades from your fingertips and obliterates the poor Treasure Golem. It appears to have finally met its end...",パニックに陥り、今度こそ確実に宝物ゴーレムを倒せる強力な呪文を唱える。あなたの指先から恐ろしい炎と氷と雷の嵐が放たれ、哀れな宝物ゴーレムを粉砕する。ついに最期を迎えたようだ…,"In Panik beschwörst du einen mächtigen Zauber, der den Schatzgolem diesmal sicher endgültig vernichten wird. Ein schrecklicher Sturm aus Feuer, Eis und Blitzen ergießt sich aus deinen Fingerspitzen und vernichtet den armen Schatzgolem. Es scheint, als hätte er endlich sein Ende gefunden...","Paniqué, vous invoquez un puissant sort qui mettra sûrement fin au Golem du Trésor une bonne fois pour toutes. Une tempête horrifique de feu, de glace et de foudre jaillit de vos doigts et anéantit le pauvre Golem du Trésor. Il semble avoir enfin rencontré sa fin...","Presa del pánico, conjuras un poderoso hechizo que seguramente acabará con el Gólem del Tesoro de una vez por todas. Una horrible tormenta de fuego, hielo y relámpagos cascada desde tus dedos y destruye al pobre Gólem del Tesoro. Parece que finalmente ha llegado a su fin...","Em pânico, você conjura um feitiço poderoso que com certeza acabará com o Golem do Tesouro de uma vez por todas. Uma tempestade horrível de fogo, gelo e relâmpagos cascateia de seus dedos e aniquila o pobre Golem do Tesouro. Parece que ele finalmente encontrou seu fim...","В панике вы создаёте мощное заклинание, которое наверняка на этот раз окончательно уничтожит Сокровищного Голема. Ужасающий шторм из огня, льда и молний каскадом срывается с ваших пальцев и испепеляет бедного Сокровищного Голема. Похоже, он наконец-то встретил свой конец...","In preda al panico, evochi un potente incantesimo che sicuramente porrà fine al Golem del Tesoro una volta per tutte. Una terrificante tempesta di fuoco, ghiaccio e fulmini si sprigiona dalle tue dita e annienta il povero Golem del Tesoro. Sembra aver finalmente incontrato la sua fine...",驚慌失措之下，你施展了一個強大的法術，這次肯定能徹底消滅寶藏魔像。一場可怕的火焰、冰霜和閃電風暴從你的指尖傾瀉而出，將可憐的寶藏魔像徹底摧毀。看來它終於迎來了終結...,惊慌失措中，你施展了一个强大的法术，这次一定能彻底消灭宝藏魔像。一场可怕的火焰、冰霜和闪电风暴从你的指尖倾泻而出，将可怜的宝藏魔像彻底摧毁。它似乎终于迎来了自己的终结……,"당황한 채로, 당신은 이번에야말로 보물 골렘을 확실히 끝장낼 강력한 주문을 시전합니다. 당신의 손끝에서 불, 얼음, 번개의 끔찍한 폭풍이 쏟아져 나와 불쌍한 보물 골렘을 완전히 파괴합니다. 마침내 최후를 맞이한 것 같습니다...","W panice przywołujesz potężne zaklęcie, które z pewnością tym razem ostatecznie pokona Skarbowego Golema. Przerażająca burza ognia, lodu i błyskawic kaskadowo spływa z twoich palców i unicestwia biednego Skarbowego Golema. Wygląda na to, że w końcu spotkał swój koniec...","Панікуючи, ви створюєте могутнє закляття, яке напевно цього разу назавжди покінчить із Скарбовим Големом. Жахливий шторм вогню, льоду та блискавок каскадом виривається з ваших пальців і знищує бідолашного Скарбового Голема. Здається, він нарешті зустрів свій кінець...","In paniek roep je een krachtige spreuk op die de Schatgolem deze keer zeker voorgoed zal vernietigen. Een verschrikkelijke storm van vuur, ijs en bliksem stroomt uit je vingertoppen en verplettert de arme Schatgolem. Het lijkt erop dat hij eindelijk aan zijn einde is gekomen...","Panikleyerek, bu sefer Hazine Golemini kesin olarak bitirecek güçlü bir büyü yapıyorsun. Parmaklarından korkunç bir ateş, buz ve yıldırım fırtınası fışkırıyor ve zavallı Hazine Golemini yok ediyor. Sonunda sonu gelmiş gibi görünüyor..."
L_D_TGOLEM_DEATH5,,But wait - its face continues to twitch and spasm gently. The Treasure Golem is still alive and suffering.,しかし待て - その顔はまだ微かに痙攣し続けている。トレジャーゴーレムはまだ生きており、苦しんでいる。,Aber halt - sein Gesicht zuckt und krampft weiterhin leicht. Der Schatzgolem lebt noch und leidet.,Mais attendez - son visage continue de tressaillir et de se contracter doucement. Le Golem Trésor est toujours vivant et souffrant.,Pero espera - su rostro continúa temblando y contrayéndose suavemente. El Gólem del Tesoro sigue vivo y sufriendo.,Mas espere - seu rosto continua a se contorcer e espasmar suavemente. O Golem do Tesouro ainda está vivo e sofrendo.,Но постойте - его лицо продолжает слегка подёргиваться и судорожно дрожать. Сокровищный Голем всё ещё жив и страдает.,Ma aspetta - il suo volto continua a contrarsi e sussultare delicatamente. Il Golem del Tesoro è ancora vivo e sta soffrendo.,但等等——牠的臉仍在輕微抽搐和痙攣。寶藏魔像依然活著，正在受苦。,但等等——它的脸继续轻微地抽搐和痉挛。宝藏魔像仍然活着，正在受苦。,하지만 잠깐 - 그것의 얼굴이 계속해서 살짝 경련하고 있다. 보물 골렘은 아직 살아있고 고통받고 있다.,Ale zaraz - jego twarz wciąż delikatnie drga i spazmatycznie się porusza. Skarbowy Golem nadal żyje i cierpi.,Але зачекайте — його обличчя продовжує сіпатися і злегка здригатися. Скарбовий Голем все ще живий і страждає.,Maar wacht - zijn gezicht blijft zachtjes trillen en stuiptrekken. De Schatgollem leeft nog steeds en lijdt.,Ama durun - yüzü hafifçe seğirmeye ve kasılmaya devam ediyor. Hazine Golemi hâlâ yaşıyor ve acı çekiyor.
L_D_TGOLEM_DEATH6,,"The Treasure Golem looses a soft sigh. You begin to weep. Your creatures begin to weep. At long last, the Treasure Golem stops moving entirely.\n\nIt is finally dead. And you are a monster.",宝物ゴーレムは柔らかいため息を漏らす。あなたは泣き始める。あなたの生き物たちも泣き始める。ついに、宝物ゴーレムは完全に動きを止めた。\n\nついに死んだのだ。そして、あなたは怪物だ。,"Der Schatzgolem stößt einen leisen Seufzer aus. Du beginnst zu weinen. Deine Kreaturen beginnen zu weinen. Schließlich hört der Schatzgolem gänzlich auf, sich zu bewegen.\n\nEr ist endlich tot. Und du bist ein Monster.","Le Golem Trésor pousse un léger soupir. Vous commencez à pleurer. Vos créatures commencent à pleurer. Enfin, le Golem Trésor cesse complètement de bouger.\n\nIl est finalement mort. Et vous êtes un monstre.","El Gólem del Tesoro suelta un suave suspiro. Comienzas a llorar. Tus criaturas comienzan a llorar. Por fin, el Gólem del Tesoro deja de moverse por completo.\n\nPor fin está muerto. Y tú eres un monstruo.","O Golem do Tesouro solta um suspiro suave. Você começa a chorar. Suas criaturas começam a chorar. Por fim, o Golem do Tesouro para de se mover completamente.\n\nEle está finalmente morto. E você é um monstro.","Сокровищный Голем издает тихий вздох. Вы начинаете плакать. Ваши существа начинают плакать. Наконец, Сокровищный Голем полностью перестает двигаться.\n\nОн наконец мертв. А вы - чудовище.","Il Golem del Tesoro emette un lieve sospiro. Inizi a piangere. Le tue creature iniziano a piangere. Alla fine, il Golem del Tesoro smette completamente di muoversi.\n\nÈ finalmente morto. E tu sei un mostro.",寶藏魔像發出一聲輕柔的嘆息。你開始哭泣。你的生物們開始哭泣。最終，寶藏魔像完全停止了動作。\n\n它終於死了。而你是個怪物。,宝藏魔像发出一声轻柔的叹息。你开始哭泣。你的生物们开始哭泣。最终，宝藏魔像完全停止了活动。\n\n它终于死了。而你是个怪物。,보물 골렘이 부드러운 한숨을 내쉽니다. 당신은 울기 시작합니다. 당신의 생물들도 울기 시작합니다. 마침내 보물 골렘은 완전히 움직임을 멈춥니다.\n\n그것은 드디어 죽었습니다. 그리고 당신은 괴물입니다.,Golem Skarbów wydaje z siebie cichy westchnienie. Zaczynasz płakać. Twoje stworzenia zaczynają płakać. W końcu Golem Skarbów całkowicie przestaje się ruszać.\n\nW końcu nie żyje. A ty jesteś potworem.,"Скарбовий Голем видає тихе зітхання. Ви починаєте плакати. Ваші істоти починають плакати. Нарешті, Скарбовий Голем повністю перестає рухатися.\n\nВін нарешті мертвий. А ви — чудовисько.",De Schatgolem slaakt een zachte zucht. Je begint te huilen. Je wezens beginnen te huilen. Eindelijk houdt de Schatgolem volledig op met bewegen.\n\nHij is eindelijk dood. En jij bent een monster.,"Hazine Golemi yumuşak bir iç çekiş bırakır. Ağlamaya başlarsın. Yaratıkların ağlamaya başlar. Nihayet, Hazine Golemi tamamen hareketsiz kalır.\n\nSonunda öldü. Ve sen bir canavarsın."
L_D_TGOLEM_DEATH_LIFE,,"{GODT_LIFE}:\nI think I'm going to be sick, my child...\n\nNo. I misspoke. You are no child of mine.",{GODT_LIFE}:\n気分が悪くなりそうだ、我が子よ…\n\nいや。言い間違えた。お前は私の子ではない。,"{GODT_LIFE}:\nIch glaube, mir wird schlecht, mein Kind...\n\nNein. Ich habe mich versprochen. Du bist kein Kind von mir.","{GODT_LIFE} :\nJe crois que je vais être malade, mon enfant...\n\nNon. Je me suis mal exprimé. Tu n'es pas mon enfant.","{GODT_LIFE}:\nCreo que voy a enfermarme, hijo mío...\n\nNo. Me equivoqué. Tú no eres hijo mío.","{GODT_LIFE}:\nAcho que vou ficar doente, minha criança...\n\nNão. Eu me expressei mal. Você não é filho meu.","{GODT_LIFE}:\nКажется, меня сейчас стошнит, дитя моё...\n\nНет. Я оговорился. Ты мне не дитя.","{GODT_LIFE}:\nCredo che mi sentirò male, figlio mio...\n\nNo. Ho parlato male. Tu non sei figlio mio.",{GODT_LIFE}:\n我想我要吐了，我的孩子...\n\n不。我說錯了。你不是我的孩子。,{GODT_LIFE}：\n我想我要吐了，我的孩子……\n\n不。我说错了。你不是我的孩子。,"{GODT_LIFE}:\n토할 것 같구나, 내 아이야...\n\n아니. 말실수했다. 넌 내 아이가 아니지.","{GODT_LIFE}:\nChyba będzie mi niedobrze, moje dziecko...\n\nNie. Przejęzyczyłam się. Nie jesteś moim dzieckiem.","{GODT_LIFE}:\nЯ думаю, мене зараз знудить, моє дитя...\n\nНі. Я обмовився. Ти не моя дитина.","{GODT_LIFE}:\nIk denk dat ik ziek word, mijn kind...\n\nNee. Ik versprak me. Je bent geen kind van mij.","{GODT_LIFE}:\nSanırım hasta olacağım, çocuğum...\n\nHayır. Yanlış konuştum. Sen benim çocuğum değilsin."
L_D_TGOLEM_DEATH_DEATH,,{GODT_DEATH}:\nWhat... what have you done? Why? I don't understand... why did you do this?,{GODT_DEATH}:\n何を…何をしたんだ？なぜだ？理解できない…なぜこんなことをした？,{GODT_DEATH}:\nWas... was hast du getan? Warum? Ich verstehe nicht... warum hast du das getan?,{GODT_DEATH} :\nQuoi... qu'avez-vous fait ? Pourquoi ? Je ne comprends pas... pourquoi avez-vous fait cela ?,{GODT_DEATH}:\n¿Qué... qué has hecho? ¿Por qué? No entiendo... ¿por qué hiciste esto?,{GODT_DEATH}:\nO que... o que você fez? Por quê? Eu não entendo... por que você fez isso?,{GODT_DEATH}:\nЧто... что ты наделал? Зачем? Я не понимаю... зачем ты это сделал?,{GODT_DEATH}:\nCosa... cosa hai fatto? Perché? Non capisco... perché l'hai fatto?,{GODT_DEATH}:\n什麼……你做了什麼？為什麼？我不明白……你為什麼要這麼做？,{GODT_DEATH}：\n什么……你做了什么？为什么？我不明白……你为什么要这样做？,{GODT_DEATH}:\n뭐... 뭘 한 거야? 왜? 이해가 안 돼... 왜 이런 짓을 한 거지?,{GODT_DEATH}:\nCo... co zrobiłeś? Dlaczego? Nie rozumiem... dlaczego to zrobiłeś?,{GODT_DEATH}:\nЩо... що ти наробив? Навіщо? Я не розумію... чому ти це зробив?,{GODT_DEATH}:\nWat... wat heb je gedaan? Waarom? Ik begrijp het niet... waarom heb je dit gedaan?,{GODT_DEATH}:\nNe... ne yaptın? Neden? Anlamıyorum... neden bunu yaptın?
L_D_TGOLEM_DEATH_CHAOS,,"{GODT_CHAOS}:\nHey, now! What's gotten into you, going around and murdering innocents like that. That little guy had a family somewhere, you know?",{GODT_CHAOS}:\nおいおい！どうしちまったんだ？罪のない奴らを殺しまくって。あの小さな奴も、どこかに家族がいたんだぞ？,"{GODT_CHAOS}:\nHey, was ist denn in dich gefahren, dass du so herumläufst und Unschuldige ermordet? Der kleine Kerl hatte irgendwo eine Familie, weißt du?","{GODT_CHAOS} :\nHé, dis donc ! Qu'est-ce qui te prend d'aller tuer des innocents comme ça ? Ce petit gars avait une famille quelque part, tu sais ?","{GODT_CHAOS}:\n¡Oye, oye! ¿Qué te ha pasado, andando por ahí asesinando inocentes de esa manera? Ese pequeñín tenía una familia en algún lugar, ¿sabes?","{GODT_CHAOS}:\nEi, espera aí! O que deu em você, andando por aí e assassinando inocentes desse jeito? Aquele carinha tinha uma família em algum lugar, sabia?","{GODT_CHAOS}:\nЭй, постой! Что на тебя нашло, ходишь тут и убиваешь невинных? У этого малыша где-то была семья, знаешь ли?","{GODT_CHAOS}:\nEhi, aspetta! Cosa ti è preso, andare in giro a uccidere innocenti in quel modo? Quel piccolo tizio aveva una famiglia da qualche parte, lo sai?",{GODT_CHAOS}:\n嘿，等等！你怎麼了，竟然到處殺害無辜的人。那個小傢伙在某個地方可是有家人的，你知道嗎？,{GODT_CHAOS}：\n嘿，等等！你怎么了，怎么到处滥杀无辜。那个小家伙在某个地方可是有家人的，你知道吗？,"{GODT_CHAOS}:\n이봐, 이게 뭐야! 무고한 사람들을 그렇게 살해하고 다니다니 무슨 일이 있는 거야. 그 작은 녀석은 어딘가에 가족이 있다고, 알아?","{GODT_CHAOS}:\nHej, hej! Co w ciebie wstąpiło, że tak chodzisz i mordujesz niewinnych? Ten mały gość miał gdzieś rodzinę, wiesz?","{GODT_CHAOS}:\nАгов, ну ти даєш! Що на тебе найшло, що ти ходиш і вбиваєш невинних? Той малий мав десь родину, знаєш?","{GODT_CHAOS}:\nHé, zeg! Wat is er met je aan de hand, dat je zo onschuldigen vermoordt? Dat kleine ventje had ergens een familie, weet je?","{GODT_CHAOS}:\nHey, dur bakalım! Sana ne oldu böyle, etrafa dalıp masum insanları öldürüyorsun. O küçük adamın bir yerlerde ailesi vardı, biliyorsun değil mi?"
L_D_TGOLEM_DEATH_NATURE,,"{GODT_NATURE}:\nWhat is happening to me? For the first time in my existence, I cannot find happiness. It's as if a dark cloud hangs over me.",{GODT_NATURE}:\n私に何が起きているの？ 存在して初めて、幸せを見つけられない。まるで暗い雲が私の上に垂れ込めているかのようだ。,"{GODT_NATURE}:\nWas geschieht mit mir? Zum ersten Mal in meiner Existenz kann ich kein Glück finden. Es ist, als würde eine dunkle Wolke über mir hängen.","{GODT_NATURE} :\nQue m'arrive-t-il ? Pour la première fois de mon existence, je ne parviens pas à trouver le bonheur. C'est comme si un nuage sombre planait au-dessus de moi.","{GODT_NATURE}:\n¿Qué me está pasando? Por primera vez en mi existencia, no puedo encontrar la felicidad. Es como si una nube oscura pendiera sobre mí.","{GODT_NATURE}:\nO que está acontecendo comigo? Pela primeira vez em minha existência, não consigo encontrar felicidade. É como se uma nuvem escura pairasse sobre mim.",{GODT_NATURE}:\nЧто со мной происходит? Впервые за всё моё существование я не могу найти счастье. Как будто тёмное облако нависло надо мной.,"{GODT_NATURE}:\nCosa mi sta succedendo? Per la prima volta nella mia esistenza, non riesco a trovare la felicità. È come se una nuvola oscura incombesse su di me.",{GODT_NATURE}：\n發生什麼事了？生平第一次，我找不到快樂。彷彿有一片烏雲籠罩著我。,{GODT_NATURE}：\n我怎么了？这是我有生以来第一次找不到快乐。就好像有一片乌云笼罩着我。,"{GODT_NATURE}:\n내게 무슨 일이 일어나고 있는 거지? 내 존재 사상 처음으로, 행복을 찾을 수 없어. 마치 어두운 구름이 나를 덮고 있는 것 같아.","{GODT_NATURE}:\nCo się ze mną dzieje? Po raz pierwszy w moim istnieniu nie mogę znaleźć szczęścia. To tak, jakby ciemna chmura wisiała nade mną.",{GODT_NATURE}:\nЩо зі мною відбувається? Вперше за все моє існування я не можу знайти щастя. Ніби темна хмара нависла наді мною.,{GODT_NATURE}:\nWat gebeurt er met me? Voor het eerst in mijn bestaan kan ik geen geluk vinden. Het is alsof er een donkere wolk boven me hangt.,{GODT_NATURE}:\nBana ne oluyor? Varlığımda ilk kez mutluluğu bulamıyorum. Sanki üzerimde karanlık bir bulut asılı duruyor.
L_D_TGOLEM_DEATH_SORCERY,,"{GODT_SORCERY}:\nThat Treasure Golem was a friend to everyone and an enemy to no one. You bring great shame to your people, {PLAYERNAME}.",{GODT_SORCERY}:\nあの宝物ゴーレムは皆の友であり、誰の敵でもなかった。あなたは自分の民に大きな恥をもたらした、{PLAYERNAME}。,"{GODT_SORCERY}:\nDieser Schatzgolem war ein Freund für alle und ein Feind für niemanden. Du bringst große Schande über dein Volk, {PLAYERNAME}.","{GODT_SORCERY} :\nCe Golem de Trésor était un ami pour tous et un ennemi pour personne. Vous apportez une grande honte à votre peuple, {PLAYERNAME}.","{GODT_SORCERY}:\nEse Gólem del Tesoro era amigo de todos y enemigo de nadie. Traes gran vergüenza a tu gente, {PLAYERNAME}.","{GODT_SORCERY}:\nAquele Golem do Tesouro era amigo de todos e inimigo de ninguém. Você traz grande vergonha para o seu povo, {PLAYERNAME}.","{GODT_SORCERY}:\nЭтот Сокровищный Голем был другом для всех и врагом для никого. Ты навлекаешь великий позор на свой народ, {PLAYERNAME}.","{GODT_SORCERY}:\nQuel Golem del Tesoro era amico di tutti e nemico di nessuno. Porti grande disonore al tuo popolo, {PLAYERNAME}.",{GODT_SORCERY}:\n那個寶藏魔像是所有人的朋友，從不與任何人為敵。你為你的族人帶來了極大的恥辱，{PLAYERNAME}。,{GODT_SORCERY}：\n那个宝藏魔像是所有人的朋友，不是任何人的敌人。你给你的国民带来了极大的耻辱，{PLAYERNAME}。,"{GODT_SORCERY}:\n그 보물 골렘은 모두에게 친구였고 누구에게도 적이 아니었습니다. 당신은 당신의 사람들에게 큰 수치를 안겨주었습니다, {PLAYERNAME}.","{GODT_SORCERY}:\nTen Skarbowy Golem był przyjacielem dla wszystkich i niczyim wrogiem. Przynosisz wielką hańbę swojemu ludowi, {PLAYERNAME}.","{GODT_SORCERY}:\nЦей Скарбовий Голем був другом для всіх і ворогом для нікого. Ти приносиш велику ганьбу своєму народу, {PLAYERNAME}.","{GODT_SORCERY}:\nDie Schatgolem was een vriend voor iedereen en een vijand voor niemand. Je brengt grote schande over je volk, {PLAYERNAME}.","{GODT_SORCERY}:\nO Hazine Golemi herkese dosttu ve kimseye düşman değildi. Halkına büyük bir utanç getiriyorsun, {PLAYERNAME}."
L_D_TGOLEM_DEATH_GRASSLAND,,"{GODT_GRASSLAND}:\nI cannot condone your actions, {PLAYERNAME}. Where is your honor? Where is the kindness I once saw in you? All I see now is evil.",{GODT_GRASSLAND}:\n私はあなたの行動を容認できません、{PLAYERNAME}。あなたの名誉はどこにありますか？かつてあなたに見た優しさはどこに？今私に見えるのは邪悪さだけです。,"{GODT_GRASSLAND}:\nIch kann deine Taten nicht gutheißen, {PLAYERNAME}. Wo ist deine Ehre? Wo ist die Güte, die ich einst in dir sah? Alles, was ich jetzt sehe, ist Boshaftigkeit.","{GODT_GRASSLAND} :\nJe ne peux cautionner vos actions, {PLAYERNAME}. Où est votre honneur ? Où est la bonté que j'ai vue autrefois en vous ? Je ne vois plus que le mal.","{GODT_GRASSLAND}:\nNo puedo aprobar tus acciones, {PLAYERNAME}. ¿Dónde está tu honor? ¿Dónde está la bondad que una vez vi en ti? Ahora solo veo maldad.","{GODT_GRASSLAND}:\nNão posso aprovar suas ações, {PLAYERNAME}. Onde está sua honra? Onde está a bondade que eu vi em você uma vez? Tudo o que vejo agora é maldade.","{GODT_GRASSLAND}:\nЯ не могу одобрить твои действия, {PLAYERNAME}. Где твоя честь? Где та доброта, которую я когда-то видел в тебе? Всё, что я вижу сейчас — это зло.","{GODT_GRASSLAND}:\nNon posso perdonare le tue azioni, {PLAYERNAME}. Dov'è il tuo onore? Dov'è la gentilezza che una volta vedevo in te? Tutto ciò che vedo ora è malvagità.",{GODT_GRASSLAND}:\n我無法容忍你的行為，{PLAYERNAME}。你的榮譽何在？我曾在你身上看到的善良何在？現在我所見的只有邪惡。,{GODT_GRASSLAND}：\n我无法容忍你的行为，{PLAYERNAME}。你的荣誉何在？我曾在你身上看到的善良何在？现在我所见的只有邪恶。,"{GODT_GRASSLAND}:\n당신의 행동을 용납할 수 없습니다, {PLAYERNAME}. 당신의 명예는 어디에 있습니까? 제가 한때 당신에게서 보았던 친절함은 어디에 있습니까? 지금 제가 보는 것은 오직 악뿐입니다.","{GODT_GRASSLAND}:\nNie mogę popierać twoich działań, {PLAYERNAME}. Gdzie jest twój honor? Gdzie jest dobroć, którą kiedyś w tobie widziałem? Teraz widzę tylko zło.","{GODT_GRASSLAND}:\nЯ не можу схвалити твої вчинки, {PLAYERNAME}. Де твоя честь? Де та доброта, яку я колись бачив у тобі? Тепер я бачу лише зло.","{GODT_GRASSLAND}:\nIk kan je daden niet goedkeuren, {PLAYERNAME}. Waar is je eer? Waar is de vriendelijkheid die ik ooit in je zag? Alles wat ik nu zie is kwaad.","{GODT_GRASSLAND}:\nEylemlerini onaylayamam, {PLAYERNAME}. Onurun nerede? Bir zamanlar sende gördüğüm şefkat nerede? Şimdi sadece kötülük görüyorum."
L_D_TGOLEM_DEATH_DUNGEON,,{GODT_DUNGEON}:\nYOU KILL HIM?\n\nBAD.,{GODT_DUNGEON}:\n彼を殺したのか？\n\nよくない。,{GODT_DUNGEON}:\nDU TÖTEST IHN?\n\nSCHLECHT.,{GODT_DUNGEON} :\nVOUS L'AVEZ TUÉ ?\n\nMAL.,{GODT_DUNGEON}:\n¿LO MATASTE?\n\nMAL.,{GODT_DUNGEON}:\nVOCÊ O MATOU?\n\nMAU.,{GODT_DUNGEON}:\nТЫ УБИЛ ЕГО?\n\nПЛОХО.,{GODT_DUNGEON}:\nLO HAI UCCISO?\n\nMALE.,{GODT_DUNGEON}:\n你殺了他？\n\n不好。,{GODT_DUNGEON}：\n你-杀-了-他-？\n\n坏-。,{GODT_DUNGEON}:\n당신이 그를 죽였나요?\n\n나쁘군요.,{GODT_DUNGEON}:\nZABIŁEŚ GO?\n\nŹLE.,{GODT_DUNGEON}:\nТИ ВБИВ ЙОГО?\n\nПОГАНО.,{GODT_DUNGEON}:\nJIJ DOODT HEM?\n\nSLECHT.,{GODT_DUNGEON}:\nONU ÖLDÜRDÜN MÜ?\n\nKÖTÜ.
L_D_TGOLEM_DEATH_WINTER,,{GODT_WINTER}:\n{PLAYERNAME}... what have you done? No one deserves such a cruel fate.,{GODT_WINTER}:\n{PLAYERNAME}... 何をしたんだ？誰もこんな残酷な運命に値しない。,{GODT_WINTER}:\n{PLAYERNAME}... was hast du getan? Niemand verdient ein so grausames Schicksal.,{GODT_WINTER} :\n{PLAYERNAME}... qu'as-tu fait ? Personne ne mérite un sort aussi cruel.,{GODT_WINTER}:\n{PLAYERNAME}... ¿qué has hecho? Nadie merece un destino tan cruel.,{GODT_WINTER}:\n{PLAYERNAME}... o que você fez? Ninguém merece um destino tão cruel.,{GODT_WINTER}:\n{PLAYERNAME}... что ты наделал? Никто не заслуживает такой жестокой судьбы.,{GODT_WINTER}:\n{PLAYERNAME}... cosa hai fatto? Nessuno merita un destino così crudele.,{GODT_WINTER}:\n{PLAYERNAME}... 你做了什麼？沒有人應該遭受如此殘酷的命運。,{GODT_WINTER}：\n{PLAYERNAME}……你做了什么？没人应该遭受如此残酷的命运。,{GODT_WINTER}:\n{PLAYERNAME}... 당신은 무슨 짓을 한 거죠? 그 누구도 이런 잔인한 운명을 받을 자격이 없어요.,{GODT_WINTER}:\n{PLAYERNAME}... co żeś uczynił? Nikt nie zasługuje na tak okrutny los.,{GODT_WINTER}:\n{PLAYERNAME}... що ти наробив? Ніхто не заслуговує на таку жорстоку долю.,{GODT_WINTER}:\n{PLAYERNAME}... wat heb je gedaan? Niemand verdient zo'n wreed lot.,{GODT_WINTER}:\n{PLAYERNAME}... ne yaptın sen? Hiç kimse böyle acımasız bir kaderi hak etmez.
