Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_QUESTDESC_ALLABOUTSPELLGEMS,,Speak with Rhea the Enchantress.,リア・エンチャントレスと話す。,Sprich mit Rhea der Verzauberin.,Parlez à Rhea l'Enchanteresse.,Habla con Rhea la Encantadora.,Fale com Rhea a Encantadora.,Поговорите с Реей Чародейкой.,Parla con Rhea l'Incantatrice.,與附魔師蕾雅交談。,与附魔师蕾雅交谈。,마법사 레아와 대화하세요.,Porozmawiaj z Rheą Czarodziejką.,Поговоріть з Реєю Чарівницею.,Spreek met Rhea de Betoveraar.,Büyücü Rhea ile konuş.
L_ITEMREQ_ALLABOUTSPELLGEMS,,,,,,,,,,,,,,,,
L_QUESTNAME_FIRSTTHINGSFIRST,,First Things First,まずはじめに,Erst das Wichtigste,Commençons par le Commencement,Primero lo Primero,Primeiras Coisas Primeiro,Первым делом,Prima le Cose Importanti,首要之務,首要之事,우선 첫 번째로,Najpierw Rzeczy Najważniejsze,Перш за все,Eerst Dingen Eerst,İlk İşler İlk
L_QUESTDESC_FIRSTTHINGSFIRST,,Craft a Spell Gem.,魔法の宝石を作成する。,Stelle einen Zauberstein her.,Fabriquer une Gemme de Sort.,Crear una Gema de Hechizo.,Criar uma Gema de Feitiço.,Создать Самоцвет Заклинания.,Crea una Gemma Incantesimo.,製作一個法術寶石。,制作一个法术宝石。,주문 보석을 제작하세요.,Stwórz Klejnot Zaklęcia.,Створити Магічний Самоцвіт.,Vervaardig een Spreuksteen.,Bir Büyü Taşı yarat.
L_ITEMREQ_FIRSTTHINGSFIRST,,,,,,,,,,,,,,,,
L_QUESTNAME_WELL-ARMED,,Well-Armed,武装完備,Gut bewaffnet,Bien Armé,Bien Armado,Bem-Armado,Хорошо вооружённый,Ben Armato,全副武裝,全副武装,무장 완비,Dobrze Uzbrojony,Добре озброєний,Goed Bewapend,İyi Silahlanmış
L_QUESTDESC_WELL-ARMED,,Equip one of your creatures with your new Spell Gem.,新しい魔石をあなたの生物の一体に装備させる。,Rüste eine deiner Kreaturen mit deinem neuen Zauberstein aus.,Équipez l'une de vos créatures avec votre nouvelle Gemme de Sort.,Equipa a una de tus criaturas con tu nueva Gema de Hechizo.,Equipe uma de suas criaturas com sua nova Gema de Feitiço.,Экипируйте одно из ваших существ вашим новым Самоцветом Заклинаний.,Equipaggia una delle tue creature con la tua nuova Gemma Incantesimo.,為你的其中一隻生物裝備你的新法術寶石。,给你的一个生物装备你的新法术宝石。,당신의 새로운 주문 보석으로 당신의 생물 중 하나를 장착하세요.,Wyposaż jedną ze swoich istot w nowy Klejnot Zaklęcia.,Спорядіть одне з ваших створінь вашим новим Самоцвітом Заклинань.,Rust één van je wezens uit met je nieuwe Spreuksteen.,Yeni Büyü Taşını yaratıklarından birine kuşandır.
L_ITEMREQ_WELL-ARMED,,,,,,,,,,,,,,,,
L_QUESTNAME_ALLWORKANDNOPLAY,,All Work And No Play,遊びなしの仕事ばかり,Nur Arbeit und kein Vergnügen,Tout travail et pas de jeu,Todo Trabajo Y Nada De Diversión,Todo Trabalho E Nenhuma Diversão,Работа Без Отдыха,Tutto Lavoro E Niente Svago,只有工作沒有娛樂,只工作不玩乐,일만 하고 놀지 않으면,Sama Praca Bez Zabawy,Сама Робота Без Розваг,Al Het Werk En Geen Plezier,Hep İş Hiç Oyun Yok
L_QUESTDESC_ALLWORKANDNOPLAY,,Return to Everett.,エヴェレットに戻る。,Kehre zu Everett zurück.,Retournez à Everett.,Regresa a Everett.,Retorne para Everett.,Вернуться к Эверетту.,Torna da Everett.,返回艾弗雷特。,返回埃弗雷特。,에버렛에게 돌아가기.,Wróć do Everetta.,Повернутися до Еверетта.,Keer terug naar Everett.,Everett'e dön.
L_ITEMREQ_ALLWORKANDNOPLAY,,,,,,,,,,,,,,,,
L_QUESTNAME_DESTINATION:BLOODGROVE,,Destination: Blood Grove,目的地：血の林,Ziel: Bluthain,Destination : Bosquet Sanglant,Destino: Arboleda Sangrienta,Destino: Bosque Sangrento,Пункт назначения: Кровавая Роща,Destinazione: Boschetto Sanguigno,目的地：血林,目的地：血色树林,목적지: 블러드 그로브,Cel: Krwawy Gaj,Призначення: Кривавий Гай,Bestemming: Bloedwoud,Hedef: Kan Korusu
L_QUESTDESC_DESTINATION:BLOODGROVE,,Use the Teleportation Shrine to travel to the Blood Grove.,テレポーテーション祠を使って血の林へ移動しましょう。,"Benutze den Teleportationsschrein, um zum Bluthain zu reisen.",Utilisez l'Autel de Téléportation pour vous rendre au Bosquet Sanglant.,Usa el Santuario de Teletransporte para viajar a la Arboleda Sangrienta.,Use o Santuário de Teleporte para viajar até o Bosque Sangrento.,"Используйте Святилище Телепортации, чтобы отправиться в Кровавую Рощу.",Usa il Santuario di Teletrasporto per viaggiare al Bosco di Sangue.,使用傳送神殿前往血林。,使用传送神龛前往血色树林。,순간이동 신단을 사용하여 블러드 그로브로 이동하세요.,"Użyj Kapliczki Teleportacji, aby przenieść się do Krwawego Gaju.","Використайте Святиню Телепортації, щоб подорожувати до Кривавого Гаю.",Gebruik het Teleportatie-altaar om naar het Bloedwoud te reizen.,Kan Korusu'na seyahat etmek için Işınlanma Tapınağı'nı kullan.
L_ITEMREQ_DESTINATION:BLOODGROVE,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFTHEHUNT,,God of the Hunt,狩猟の神,Gott der Jagd,Dieu de la Chasse,Dios de la Caza,Deus da Caça,Бог Охоты,Dio della Caccia,狩獵之神,狩猎之神,사냥의 신,Bóg Łowów,Бог Полювання,God van de Jacht,Av Tanrısı
L_QUESTDESC_GODOFTHEHUNT,,Find Apocranox's altar in this realm.,アポクラノックスの祭壇をこの世界で見つけなさい。,Finde Apocranox' Altar in diesem Reich.,Trouvez l'autel d'Apocranox dans ce royaume.,Encuentra el altar de Apocranox en este reino.,Encontre o altar de Apocranox neste reino.,Найдите алтарь Апокранокса в этом мире.,Trova l'altare di Apocranox in questo regno.,在這個領域中尋找阿波克拉諾克斯的祭壇。,在这个领域中寻找阿波克拉诺的祭坛。,이 영역에서 아포크라녹스의 제단을 찾으세요.,Znajdź ołtarz Apocranoksa w tym wymiarze.,Знайдіть вівтар Апокранокса в цьому світі.,Vind Apocranox' altaar in dit rijk.,Apocranox'un sunağını bu diyarda bul.
L_ITEMREQ_GODOFTHEHUNT,,,,,,,,,,,,,,,,
L_QUESTNAME_AFORMIDABLEALLY,,A Formidable Ally,頼もしい仲間,Ein mächtiger Verbündeter,Un Allié Redoutable,Un Aliado Formidable,Um Aliado Formidável,Грозный Союзник,Un Alleato Formidabile,強大的盟友,强大的盟友,강력한 동료,Potężny Sojusznik,Грізний Союзник,Een Geduchte Bondgenoot,Zorlu Bir Müttefik
L_QUESTDESC_AFORMIDABLEALLY,,Seek out and subdue Kiichi at Realm Depth 3.,領域深度3でキイチを探し出し、制圧せよ。,Suche und überwältige Kiichi in Reichstiefe 3.,Cherchez et maîtrisez Kiichi à la Profondeur du Royaume 3.,Busca y somete a Kiichi en la Profundidad del Reino 3.,Procure e subjugue Kiichi na Profundidade do Reino 3.,Найдите и усмирите Киичи на Глубине Мира 3.,Cerca e sottometti Kiichi alla Profondità del Regno 3.,前往第3層境域尋找並制服吉一。,在领域深度3寻找并制服吉一。,영역 깊이 3에서 키이치를 찾아 제압하세요.,Odnajdź i poskrom Kiichiego na Głębokości Krainy 3.,Знайдіть і приборкайте Кіічі на Глибині Світу 3.,Zoek Kiichi op en overmeester hem in Rijksdiepte 3.,Diyar Derinliği 3'te Kiichi'yi bulun ve etkisiz hale getirin.
L_ITEMREQ_AFORMIDABLEALLY,,,,,,,,,,,,,,,,
L_QUESTNAME_THEHUNTBEGINS,,The Hunt Begins,狩りの始まり,Die Jagd beginnt,La Chasse Commence,La Cacería Comienza,A Caçada Começa,Охота начинается,La Caccia Inizia,狩獵開始,狩猎开始,사냥이 시작되다,Polowanie się rozpoczyna,Полювання Починається,De Jacht Begint,Av Başlıyor
L_QUESTDESC_THEHUNTBEGINS,,Return to Everett.,エヴェレットに戻る。,Kehre zu Everett zurück.,Retournez à Everett.,Regresa a Everett.,Retorne para Everett.,Вернуться к Эверетту.,Torna da Everett.,返回艾弗雷特。,返回埃弗雷特。,에버렛에게 돌아가기.,Wróć do Everetta.,Повернутися до Еверетта.,Keer terug naar Everett.,Everett'e dön.
L_ITEMREQ_THEHUNTBEGINS,,,,,,,,,,,,,,,,
L_QUESTNAME_ONWARDWEGO,,Onward We Go,前へ進もう,Vorwärts geht's,En Avant,Adelante Vamos,Adiante Nós Vamos,Вперёд и только вперёд,Avanti Si Va,繼續前進,继续前进,계속 나아가자,Naprzód Ruszamy,Вперед і Тільки Вперед,Voorwaarts Gaan Wij,İleri Devam Ediyoruz
L_QUESTDESC_ONWARDWEGO,,Speak with Everett again.,エヴェレットにもう一度話しかける。,Sprich erneut mit Everett.,Parlez à nouveau avec Everett.,Habla con Everett de nuevo.,Fale com Everett novamente.,Поговорите с Эвереттом снова.,Parla di nuovo con Everett.,再次與艾弗雷特交談。,再次与埃弗雷特交谈。,에버렛과 다시 대화하세요.,Porozmawiaj ponownie z Everettem.,Поговоріть з Евереттом знову.,Spreek opnieuw met Everett.,Everett ile tekrar konuş.
L_ITEMREQ_ONWARDWEGO,,,,,,,,,,,,,,,,
L_QUESTNAME_DESTINATION:FROSTBITECAVERNS,,Destination: Frostbite Caverns,目的地：フロストバイト洞窟,Ziel: Frostbiss-Höhlen,Destination : Cavernes du Gel Mordant,Destino: Cavernas Escarcha,Destino: Cavernas Gélidas,Пункт назначения: Морозные Пещеры,Destinazione: Caverne Gelide,目的地：霜咬洞窟,目的地：寒霜洞穴,목적지: 서리물림 동굴,Cel podróży: Lodowe Jaskinie,Пункт призначення: Морозні Печери,Bestemming: Frostbite Caverns,Varış Noktası: Ayazbuz Mağaraları
L_QUESTDESC_DESTINATION:FROSTBITECAVERNS,,Travel to the Frostbite Caverns.,フロストバイト洞窟へ向かう。,Reise zu den Frostbiss-Höhlen.,Voyagez jusqu'aux Cavernes du Gel Mordant.,Viaja a las Cavernas Escarcha.,Viaje para as Cavernas Congelantes.,Отправляйтесь в Морозные Пещеры.,Viaggia fino alle Caverne Mordighiaccio.,前往霜咬洞穴。,前往寒霜洞穴。,서리물림 동굴로 이동하세요.,Udaj się do Mroźnych Jaskiń.,Вирушіть до Морозних Печер.,Reis naar de Vrieskoudegrotten.,Buz Isırığı Mağaraları'na seyahat et.
L_ITEMREQ_DESTINATION:FROSTBITECAVERNS,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFFROST,,God of Frost,氷の神,Gott des Frosts,Dieu du Gel,Dios del Hielo,Deus do Gelo,Бог Мороза,Dio del Gelo,冰霜之神,霜冻之神,서리의 신,Bóg Mrozu,Бог Морозу,God van Vorst,Buz Tanrısı
L_QUESTDESC_GODOFFROST,,Find Azural's altar in this realm.,アズラルの祭壇をこの世界で見つけなさい。,Finde Azurals Altar in diesem Reich.,Trouvez l'autel d'Azural dans ce royaume.,Encuentra el altar de Azural en este reino.,Encontre o altar de Azural neste reino.,Найдите алтарь Азурала в этом мире.,Trova l'altare di Azural in questo regno.,在這個領域中尋找亞祖拉爾的祭壇。,在这个领域中寻找阿祖拉的祭坛。,이 영역에서 아주랄의 제단을 찾으세요.,Znajdź ołtarz Azurala w tym wymiarze.,Знайдіть вівтар Азурала в цьому світі.,Vind Azural's altaar in dit rijk.,Azural'ın sunağını bu diyarda bul.
L_ITEMREQ_GODOFFROST,,,,,,,,,,,,,,,,
L_QUESTNAME_MYRTLETHE...CRUNCHER,,Myrtle the... Cruncher,マートル・ザ・クランチャー,Myrtle die... Knirscherin,Myrtle la... Broyeuse,Myrtle la... Trituradora,Myrtle a... Trituradora,Миртл... Хрустящая,Myrtle la... Schiacciatrice,默特爾這個...嚼碎者,粉碎者……默特尔,먹보 머틀,Myrtle... Miażdżycielka,Міртл... Хрустик,Myrtle de... Krakker,Myrtle... Çiğneyici
L_QUESTDESC_MYRTLETHE...CRUNCHER,,Find and defeat Myrtle at Realm Depth 6.,レルム深度6でマートルを見つけて倒せ。,Finde und besiege Myrtle in Reichtiefe 6.,Trouvez et battez Myrtle à la Profondeur du Royaume 6.,Encuentra y derrota a Myrtle en la Profundidad del Reino 6.,Encontre e derrote Myrtle na Profundidade do Reino 6.,Найдите и победите Миртл на Глубине Царства 6.,Trova e sconfiggi Myrtle alla Profondità del Regno 6.,在領域深度 6 找到並擊敗默特爾。,在领域深度6找到并击败默特尔。,영역 깊이 6에서 머틀을 찾아 물리치세요.,Znajdź i pokonaj Myrtle na Głębokości Krainy 6.,Знайдіть і перемогіть Міртл на Глибині Світу 6.,Vind en versla Myrtle op Rijksdiepte 6.,Katman Derinliği 6'da Myrtle'ı bul ve yen.
L_ITEMREQ_MYRTLETHE...CRUNCHER,,,,,,,,,,,,,,,,
L_QUESTNAME_TIMEFORWORK,,Time For Work,仕事の時間,Zeit für Arbeit,L'Heure du Travail,Hora de Trabajar,Hora de Trabalhar,Время Работать,Ora di Lavorare,工作時間,工作时间,일할 시간,Czas na Pracę,Час Працювати,Tijd Voor Werk,İş Zamanı
L_QUESTDESC_TIMEFORWORK,,Return to Everett.,エヴェレットに戻る。,Kehre zu Everett zurück.,Retournez à Everett.,Regresa a Everett.,Retorne para Everett.,Вернуться к Эверетту.,Torna da Everett.,返回艾弗雷特。,返回埃弗雷特。,에버렛에게 돌아가기.,Wróć do Everetta.,Повернутися до Еверетта.,Keer terug naar Everett.,Everett'e dön.
L_ITEMREQ_TIMEFORWORK,,,,,,,,,,,,,,,,
L_QUESTNAME_ALLABOUTPROJECTS,,All About Projects,プロジェクトについて,Alles über Projekte,Tout sur les projets,Todo Sobre Proyectos,Tudo Sobre Projetos,Всё о проектах,Tutto Sui Progetti,專案全解析,关于工程的一切,프로젝트에 관한 모든 것,Wszystko o Projektach,Все про проєкти,Alles Over Projecten,Projeler Hakkında Her Şey
L_QUESTDESC_ALLABOUTPROJECTS,,Speak with Everett to learn about Projects.,エヴェレットと話してプロジェクトについて学びましょう。,"Sprich mit Everett, um mehr über Projekte zu erfahren.",Parlez à Everett pour en savoir plus sur les Projets.,Habla con Everett para aprender sobre Proyectos.,Fale com Everett para aprender sobre Projetos.,"Поговорите с Эвереттом, чтобы узнать о Проектах.",Parla con Everett per saperne di più sui Progetti.,與艾弗雷特交談以了解專案。,与埃弗雷特交谈以了解工程。,프로젝트에 대해 알아보려면 에버렛과 대화하세요.,"Porozmawiaj z Everettem, aby dowiedzieć się o Projektach.","Поговоріть з Евереттом, щоб дізнатися про Проєкти.",Praat met Everett om meer te leren over Projecten.,Projeler hakkında bilgi almak için Everett ile konuş.
L_ITEMREQ_ALLABOUTPROJECTS,,,,,,,,,,,,,,,,
L_QUESTNAME_MYFIRSTPROJECT,,My First Project,マイファーストプロジェクト,Mein erstes Projekt,Mon Premier Projet,Mi Primer Proyecto,Meu Primeiro Projeto,Мой Первый Проект,Il Mio Primo Progetto,我的第一個專案,我的第一个工程,나의 첫 프로젝트,Mój Pierwszy Projekt,Мій Перший Проект,Mijn Eerste Project,İlk Projem
L_QUESTDESC_MYFIRSTPROJECT,,Speak with Everett and start the Blacksmith (Rank 2) project.,エヴェレットと話して、鍛冶屋（ランク2）プロジェクトを開始する。,Sprich mit Everett und starte das Schmied-Projekt (Rang 2).,Parlez à Everett et commencez le projet de Forgeron (Rang 2).,Habla con Everett e inicia el proyecto de Herrero (Rango 2).,Fale com Everett e inicie o projeto de Ferreiro (Nível 2).,Поговорите с Эвереттом и начните проект Кузнец (Ранг 2).,Parla con Everett e inizia il progetto Fabbro (Grado 2).,與艾弗雷特交談並開始鐵匠（等級2）項目。,与埃弗雷特交谈并开始铁匠（等级2）工程。,에버렛과 대화하여 대장장이(2등급) 프로젝트를 시작하세요.,Porozmawiaj z Everettem i rozpocznij projekt Kowal (Ranga 2).,Поговоріть з Евереттом і почніть проєкт Коваль (Ранг 2).,Praat met Everett en start het Smid (Rang 2) project.,Everett ile konuş ve Demirci (Seviye 2) projesini başlat.
L_ITEMREQ_MYFIRSTPROJECT,,,,,,,,,,,,,,,,
L_QUESTNAME_DESTINATION:CAUSTICREACTOR,,Destination: Caustic Reactor,目的地：腐食炉心,Ziel: Ätzender Reaktor,Destination : Réacteur Caustique,Destino: Reactor Cáustico,Destino: Reator Cáustico,Пункт назначения: Едкий Реактор,Destinazione: Reattore Caustico,目的地：腐蝕反應爐,目的地：腐蚀性反应堆,목적지: 부식성 원자로,Cel: Reaktor Żrący,Пункт призначення: Каустичний реактор,Bestemming: Bijtende Reactor,Hedef: Kostik Reaktör
L_QUESTDESC_DESTINATION:CAUSTICREACTOR,,Travel to the Caustic Reactor.,腐食炉へ向かう。,Reise zum Ätzenden Reaktor.,Rendez-vous au Réacteur Caustique.,Viaja al Reactor Cáustico.,Viaje para o Reator Cáustico.,Отправляйтесь к Едкому Реактору.,Viaggia verso il Reattore Caustico.,前往腐蝕反應堆。,前往腐蚀性反应堆。,부식성 원자로로 이동하세요.,Udaj się do Reaktora Żrącego.,Вирушайте до Каустичного Реактора.,Reis naar de Bijtende Reactor.,Kostik Reaktöre git.
L_ITEMREQ_DESTINATION:CAUSTICREACTOR,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFDISCORD,,God of Discord,混沌の神,Gott der Zwietracht,Dieu de la Discorde,Dios de la Discordia,Deus da Discórdia,Бог Раздора,Dio della Discordia,混亂之神,纷争之神,불화의 신,Bóg Niezgody,Бог Розбрату,God van Tweedracht,Uyumsuzluk Tanrısı
L_QUESTDESC_GODOFDISCORD,,Find Venedon's altar in this realm.,ヴェネドンの祭壇をこの世界で見つけなさい。,Finde Venedons Altar in diesem Reich.,Trouvez l'autel de Venedon dans ce royaume.,Encuentra el altar de Venedon en este reino.,Encontre o altar de Venedon neste reino.,Найдите алтарь Венедона в этом мире.,Trova l'altare di Venedon in questo regno.,在這個領域中尋找維尼頓的祭壇。,在这个领域中寻找维内多的祭坛。,이 영역에서 베네돈의 제단을 찾으세요.,Znajdź ołtarz Venedona w tym wymiarze.,Знайдіть вівтар Венедона в цьому світі.,Vind Venedon's altaar in dit rijk.,Venedon'un sunağını bu diyarda bul.
L_ITEMREQ_GODOFDISCORD,,,,,,,,,,,,,,,,
L_QUESTNAME_PUMPKINPIEHAIRCUTTEDFREAK,,Pumpkin Pie Haircutted Freak,パンプキンパイ頭の変人,Kürbiskuchen-Haarschnitt-Freak,Taré à la Coupe en Tarte à la Citrouille,Fenómeno con Corte de Pelo de Pastel de Calabaza,Aberração de Cabelo Cortado em Torta de Abóbora,Чудак с Прической под Тыквенный Пирог,Stramboide con Taglio di Capelli a Torta di Zucca,南瓜派髮型的怪胎,南瓜派发型怪胎,호박 파이 헤어컷 괴짜,Dziwak z Fryzurą jak Dyniowy Placek,"Чудак з Зачіскою ""Гарбузовий Пиріг""",Pompoentaart Kapsel Freak,Balkabağı Pastası Saç Kesimli Ucube
L_QUESTDESC_PUMPKINPIEHAIRCUTTEDFREAK,,Find and defeat Loid at Realm Depth 9.,ロイドを見つけて、領域深度9で倒せ。,Finde und besiege Loid in Reichtiefe 9.,Trouvez et battez Loid à la Profondeur du Royaume 9.,Encuentra y derrota a Loid en la Profundidad del Reino 9.,Encontre e derrote Loid na Profundidade 9 do Reino.,Найдите и победите Лоида на Глубине Мира 9.,Trova e sconfiggi Loid alla Profondità del Regno 9.,在境域深度9找到並擊敗洛伊德。,在领域深度9找到并击败洛伊德。,영역 깊이 9에서 로이드를 찾아 물리치세요.,Znajdź i pokonaj Loida na Głębokości Krainy 9.,Знайдіть і перемогіть Лоїда на Глибині Світу 9.,Vind en versla Loid op Rijkdiepte 9.,Alem Derinliği 9'da Loid'u bul ve yen.
L_ITEMREQ_PUMPKINPIEHAIRCUTTEDFREAK,,,,,,,,,,,,,,,,
L_QUESTNAME_ATRIUMPHANTRETURN,,A Triumphant Return,凱旋,Ein triumphaler Rückkehr,Un Retour Triomphal,Un Regreso Triunfal,Um Retorno Triunfante,Триумфальное возвращение,Un Ritorno Trionfale,凱旋歸來,凯旋,승리의 귀환,Triumfalny Powrót,Тріумфальне повернення,Een Triomfantelijke Terugkeer,Muzaffer Bir Dönüş
L_QUESTDESC_ATRIUMPHANTRETURN,,Return to Everett.,エヴェレットに戻る。,Kehre zu Everett zurück.,Retournez à Everett.,Regresa a Everett.,Retorne para Everett.,Вернуться к Эверетту.,Torna da Everett.,返回艾弗雷特。,返回埃弗雷特。,에버렛에게 돌아가기.,Wróć do Everetta.,Повернутися до Еверетта.,Keer terug naar Everett.,Everett'e dön.
L_ITEMREQ_ATRIUMPHANTRETURN,,,,,,,,,,,,,,,,
L_QUESTNAME_DECORATOREXTRAORDINAIRE,,Decorator Extraordinaire,超一流の装飾師,Außergewöhnlicher Dekorateur,Décorateur Extraordinaire,Decorador Extraordinario,Decorador Extraordinário,Выдающийся Декоратор,Decoratore Straordinario,非凡裝飾師,非凡装饰师,비범한 장식가,Nadzwyczajny Dekorator,Неперевершений Декоратор,Buitengewone Decorateur,Olağanüstü Dekoratör
L_QUESTDESC_DECORATOREXTRAORDINAIRE,,Switch to Decoration Mode and place the Fusion Station somewhere in your castle.,デコレーションモードに切り替えて、城のどこかにフュージョンステーションを設置してください。,Wechsle in den Dekorationsmodus und platziere die Fusionsstation irgendwo in deinem Schloss.,Passez en mode Décoration et placez la Station de Fusion quelque part dans votre château.,Cambia al Modo de Decoración y coloca la Estación de Fusión en algún lugar de tu castillo.,Mude para o Modo de Decoração e coloque a Estação de Fusão em algum lugar do seu castelo.,Переключитесь в режим украшения и разместите Станцию Слияния где-нибудь в вашем замке.,Passa alla Modalità Decorazione e posiziona la Stazione di Fusione da qualche parte nel tuo castello.,切換到裝飾模式，並在你的城堡中放置融合站。,切换到装饰模式，并在你的城堡中放置融合站。,장식 모드로 전환하고 성 어딘가에 융합 스테이션을 배치하세요.,Przełącz się na Tryb Dekoracji i umieść Stację Fuzji gdzieś w swoim zamku.,Перейдіть у режим декорування та розмістіть Станцію злиття десь у вашому замку.,Schakel over naar Decoratiemodus en plaats het Fusiestation ergens in je kasteel.,Dekorasyon Moduna geçin ve Füzyon İstasyonunu kalenizin bir yerine yerleştirin.
L_ITEMREQ_DECORATOREXTRAORDINAIRE,,,,,,,,,,,,,,,,
L_QUESTNAME_ALMOSTTHERE...,,Almost There...,もう少しで…,Fast geschafft...,Presque là...,Casi allí...,Quase lá...,Почти готово...,Quasi arrivati...,就快到了...,快完成了……,거의 다 왔어...,Już prawie...,Майже там...,Bijna daar...,Neredeyse Orada...
L_QUESTDESC_ALMOSTTHERE...,,Exit Decoration Mode and speak with Everett.,装飾モードを終了し、エベレットと話す。,Verlasse den Dekorationsmodus und sprich mit Everett.,Quitter le mode décoration et parler à Everett.,Sal del Modo de Decoración y habla con Everett.,Saia do Modo de Decoração e fale com Everett.,Выйдите из режима украшения и поговорите с Эвереттом.,Esci dalla Modalità Decorazione e parla con Everett.,退出裝飾模式並與艾弗雷特交談。,退出装饰模式并与埃弗雷特交谈。,장식 모드를 종료하고 에버렛과 대화하세요.,Wyjdź z trybu dekoracji i porozmawiaj z Everettem.,Вийдіть з режиму прикрашання та поговоріть з Евереттом.,Verlaat Decoratiemodus en spreek met Everett.,Dekorasyon Modundan çık ve Everett ile konuş.
L_ITEMREQ_ALMOSTTHERE...,,,,,,,,,,,,,,,,
L_QUESTNAME_DESTINATION:TITAN'SWOUND,,Destination: Titan's Wound,目的地：タイタンの傷跡,Ziel: Titanenwunde,Destination : Blessure du Titan,Destino: Herida del Titán,Destino: Ferida do Titã,Пункт назначения: Рана Титана,Destinazione: Ferita del Titano,目的地：泰坦之傷,目的地：泰坦之伤,목적지: 타이탄의 상처,Cel podróży: Rana Tytana,Пункт призначення: Рана Титана,Bestemming: Titanenwond,Hedef: Titan'ın Yarası
L_QUESTDESC_DESTINATION:TITAN'SWOUND,,Travel to the Titan's Wound.,タイタンの傷跡へ向かう。,Reise zur Titanenwunde.,Rendez-vous à la Blessure du Titan.,Viaja a la Herida del Titán.,Viaje até a Ferida do Titã.,Отправляйтесь к Ране Титана.,Viaggia fino alla Ferita del Titano.,前往泰坦之傷。,前往泰坦之伤。,타이탄의 상처로 이동하세요.,Udaj się do Rany Tytana.,Вирушіть до Рани Титана.,Reis naar de Wond van de Titaan.,Titan'ın Yarası'na seyahat et.
L_ITEMREQ_DESTINATION:TITAN'SWOUND,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFBLOOD,,God of Blood,血の神,Gott des Blutes,Dieu du Sang,Dios de Sangre,Deus do Sangue,Бог Крови,Dio del Sangue,血神,鲜血之神,피의 신,Bóg Krwi,Бог Крові,God van Bloed,Kan Tanrısı
L_QUESTDESC_GODOFBLOOD,,Find Mortem's altar in this realm.,モーテムの祭壇をこの世界で見つけなさい。,Finde Mortems Altar in diesem Reich.,Trouvez l'autel de Mortem dans ce royaume.,Encuentra el altar de Mortem en este reino.,Encontre o altar de Mortem neste reino.,Найдите алтарь Мортема в этом мире.,Trova l'altare di Mortem in questo regno.,在這個領域中尋找莫特姆的祭壇。,在这个领域中寻找莫特姆的祭坛。,이 영역에서 모르템의 제단을 찾으세요.,Znajdź ołtarz Mortema w tym wymiarze.,Знайдіть вівтар Мортема в цьому світі.,Vind Mortem's altaar in dit rijk.,Mortem'in sunağını bu diyarda bul.
L_ITEMREQ_GODOFBLOOD,,,,,,,,,,,,,,,,
L_QUESTNAME_QUESTFORTHYCATER-COUSINS,,Quest For Thy Cater-cousins,汝の遠縁者を求めて,Quest nach deinen Vettern,Quête Pour Tes Cousins Éloignés,Búsqueda De Tus Primos Lejanos,Busca Por Teus Primos Distantes,Поиск Твоих Дальних Родичей,Ricerca Dei Tuoi Cugini Lontani,尋找汝之遠親,寻找汝之亲眷,네 친척들을 찾아서,Poszukiwanie Twych Dalekich Krewnych,Пошуки Твоїх Далеких Родичів,Queeste Voor Uw Verre Verwanten,Senin Uzak Akrabaların İçin Görev
L_QUESTDESC_QUESTFORTHYCATER-COUSINS,,Find Hebron and Damaos.,ヘブロンとダマオスを見つけろ。,Finde Hebron und Damaos.,Trouvez Hebron et Damaos.,Encuentra a Hebron y Damaos.,Encontre Hebron e Damaos.,Найдите Хеброна и Дамаоса.,Trova Hebron e Damaos.,找到赫布隆和達瑪歐斯。,找到赫布隆和达玛欧斯。,헤브론과 다마오스를 찾으세요.,Znajdź Hebrona i Damaosa.,Знайдіть Геброна та Дамаоса.,Vind Hebron en Damaos.,Hebron ve Damaos'u bul.
L_ITEMREQ_QUESTFORTHYCATER-COUSINS,,,,,,,,,,,,,,,,
L_QUESTNAME_MIXEDFEELINGS,,Mixed Feelings,複雑な感情,Gemischte Gefühle,Sentiments mitigés,Sentimientos Encontrados,Sentimentos Mistos,Смешанные чувства,Sentimenti Contrastanti,複雜的心情,复杂情感,복잡한 감정,Mieszane Uczucia,Змішані почуття,Gemengde Gevoelens,Karmaşık Duygular
L_QUESTDESC_MIXEDFEELINGS,,Return to Everett.,エヴェレットに戻る。,Kehre zu Everett zurück.,Retournez à Everett.,Regresa a Everett.,Retorne para Everett.,Вернуться к Эверетту.,Torna da Everett.,返回艾弗雷特。,返回埃弗雷特。,에버렛에게 돌아가기.,Wróć do Everetta.,Повернутися до Еверетта.,Keer terug naar Everett.,Everett'e dön.
L_ITEMREQ_MIXEDFEELINGS,,,,,,,,,,,,,,,,
