Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_OW_FLUTE,,"You pick up the pipes and play a little tune. Unfortunately, your complete lack of musical talent appears to have attracted the attention of some nearby creatures.\n\nThe creatures attack!",パイプを拾って小さな曲を奏でてみた。残念ながら、あなたの音楽的才能の完全な欠如が近くの生物の注意を引いてしまったようだ。\n\n生物が襲いかかってきた！,Du nimmst die Pfeifen auf und spielst eine kleine Melodie. Leider scheint dein völliger Mangel an musikalischem Talent die Aufmerksamkeit einiger Kreaturen in der Nähe auf dich gezogen zu haben.\n\nDie Kreaturen greifen an!,"Vous ramassez les tuyaux et jouez un petit air. Malheureusement, votre manque total de talent musical semble avoir attiré l'attention de quelques créatures à proximité.\n\nLes créatures attaquent !","Recoges las flautas y tocas una pequeña melodía. Desafortunadamente, tu completa falta de talento musical parece haber atraído la atención de algunas criaturas cercanas.\n\nLas criaturas atacan!","Você pega as flautas e toca uma pequena melodia. Infelizmente, sua completa falta de talento musical parece ter atraído a atenção de algumas criaturas próximas.\n\nAs criaturas atacam!","Вы берете трубы и играете небольшую мелодию. К сожалению, ваше полное отсутствие музыкального таланта, похоже, привлекло внимание некоторых существ поблизости.\n\nСущества атакуют!","Raccogli i flauti e suoni una piccola melodia. Sfortunatamente, la tua totale mancanza di talento musicale sembra aver attirato l'attenzione di alcune creature nelle vicinanze.\n\nLe creature attaccano!",你拿起管子吹奏了一段小曲。不幸的是，你完全缺乏音樂天賦的表現似乎吸引了附近一些生物的注意。\n\n這些生物發動攻擊！,你捡起管子吹了一段小曲。不幸的是，你完全缺乏音乐天赋的表演似乎引起了附近一些生物的注意。\n\n这些生物发起了攻击！,"당신은 파이프를 집어들고 작은 멜로디를 연주합니다. 불행히도, 당신의 완전한 음악적 재능 부족이 근처에 있던 몇몇 생물체들의 주의를 끌어버린 것 같습니다.\n\n생물체들이 공격합니다!","Podnosisz piszczałki i grasz małą melodyjkę. Niestety, twój całkowity brak talentu muzycznego najwyraźniej przyciągnął uwagę pobliskich stworzeń.\n\nStworzenia atakują!","Ви підбираєте труби і граєте невелику мелодію. На жаль, ваша повна відсутність музичного таланту, здається, привернула увагу деяких істот поблизу.\n\nІстоти атакують!",Je pakt de pijpen op en speelt een klein deuntje. Helaas lijkt je volledige gebrek aan muzikaal talent de aandacht te hebben getrokken van enkele nabije wezens.\n\nDe wezens vallen aan!,"Boruları alıp küçük bir melodi çalıyorsun. Ne yazık ki, müzikal yeteneğinin tamamen eksik olması yakındaki bazı yaratıkların dikkatini çekmiş gibi görünüyor.\n\nYaratıklar saldırıyor!"
L_OW_SHADOWMIRROR,,"You gaze into the mirror. Strangely enough, you don't see your own reflection, but a group of hostile creatures.\n\nThe creatures attack!",鏡を覗き込む。奇妙なことに、自分の姿は映っておらず、敵意に満ちた生物の群れが見える。\n\n生物たちが襲いかかってきた！,"Du blickst in den Spiegel. Seltsamerweise siehst du nicht dein eigenes Spiegelbild, sondern eine Gruppe feindseliger Kreaturen.\n\nDie Kreaturen greifen an!","Tu regardes dans le miroir. Étrangement, tu ne vois pas ton propre reflet, mais un groupe de créatures hostiles.\n\nLes créatures attaquent !","Miras en el espejo. Extrañamente, no ves tu propio reflejo, sino un grupo de criaturas hostiles.\n\nLas criaturas atacan!","Você olha para o espelho. Estranhamente, não vê seu próprio reflexo, mas um grupo de criaturas hostis.\n\nAs criaturas atacam!","Вы смотрите в зеркало. Как ни странно, вы не видите своего отражения, а группу враждебных существ.\n\nСущества нападают!","Guardi nello specchio. Stranamente, non vedi il tuo riflesso, ma un gruppo di creature ostili.\n\nLe creature attaccano!",你凝視著鏡子。奇怪的是，你並沒有看到自己的倒影，而是一群充滿敵意的生物。\n\n這些生物發動攻擊！,你凝视着镜子。奇怪的是，你没有看到自己的倒影，而是看到了一群敌对的生物。\n\n这些生物发起了攻击！,"거울을 들여다봅니다. 이상하게도, 당신의 모습이 비치지 않고 적대적인 생물들의 무리가 보입니다.\n\n생물들이 공격해옵니다!","Spoglądasz w lustro. Co dziwne, nie widzisz własnego odbicia, lecz grupę wrogich stworzeń.\n\nStworzenia atakują!","Ви вдивляєтесь у дзеркало. Як не дивно, ви не бачите власного відображення, а групу ворожих істот.\n\nІстоти атакують!","Je staart in de spiegel. Vreemd genoeg zie je niet je eigen spiegelbeeld, maar een groep vijandige wezens.\n\nDe wezens vallen aan!","Aynaya bakıyorsun. Garip bir şekilde, kendi yansımanı değil, düşmanca bir yaratık grubunu görüyorsun.\n\nYaratıklar saldırıyor!"
L_OW_BLOODEFFIGY,,"The effigy appears to be dead, and yet alive at the same time. It seems to be enchanted by some sort of dark force. But what could be the source of such magic?\n\nIn answer to your question, you turn around to find a group of angry-looking creatures approaching you. The creatures attack!",人形は死んでいるようでありながら、同時に生きているようにも見える。何か暗黒の力によって魔法をかけられているようだ。しかし、そのような魔法の源は何なのだろうか？\n\nその疑問への答えとして、振り返ると怒り狂った生物の一団があなたに近づいてくるのが見える。生物たちが襲いかかってきた！,"Die Puppe scheint tot zu sein und doch gleichzeitig lebendig. Sie scheint von einer Art dunkler Kraft verzaubert zu sein. Aber was könnte die Quelle solcher Magie sein?\n\nAls Antwort auf deine Frage drehst du dich um und entdeckst eine Gruppe zornig aussehender Kreaturen, die sich dir nähern. Die Kreaturen greifen an!","L'effigie semble être morte, et pourtant vivante en même temps. Elle paraît être enchantée par une sorte de force obscure. Mais quelle pourrait être la source d'une telle magie ?\n\nEn réponse à votre question, vous vous retournez pour découvrir un groupe de créatures à l'air furieux qui s'approchent de vous. Les créatures attaquent !","La efigie parece estar muerta y, sin embargo, viva al mismo tiempo. Parece estar encantada por algún tipo de fuerza oscura. Pero, ¿cuál podría ser la fuente de tal magia?\n\nEn respuesta a tu pregunta, te das la vuelta para encontrar un grupo de criaturas de aspecto furioso acercándose a ti. ¡Las criaturas atacan!","A efígie parece estar morta, e ainda assim viva ao mesmo tempo. Parece estar encantada por algum tipo de força sombria. Mas qual poderia ser a fonte de tal magia?\n\nEm resposta à sua pergunta, você se vira e encontra um grupo de criaturas de aparência furiosa se aproximando. As criaturas atacam!","Истукан кажется мертвым, и в то же время живым. Похоже, он заколдован какой-то темной силой. Но что может быть источником такой магии?\n\nВ ответ на свой вопрос вы оборачиваетесь и видите группу злобных существ, приближающихся к вам. Существа нападают!","L'effigie sembra essere morta, eppure viva allo stesso tempo. Sembra essere incantata da una sorta di forza oscura. Ma quale potrebbe essere la fonte di tale magia?\n\nIn risposta alla tua domanda, ti giri e trovi un gruppo di creature dall'aspetto minaccioso che si avvicinano. Le creature attaccano!",這個雕像看起來既死亡又活著。它似乎被某種黑暗力量所附身。但這種魔法的來源會是什麼呢？\n\n正當你思考這個問題時，你轉身發現一群看起來憤怒的生物正向你靠近。這些生物發動攻擊！,这个雕像看起来既死亡又活着。它似乎被某种黑暗力量所附魔。但这种魔法的源头会是什么呢？\n\n正当你思考这个问题时，你转身发现一群看起来愤怒的生物正向你靠近。这些生物发起了攻击！,이 인형은 죽은 것 같으면서도 동시에 살아있는 것처럼 보입니다. 어떤 어둠의 힘에 의해 마법이 걸린 것 같습니다. 하지만 이런 마법의 원천은 무엇일까요?\n\n당신의 질문에 대한 답을 찾기 위해 뒤돌아보니 분노에 찬 모습의 생물 무리가 다가오고 있습니다. 생물들이 공격해옵니다!,"Kukła wydaje się martwa, a jednocześnie żywa. Wygląda na to, że jest zaczarowana jakąś mroczną siłą. Ale co mogłoby być źródłem takiej magii?\n\nW odpowiedzi na twoje pytanie, odwracasz się i widzisz grupę groźnie wyglądających stworzeń zbliżających się do ciebie. Stworzenia atakują!","Ця подоба здається мертвою, і водночас живою. Схоже, вона зачарована якоюсь темною силою. Але що може бути джерелом такої магії?\n\nУ відповідь на ваше запитання, ви обертаєтесь і бачите групу розлючених істот, що наближаються до вас. Істоти атакують!","De beeltenis lijkt dood te zijn, en toch tegelijkertijd levend. Het lijkt betoverd te zijn door een soort duistere kracht. Maar wat zou de bron van dergelijke magie kunnen zijn?\n\nAls antwoord op je vraag draai je je om en zie je een groep boos uitziende wezens op je afkomen. De wezens vallen aan!","Heykel hem ölü hem de aynı anda canlı görünüyor. Bir tür karanlık güç tarafından büyülenmiş gibi. Ama böyle bir büyünün kaynağı ne olabilir?\n\nSorunun cevabı olarak, arkana döndüğünde sana doğru yaklaşan öfkeli görünümlü yaratıklar grubuyla karşılaşırsın. Yaratıklar saldırıyor!"
L_OW_BRAIN,,"The pulsing, throbbing brain captivates the entirety of your attention. After an indeterminable amount of time, something tickles your conscience and snaps your mind back to reality.\n\nYou turn around and are startled to see a group of creatures preparing to attack you.",脈打ち、脈動する脳があなたの注意を完全に捉えている。測り知れない時間が経過した後、何かがあなたの良心をくすぐり、あなたの心を現実に引き戻す。\n\nあなたが振り向くと、攻撃の準備をしている生物の群れを見て驚愕する。,"Das pulsierende, pochende Gehirn fesselt deine gesamte Aufmerksamkeit. Nach einer unbestimmbaren Zeitspanne kitzelt etwas dein Bewusstsein und bringt deinen Verstand zurück in die Realität.\n\nDu drehst dich um und erschrickst, als du eine Gruppe von Kreaturen siehst, die sich darauf vorbereiten, dich anzugreifen.","Le cerveau palpitant et pulsant captive toute votre attention. Après un temps indéterminable, quelque chose titille votre conscience et ramène brusquement votre esprit à la réalité.\n\nVous vous retournez et êtes surpris de voir un groupe de créatures qui se préparent à vous attaquer.","El cerebro pulsante y palpitante cautiva toda tu atención. Después de un tiempo indeterminado, algo cosquillea tu conciencia y devuelve tu mente a la realidad.\n\nTe das la vuelta y te sobresaltas al ver a un grupo de criaturas preparándose para atacarte.","O cérebro pulsante e palpitante cativa toda a sua atenção. Após um período indeterminável de tempo, algo cutuca sua consciência e traz sua mente de volta à realidade.\n\nVocê se vira e fica assustado ao ver um grupo de criaturas se preparando para atacá-lo.","Пульсирующий, трепещущий мозг полностью захватывает все ваше внимание. После неопределенного количества времени что-то щекочет ваше сознание и возвращает ваш разум к реальности.\n\nВы оборачиваетесь и с испугом обнаруживаете группу существ, готовящихся напасть на вас.","Il cervello pulsante e palpitante cattura interamente la tua attenzione. Dopo un periodo di tempo indeterminabile, qualcosa solletica la tua coscienza e riporta la tua mente alla realtà.\n\nTi giri e sei spaventato nel vedere un gruppo di creature che si preparano ad attaccarti.",那顫動、搏動的大腦完全吸引了你的注意力。經過一段無法確定的時間後，某種東西觸動了你的意識，將你的思緒拉回現實。\n\n你轉過身，驚訝地發現一群生物正準備攻擊你。,跳动、搏动的大脑完全吸引了你的注意力。在一段无法确定的时间后，某种东西触动了你的意识，将你的思绪拉回现实。\n\n你转过身，惊讶地发现一群生物正准备攻击你。,"맥동하고 욱신거리는 뇌가 당신의 주의를 완전히 사로잡습니다. 알 수 없는 시간이 흐른 후, 무언가가 당신의 양심을 간질이며 당신의 정신을 현실로 돌려놓습니다.\n\n뒤돌아보니 당신을 공격하려고 준비 중인 생물 무리를 보고 깜짝 놀랍니다.","Pulsujący, tętniący mózg całkowicie pochłania twoją uwagę. Po nieokreślonym czasie, coś łaskocze twoje sumienie i przywraca twój umysł do rzeczywistości.\n\nOdwracasz się i ze zdumieniem dostrzegasz grupę stworzeń przygotowujących się do ataku na ciebie.","Пульсуючий, пульсуючий мозок повністю захоплює вашу увагу. Після невизначеної кількості часу щось лоскоче вашу свідомість і повертає ваш розум до реальності.\n\nВи обертаєтесь і вражено бачите групу істот, які готуються атакувати вас.","Het pulserende, kloppende brein neemt je volledige aandacht gevangen. Na een onbepaalbare hoeveelheid tijd kietelt iets je geweten en brengt je geest terug naar de werkelijkheid.\n\nJe draait je om en schrikt wanneer je een groep wezens ziet die zich klaarmaakt om je aan te vallen.","Titreşen, zonklayan beyin tüm dikkatini ele geçiriyor. Belirsiz bir süre sonra, bir şey vicdanını gıdıklıyor ve zihnini gerçeğe geri döndürüyor.\n\nArkanı döndüğünde, sana saldırmaya hazırlanan bir grup yaratığı görünce irkiliyorsun."
L_OW_CRUNCHERDUST,,"This is enough gem dust to enchant every Spell Gem you'll find in your lifetime! What luck!\n\nAs you start to gather the satchel of dust, it transforms into a bunch of turtles, because why the hell not?\n\nThe creatures attack!",これは一生で見つけるすべての魔法の宝石を魔法にかけるのに十分な宝石の粉です！なんて幸運なんだ！\n\n粉の袋を集め始めると、それはなぜかカメの群れに変わってしまいます！\n\n生物たちが襲いかかってきた！,"Das ist genug Zaubersteinstaub, um jeden Zauberstein zu verzaubern, den du in deinem Leben finden wirst! Was für ein Glück!\n\nAls du beginnst, den Beutel mit Staub einzusammeln, verwandelt er sich in einen Haufen Schildkröten, weil warum zum Teufel nicht?\n\nDie Kreaturen greifen an!","C'est assez de poussière de gemme pour enchanter chaque Gemme de Sort que vous trouverez de votre vivant ! Quelle chance !\n\nAlors que vous commencez à ramasser la sacoche de poussière, elle se transforme en un tas de tortues, parce que pourquoi pas, bordel ?\n\nLes créatures attaquent !","Este es suficiente polvo de gema para encantar cada Gema de Hechizo que encontrarás en toda tu vida. ¡Qué suerte!\n\nMientras empiezas a recoger la bolsa de polvo, se transforma en un montón de tortugas, porque ¿por qué diablos no?\n\n¡Las criaturas atacan!","Este é pó de gema suficiente para encantar todas as Gemas de Feitiço que você encontrará em sua vida! Que sorte!\n\nQuando você começa a recolher o saco de pó, ele se transforma em um monte de tartarugas, porque por que diabos não?\n\nAs criaturas atacam!","Это достаточно пыли самоцветов, чтобы зачаровать каждый Магический Самоцвет, который ты найдёшь за всю свою жизнь! Какая удача!\n\nКогда ты начинаешь собирать мешочек с пылью, он превращается в кучу черепах, потому что почему бы и нет, чёрт возьми?\n\nСоздания атакуют!","Questa è abbastanza polvere di gemme da incantare ogni Gemma Incantesimo che troverai nella tua vita! Che fortuna!\n\nMentre inizi a raccogliere la sacca di polvere, si trasforma in un gruppo di tartarughe, perché perché diavolo no?\n\nLe creature attaccano!",這是足夠的寶石粉末，可以為你一生中找到的每一顆法術寶石附魔！真是好運！\n\n當你開始收集這袋粉末時，它變成了一群烏龜，因為為什麼不呢？\n\n這些生物發動攻擊！,这是足够的宝石粉末，可以附魔你一生中找到的每一颗法术宝石！真是太幸运了！\n\n当你开始收集这袋粉末时，它变成了一堆乌龟，因为为什么不呢？\n\n这些生物发起了攻击！,"평생 동안 찾게 될 모든 주문 보석을 마법으로 부여할 수 있을 만큼의 보석 가루입니다! 정말 운이 좋군요!\n\n가루 주머니를 모으기 시작하자, 그것이 거북이 무리로 변해버립니다. 왜냐고요? 그냥 그런 거죠, 뭐!\n\n생물들이 공격해옵니다!","To wystarczająca ilość pyłu klejnotów, by zaczarować każdy Klejnot Zaklęć, jaki znajdziesz w swoim życiu! Co za szczęście!\n\nKiedy zaczynasz zbierać sakiewkę pyłu, zamienia się ona w grupę żółwi, bo czemu by nie?\n\nStworzenia atakują!","Це достатньо пилу самоцвітів, щоб зачарувати кожен Магічний Самоцвіт, який ти знайдеш за все своє життя! Яке щастя!\n\nКоли ти починаєш збирати мішечок з пилом, він перетворюється на купу черепах, бо якого біса ні?\n\nІстоти атакують!","Dit is genoeg edelsteenstof om elke Spreuksteen die je in je leven zult vinden te betoveren! Wat een geluk!\n\nZodra je de buidel met stof begint te verzamelen, verandert het in een hoop schildpadden, want waarom verdomme niet?\n\nDe wezens vallen aan!","Bu, hayatın boyunca bulacağın her Büyü Mücevherini büyülemek için yeterli mücevher tozu! Ne şans!\n\nToz kesesini toplamaya başladığında, neden olmasın ki diye bir sürü kaplumbağaya dönüşüyor?\n\nYaratıklar saldırıyor!"
L_OW_WISPS,,"Upon your approach, what appeared to be a cute little blue thing sprouted vicious teeth and began growling at you. It also summoned a pack of equally angry-looking creatures to its side.\n\nThe creatures attack!",あなたが近づくと、かわいらしい青い生き物に見えたものが突然鋭い歯を剥き出しにして、あなたに向かって唸り始めた。さらに、同じように怒り狂った仲間の群れを呼び寄せた。\n\n生物たちが襲いかかってきた！,"Bei deiner Annäherung entpuppte sich das, was wie ein niedliches kleines blaues Ding aussah, mit bösartigen Zähnen und begann, dich anzuknurren. Es rief auch ein Rudel ebenso wütend aussehender Kreaturen an seine Seite.\n\nDie Kreaturen greifen an!","À votre approche, ce qui semblait être une mignonne petite chose bleue a soudain dévoilé des dents féroces et s'est mise à grogner contre vous. Elle a également invoqué une meute de créatures à l'air tout aussi menaçant à ses côtés.\n\nLes créatures attaquent !","Al acercarte, lo que parecía ser una pequeña y adorable cosa azul mostró unos dientes feroces y comenzó a gruñirte. También convocó a una manada de criaturas de aspecto igualmente furioso a su lado.\n\n¡Las criaturas atacan!","Ao se aproximar, o que parecia ser uma coisinha azul fofa revelou dentes afiados e começou a rosnar para você. Também convocou um bando de criaturas com aparência igualmente furiosa para seu lado.\n\nAs criaturas atacam!","При вашем приближении то, что казалось милым маленьким синим существом, внезапно оскалило острые зубы и начало рычать на вас. Оно также призвало стаю таких же злобно выглядящих созданий себе на помощь.\n\nСущества атакуют!","Al tuo avvicinarti, quella che sembrava una graziosa cosetta blu ha mostrato denti affilati e ha iniziato a ringhiarti contro. Ha anche evocato un branco di creature dall'aspetto altrettanto minaccioso al suo fianco.\n\nLe creature attaccano!",當你靠近時，那看似可愛的小藍色東西突然長出了兇猛的牙齒，並開始對你咆哮。它還召喚了一群同樣看起來憤怒的生物到它身邊。\n\n這些生物發動攻擊！,当你靠近时，那个看起来可爱的蓝色小东西突然长出了尖利的牙齿，并开始对你咆哮。它还召唤了一群同样看起来愤怒的生物到它身边。\n\n这些生物发起了攻击！,"당신이 다가가자, 귀여운 작은 파란 물체처럼 보였던 것이 날카로운 이빨을 드러내며 당신에게 으르렁거리기 시작했습니다. 또한 똑같이 화가 난 모습의 생물들 무리를 자신의 곁으로 소환했습니다.\n\n생물들이 공격합니다!","Gdy się zbliżasz, to, co wydawało się uroczą małą niebieską istotką, wysunęło ostre zęby i zaczęło warczeć na ciebie. Przywołało też stado równie groźnie wyglądających stworzeń do swojego boku.\n\nStworzenia atakują!","Коли ви наблизились, те, що здавалося милою маленькою синьою істотою, вишкірило гострі зуби і почало гарчати на вас. Воно також викликало зграю таких самих розлючених створінь на підмогу.\n\nСтворіння атакують!",Bij je nadering veranderde wat een schattig klein blauw ding leek plotseling toen het venijnige tanden ontblootte en naar je begon te grommen. Het riep ook een groep even woest uitziende wezens op die zich bij hem voegden.\n\nDe wezens vallen aan!,"Yaklaştığınızda, sevimli küçük mavi bir şey gibi görünen varlık, keskin dişlerini çıkardı ve size doğru hırlamaya başladı. Ayrıca yanına eşit derecede öfkeli görünen yaratıklardan oluşan bir sürü çağırdı.\n\nYaratıklar saldırıyor!"
L_OW_BABYSLIME,,"It's a cute little ooze! Awkward as always, you stroke its cheek with the back of your index finger. Suddenly, it explodes into several pieces.\n\nThe pieces attack, because nothing can ever go smoothly for you.",かわいい小さなスライムだ！いつものように気まずく、人差し指の甲でその頬を撫でる。突然、それはいくつかの破片に爆発した。\n\n破片が攻撃してくる。あなたにとって物事が順調に進むことなど決してないのだから。,"Es ist ein niedlicher kleiner Schleim! Unbeholfen wie immer streichelst du seine Wange mit dem Handrücken deines Zeigefingers. Plötzlich explodiert er in mehrere Stücke.\n\nDie Stücke greifen an, weil bei dir nie etwas reibungslos laufen kann.","C'est un petit limon tout mignon ! Maladroit comme toujours, vous lui caressez la joue avec le dos de votre index. Soudain, il explose en plusieurs morceaux.\n\nLes morceaux attaquent, parce que rien ne peut jamais se passer simplement pour vous.","¡Es un pequeño limo adorable! Torpe como siempre, acaricias su mejilla con el dorso de tu dedo índice. De repente, explota en varios pedazos.\n\nLos pedazos atacan, porque nada puede salir bien para ti.","É uma gosma pequena e fofa! Desajeitado como sempre, você acaricia sua bochecha com as costas do seu dedo indicador. De repente, ela explode em vários pedaços.\n\nOs pedaços atacam, porque nada pode correr bem para você.","Это милая маленькая слизь! Неловко, как всегда, вы гладите её по щеке тыльной стороной указательного пальца. Внезапно она взрывается на несколько кусочков.\n\nКусочки атакуют, потому что у вас никогда ничего не может пройти гладко.","È un piccolo slime carino! Goffo come sempre, gli accarezzi la guancia con il dorso dell'indice. All'improvviso, esplode in diversi pezzi.\n\nI pezzi attaccano, perché per te niente può mai andare liscio.",這是一個可愛的小軟泥怪！一如既往地尷尬，你用食指的背面輕撫它的臉頰。突然，它爆裂成好幾塊。\n\n這些碎塊開始攻擊，因為對你來說事情總是不會順利。,这是一只可爱的小软泥怪！一如既往地尴尬，你用食指背面轻抚它的脸颊。突然，它爆炸成了好几块。\n\n这些碎块开始攻击，因为对你来说没有什么事情能够顺利进行。,"귀여운 작은 슬라임이다! 언제나처럼 어색하게, 당신은 검지 손가락 등으로 그것의 뺨을 쓰다듬는다. 갑자기, 그것이 여러 조각으로 폭발한다.\n\n조각들이 공격해온다, 당신에게는 아무것도 순탄하게 흘러갈 수 없으니까.","To mały, uroczy szlam! Niezręcznie jak zawsze, głaszczesz jego policzek grzbietem palca wskazującego. Nagle, eksploduje na kilka kawałków.\n\nKawałki atakują, bo nic nigdy nie może pójść dla ciebie gładko.","Це милий маленький слиз! Незграбно, як завжди, ви гладите його щоку тильною стороною вказівного пальця. Раптом він вибухає на кілька шматків.\n\nШматки атакують, бо у вас ніколи нічого не може йти гладко.","Het is een schattig klein slijmwezen! Onhandig als altijd, streel je zijn wang met de achterkant van je wijsvinger. Plotseling explodeert het in verschillende stukken.\n\nDe stukken vallen aan, want niets kan ooit soepel verlopen voor jou.","Sevimli küçük bir balçık! Her zamanki gibi garip bir şekilde, işaret parmağının arkasıyla yanağını okşuyorsun. Aniden, birkaç parçaya patlıyor.\n\nParçalar saldırıyor, çünkü senin için hiçbir şey asla yolunda gidemiyor."
L_OW_DRAGONEGG,,A pack of creatures burst out from the eggs!\n\nThe creatures attack!,卵から生物の群れが飛び出した！\n\n生物たちが攻撃してきた！,Ein Rudel Kreaturen bricht aus den Eiern hervor!\n\nDie Kreaturen greifen an!,Une meute de créatures jaillit des œufs !\n\nLes créatures attaquent !,¡Un grupo de criaturas emerge de los huevos!\n\n¡Las criaturas atacan!,Um bando de criaturas irrompe dos ovos!\n\nAs criaturas atacam!,Стая существ вырывается из яиц!\n\nСущества атакуют!,Un gruppo di creature esplode dalle uova!\n\nLe creature attaccano!,一群生物從蛋中爆出！\n\n這些生物發動攻擊！,一群生物从卵中爆出！\n\n这些生物发起了攻击！,알에서 생물 무리가 터져 나왔다!\n\n생물들이 공격한다!,Stado stworzeń wyskakuje z jaj!\n\nStworzenia atakują!,Зграя істот вилупилася з яєць!\n\nІстоти атакують!,Een groep wezens barst uit de eieren!\n\nDe wezens vallen aan!,Bir grup yaratık yumurtalardan fırlıyor!\n\nYaratıklar saldırıyor!
L_OW_DESERTARTIFACT,,What could this be?,これは何だろう？,Was könnte das sein?,Qu'est-ce que cela pourrait être ?,¿Qué podría ser esto?,O que poderia ser isso?,Что бы это могло быть?,Che cosa potrebbe essere?,這會是什麼呢？,这会是什么呢？,이게 뭘까?,Co to może być?,Що це може бути?,Wat zou dit kunnen zijn?,Bu ne olabilir?
L_OW_SCROLL,,It disintegrates as soon as you touch it.,触れた瞬間に崩れ去ってしまう。,"Es zerfällt, sobald du es berührst.",Il se désintègre dès que vous le touchez.,Se desintegra tan pronto como lo tocas.,Ele se desintegra assim que você o toca.,"Оно рассыпается, как только вы его касаетесь.",Si disintegra non appena lo tocchi.,你一碰到它，它就瓦解了。,你一碰它就分解了。,만지는 순간 분해됩니다.,"Rozpada się, gdy tylko go dotkniesz.","Воно розпадається, щойно ви його торкаєтесь.",Het valt uiteen zodra je het aanraakt.,Ona dokunur dokunmaz dağılıyor.
L_OW_SKULLPILE,,"These skulls were apparently used to conduct a dark, necromantic ritual. Their souls still yet linger, eager to exact revenge on the humans who took their lives.\n\nTime to lay them to rest.",これらの頭蓋骨は、闇の死霊術の儀式を行うために使われたようだ。彼らの魂はまだ残っており、命を奪った人間たちに復讐しようと切望している。\n\n彼らを安らかに眠らせる時だ。,"Diese Schädel wurden offenbar für ein dunkles, nekromantisches Ritual verwendet. Ihre Seelen verweilen noch immer, begierig darauf, Rache an den Menschen zu nehmen, die ihnen das Leben nahmen.\n\nZeit, sie zur Ruhe zu betten.","Ces crânes ont apparemment servi à conduire un sombre rituel nécromantique. Leurs âmes s'attardent encore, impatientes de se venger des humains qui ont pris leurs vies.\n\nIl est temps de les mettre au repos.","Estos cráneos aparentemente fueron usados para realizar un ritual oscuro y nigromante. Sus almas aún permanecen, ansiosas por vengarse de los humanos que les arrebataron sus vidas.\n\nEs hora de darles descanso.","Esses crânios aparentemente foram usados para conduzir um ritual necromântico sombrio. Suas almas ainda persistem, ansiosas para se vingar dos humanos que tiraram suas vidas.\n\nHora de dar-lhes descanso.","Эти черепа, по-видимому, использовались для проведения тёмного некромантического ритуала. Их души всё ещё задерживаются здесь, жаждущие отомстить людям, которые лишили их жизни.\n\nПора упокоить их с миром.","Questi teschi sono stati apparentemente usati per condurre un oscuro rituale necromantico. Le loro anime ancora persistono, desiderose di vendicarsi degli umani che hanno tolto loro la vita.\n\nÈ ora di dar loro pace.",這些頭骨顯然曾被用來進行一種黑暗的死靈儀式。他們的靈魂仍然徘徊不去，渴望向奪走他們生命的人類復仇。\n\n是時候讓他們安息了。,这些头骨显然曾被用于进行一种黑暗的死灵仪式。他们的灵魂仍然徘徊不去，渴望向夺走他们生命的人类复仇。\n\n是时候让他们安息了。,"이 해골들은 명백히 어둡고 사령술적인 의식을 수행하는 데 사용되었다. 그들의 영혼은 아직도 머물러 있으며, 그들의 목숨을 앗아간 인간들에게 복수하고자 열망하고 있다.\n\n그들을 영면에 들게 할 시간이다.","Te czaszki były najwyraźniej używane do przeprowadzenia mrocznego, nekromantycznego rytuału. Ich dusze wciąż trwają, pragnąc zemścić się na ludziach, którzy odebrali im życie.\n\nCzas, by pozwolić im spocząć w pokoju.","Ці черепи, очевидно, використовувалися для проведення темного некромантичного ритуалу. Їхні душі все ще блукають, прагнучи помститися людям, які забрали їхні життя.\n\nЧас упокоїти їх.","Deze schedels werden blijkbaar gebruikt voor een duister, necromantisch ritueel. Hun zielen dwalen nog steeds rond, verlangend om wraak te nemen op de mensen die hun levens namen.\n\nTijd om ze tot rust te laten komen.","Bu kafatasları görünüşe göre karanlık, nekromantik bir ritüel gerçekleştirmek için kullanılmış. Ruhları hala burada, hayatlarını alan insanlardan intikam almak için sabırsızlanıyor.\n\nOnları huzura kavuşturma vakti."
L_OW_SPIDEREGGS1,,This is pretty gross.,これはかなり気持ち悪いね。,Das ist ziemlich eklig.,C'est plutôt dégoûtant.,Esto es bastante asqueroso.,Isso é bem nojento.,Это довольно мерзко.,È piuttosto disgustoso.,這真的很噁心。,这真是太恶心了。,이거 꽤 역겹네.,To jest dość obrzydliwe.,Це доволі огидно.,Dit is behoorlijk smerig.,Bu oldukça iğrenç.
